horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
-1,01,quantile,0.01,2025-02-15,wk inc flu hosp,2025-02-08,314.0
-1,01,quantile,0.025,2025-02-15,wk inc flu hosp,2025-02-08,332.0
-1,01,quantile,0.05,2025-02-15,wk inc flu hosp,2025-02-08,349.0
-1,01,quantile,0.1,2025-02-15,wk inc flu hosp,2025-02-08,367.0
-1,01,quantile,0.15,2025-02-15,wk inc flu hosp,2025-02-08,380.0
-1,01,quantile,0.2,2025-02-15,wk inc flu hosp,2025-02-08,389.0
-1,01,quantile,0.25,2025-02-15,wk inc flu hosp,2025-02-08,398.0
-1,01,quantile,0.3,2025-02-15,wk inc flu hosp,2025-02-08,406.0
-1,01,quantile,0.35,2025-02-15,wk inc flu hosp,2025-02-08,413.0
-1,01,quantile,0.4,2025-02-15,wk inc flu hosp,2025-02-08,420.0
-1,01,quantile,0.45,2025-02-15,wk inc flu hosp,2025-02-08,427.0
-1,01,quantile,0.5,2025-02-15,wk inc flu hosp,2025-02-08,621.0
-1,01,quantile,0.55,2025-02-15,wk inc flu hosp,2025-02-08,820.0
-1,01,quantile,0.6,2025-02-15,wk inc flu hosp,2025-02-08,834.0
-1,01,quantile,0.65,2025-02-15,wk inc flu hosp,2025-02-08,848.0
-1,01,quantile,0.7,2025-02-15,wk inc flu hosp,2025-02-08,861.0
-1,01,quantile,0.75,2025-02-15,wk inc flu hosp,2025-02-08,876.0
-1,01,quantile,0.8,2025-02-15,wk inc flu hosp,2025-02-08,893.0
-1,01,quantile,0.85,2025-02-15,wk inc flu hosp,2025-02-08,914.0
-1,01,quantile,0.9,2025-02-15,wk inc flu hosp,2025-02-08,940.0
-1,01,quantile,0.95,2025-02-15,wk inc flu hosp,2025-02-08,980.0
-1,01,quantile,0.975,2025-02-15,wk inc flu hosp,2025-02-08,1013.0
-1,01,quantile,0.99,2025-02-15,wk inc flu hosp,2025-02-08,1049.0
0,01,quantile,0.01,2025-02-15,wk inc flu hosp,2025-02-15,259.0
0,01,quantile,0.025,2025-02-15,wk inc flu hosp,2025-02-15,282.0
0,01,quantile,0.05,2025-02-15,wk inc flu hosp,2025-02-15,302.0
0,01,quantile,0.1,2025-02-15,wk inc flu hosp,2025-02-15,325.0
0,01,quantile,0.15,2025-02-15,wk inc flu hosp,2025-02-15,341.0
0,01,quantile,0.2,2025-02-15,wk inc flu hosp,2025-02-15,354.0
0,01,quantile,0.25,2025-02-15,wk inc flu hosp,2025-02-15,365.0
0,01,quantile,0.3,2025-02-15,wk inc flu hosp,2025-02-15,375.0
0,01,quantile,0.35,2025-02-15,wk inc flu hosp,2025-02-15,384.0
0,01,quantile,0.4,2025-02-15,wk inc flu hosp,2025-02-15,394.0
0,01,quantile,0.45,2025-02-15,wk inc flu hosp,2025-02-15,402.0
0,01,quantile,0.5,2025-02-15,wk inc flu hosp,2025-02-15,588.0
0,01,quantile,0.55,2025-02-15,wk inc flu hosp,2025-02-15,781.0
0,01,quantile,0.6,2025-02-15,wk inc flu hosp,2025-02-15,797.0
0,01,quantile,0.65,2025-02-15,wk inc flu hosp,2025-02-15,816.0
0,01,quantile,0.7,2025-02-15,wk inc flu hosp,2025-02-15,834.0
0,01,quantile,0.75,2025-02-15,wk inc flu hosp,2025-02-15,853.0
0,01,quantile,0.8,2025-02-15,wk inc flu hosp,2025-02-15,875.0
0,01,quantile,0.85,2025-02-15,wk inc flu hosp,2025-02-15,900.0
0,01,quantile,0.9,2025-02-15,wk inc flu hosp,2025-02-15,933.0
0,01,quantile,0.95,2025-02-15,wk inc flu hosp,2025-02-15,982.0
0,01,quantile,0.975,2025-02-15,wk inc flu hosp,2025-02-15,1025.0
0,01,quantile,0.99,2025-02-15,wk inc flu hosp,2025-02-15,1079.0
1,01,quantile,0.01,2025-02-15,wk inc flu hosp,2025-02-22,212.0
1,01,quantile,0.025,2025-02-15,wk inc flu hosp,2025-02-22,241.0
1,01,quantile,0.05,2025-02-15,wk inc flu hosp,2025-02-22,266.0
1,01,quantile,0.1,2025-02-15,wk inc flu hosp,2025-02-22,295.0
1,01,quantile,0.15,2025-02-15,wk inc flu hosp,2025-02-22,315.0
