horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
-1,01,quantile,0.01,2024-03-09,wk inc flu hosp,2024-03-02,44.0
-1,01,quantile,0.025,2024-03-09,wk inc flu hosp,2024-03-02,49.0
-1,01,quantile,0.05,2024-03-09,wk inc flu hosp,2024-03-02,54.0
-1,01,quantile,0.1,2024-03-09,wk inc flu hosp,2024-03-02,61.0
-1,01,quantile,0.15,2024-03-09,wk inc flu hosp,2024-03-02,65.0
-1,01,quantile,0.2,2024-03-09,wk inc flu hosp,2024-03-02,69.0
-1,01,quantile,0.25,2024-03-09,wk inc flu hosp,2024-03-02,73.0
-1,01,quantile,0.3,2024-03-09,wk inc flu hosp,2024-03-02,76.0
-1,01,quantile,0.35,2024-03-09,wk inc flu hosp,2024-03-02,78.0
-1,01,quantile,0.4,2024-03-09,wk inc flu hosp,2024-03-02,81.0
-1,01,quantile,0.45,2024-03-09,wk inc flu hosp,2024-03-02,83.0
-1,01,quantile,0.5,2024-03-09,wk inc flu hosp,2024-03-02,85.0
-1,01,quantile,0.55,2024-03-09,wk inc flu hosp,2024-03-02,87.0
-1,01,quantile,0.6,2024-03-09,wk inc flu hosp,2024-03-02,89.0
-1,01,quantile,0.65,2024-03-09,wk inc flu hosp,2024-03-02,91.0
-1,01,quantile,0.7,2024-03-09,wk inc flu hosp,2024-03-02,94.0
-1,01,quantile,0.75,2024-03-09,wk inc flu hosp,2024-03-02,98.0
-1,01,quantile,0.8,2024-03-09,wk inc flu hosp,2024-03-02,101.0
-1,01,quantile,0.85,2024-03-09,wk inc flu hosp,2024-03-02,105.0
-1,01,quantile,0.9,2024-03-09,wk inc flu hosp,2024-03-02,111.0
-1,01,quantile,0.95,2024-03-09,wk inc flu hosp,2024-03-02,120.0
-1,01,quantile,0.975,2024-03-09,wk inc flu hosp,2024-03-02,130.0
-1,01,quantile,0.99,2024-03-09,wk inc flu hosp,2024-03-02,142.0
0,01,quantile,0.01,2024-03-09,wk inc flu hosp,2024-03-09,21.0
0,01,quantile,0.025,2024-03-09,wk inc flu hosp,2024-03-09,28.0
0,01,quantile,0.05,2024-03-09,wk inc flu hosp,2024-03-09,35.0
0,01,quantile,0.1,2024-03-09,wk inc flu hosp,2024-03-09,43.0
0,01,quantile,0.15,2024-03-09,wk inc flu hosp,2024-03-09,49.0
0,01,quantile,0.2,2024-03-09,wk inc flu hosp,2024-03-09,54.0
0,01,quantile,0.25,2024-03-09,wk inc flu hosp,2024-03-09,59.0
0,01,quantile,0.3,2024-03-09,wk inc flu hosp,2024-03-09,64.0
0,01,quantile,0.35,2024-03-09,wk inc flu hosp,2024-03-09,68.0
0,01,quantile,0.4,2024-03-09,wk inc flu hosp,2024-03-09,70.0
0,01,quantile,0.45,2024-03-09,wk inc flu hosp,2024-03-09,73.0
0,01,quantile,0.5,2024-03-09,wk inc flu hosp,2024-03-09,77.0
0,01,quantile,0.55,2024-03-09,wk inc flu hosp,2024-03-09,79.0
0,01,quantile,0.6,2024-03-09,wk inc flu hosp,2024-03-09,82.0
0,01,quantile,0.65,2024-03-09,wk inc flu hosp,2024-03-09,85.0
0,01,quantile,0.7,2024-03-09,wk inc flu hosp,2024-03-09,89.0
0,01,quantile,0.75,2024-03-09,wk inc flu hosp,2024-03-09,93.0
0,01,quantile,0.8,2024-03-09,wk inc flu hosp,2024-03-09,98.0
0,01,quantile,0.85,2024-03-09,wk inc flu hosp,2024-03-09,102.0
0,01,quantile,0.9,2024-03-09,wk inc flu hosp,2024-03-09,107.0
0,01,quantile,0.95,2024-03-09,wk inc flu hosp,2024-03-09,114.0
0,01,quantile,0.975,2024-03-09,wk inc flu hosp,2024-03-09,121.0
0,01,quantile,0.99,2024-03-09,wk inc flu hosp,2024-03-09,129.0
1,01,quantile,0.01,2024-03-09,wk inc flu hosp,2024-03-16,9.0
1,01,quantile,0.025,2024-03-09,wk inc flu hosp,2024-03-16,15.0
1,01,quantile,0.05,2024-03-09,wk inc flu hosp,2024-03-16,21.0
1,01,quantile,0.1,2024-03-09,wk inc flu hosp,2024-03-16,34.0
1,01,quantile,0.15,2024-03-09,wk inc flu hosp,2024-03-16,42.0
1,01,quantile,0.2,2024-03-09,wk inc flu hosp,2024-03-16,48.0
1,01,quantile,0.25,2024-03-09,wk inc flu hosp,2024-03-16,53.0
1,01,quantile,0.3,2024-03-09,wk inc flu hosp,2024-03-16,57.0
1,01,quantile,0.35,2024-03-09,wk inc flu hosp,2024-03-16,60.0
1,01,quantile,0.4,2024-03-09,wk inc flu hosp,2024-03-16,63.0
1,01,quantile,0.45,2024-03-09,wk inc flu hosp,2024-03-16,66.0
1,01,quantile,0.5,2024-03-09,wk inc flu hosp,2024-03-16,70.0
1,01,quantile,0.55,2024-03-09,wk inc flu hosp,2024-03-16,73.0
1,01,quantile,0.6,2024-03-09,wk inc flu hosp,2024-03-16,76.0
1,01,quantile,0.65,2024-03-09,wk inc flu hosp,2024-03-16,81.0
1,01,quantile,0.7,2024-03-09,wk inc flu hosp,2024-03-16,85.0
1,01,quantile,0.75,2024-03-09,wk inc flu hosp,2024-03-16,88.0
1,01,quantile,0.8,2024-03-09,wk inc flu hosp,2024-03-16,92.0
1,01,quantile,0.85,2024-03-09,wk inc flu hosp,2024-03-16,97.0
1,01,quantile,0.9,2024-03-09,wk inc flu hosp,2024-03-16,104.0
1,01,quantile,0.95,2024-03-09,wk inc flu hosp,2024-03-16,113.0
1,01,quantile,0.975,2024-03-09,wk inc flu hosp,2024-03-16,122.0
1,01,quantile,0.99,2024-03-09,wk inc flu hosp,2024-03-16,132.0
2,01,quantile,0.01,2024-03-09,wk inc flu hosp,2024-03-23,4.0
2,01,quantile,0.025,2024-03-09,wk inc flu hosp,2024-03-23,7.0
2,01,quantile,0.05,2024-03-09,wk inc flu hosp,2024-03-23,17.0
2,01,quantile,0.1,2024-03-09,wk inc flu hosp,2024-03-23,28.0
2,01,quantile,0.15,2024-03-09,wk inc flu hosp,2024-03-23,36.0
2,01,quantile,0.2,2024-03-09,wk inc flu hosp,2024-03-23,42.0
2,01,quantile,0.25,2024-03-09,wk inc flu hosp,2024-03-23,45.0
2,01,quantile,0.3,2024-03-09,wk inc flu hosp,2024-03-23,48.0
2,01,quantile,0.35,2024-03-09,wk inc flu hosp,2024-03-23,50.0
2,01,quantile,0.4,2024-03-09,wk inc flu hosp,2024-03-23,53.0
2,01,quantile,0.45,2024-03-09,wk inc flu hosp,2024-03-23,57.0
2,01,quantile,0.5,2024-03-09,wk inc flu hosp,2024-03-23,61.0
2,01,quantile,0.55,2024-03-09,wk inc flu hosp,2024-03-23,65.0
2,01,quantile,0.6,2024-03-09,wk inc flu hosp,2024-03-23,69.0
2,01,quantile,0.65,2024-03-09,wk inc flu hosp,2024-03-23,75.0
2,01,quantile,0.7,2024-03-09,wk inc flu hosp,2024-03-23,83.0
2,01,quantile,0.75,2024-03-09,wk inc flu hosp,2024-03-23,87.0
2,01,quantile,0.8,2024-03-09,wk inc flu hosp,2024-03-23,93.0
2,01,quantile,0.85,2024-03-09,wk inc flu hosp,2024-03-23,99.0
2,01,quantile,0.9,2024-03-09,wk inc flu hosp,2024-03-23,107.0
2,01,quantile,0.95,2024-03-09,wk inc flu hosp,2024-03-23,118.0
2,01,quantile,0.975,2024-03-09,wk inc flu hosp,2024-03-23,128.0
2,01,quantile,0.99,2024-03-09,wk inc flu hosp,2024-03-23,141.0
3,01,quantile,0.01,2024-03-09,wk inc flu hosp,2024-03-30,2.0
3,01,quantile,0.025,2024-03-09,wk inc flu hosp,2024-03-30,3.0
3,01,quantile,0.05,2024-03-09,wk inc flu hosp,2024-03-30,13.0
3,01,quantile,0.1,2024-03-09,wk inc flu hosp,2024-03-30,25.0
3,01,quantile,0.15,2024-03-09,wk inc flu hosp,2024-03-30,34.0
3,01,quantile,0.2,2024-03-09,wk inc flu hosp,2024-03-30,41.0
3,01,quantile,0.25,2024-03-09,wk inc flu hosp,2024-03-30,44.0
3,01,quantile,0.3,2024-03-09,wk inc flu hosp,2024-03-30,47.0
3,01,quantile,0.35,2024-03-09,wk inc flu hosp,2024-03-30,51.0
3,01,quantile,0.4,2024-03-09,wk inc flu hosp,2024-03-30,55.0
3,01,quantile,0.45,2024-03-09,wk inc flu hosp,2024-03-30,59.0
3,01,quantile,0.5,2024-03-09,wk inc flu hosp,2024-03-30,64.0
3,01,quantile,0.55,2024-03-09,wk inc flu hosp,2024-03-30,68.0
3,01,quantile,0.6,2024-03-09,wk inc flu hosp,2024-03-30,74.0
