horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
-1,01,quantile,0.01,2023-10-21,wk inc flu hosp,2023-10-14,11.717641767081256
-1,01,quantile,0.025,2023-10-21,wk inc flu hosp,2023-10-14,13.57109857733291
-1,01,quantile,0.05,2023-10-21,wk inc flu hosp,2023-10-14,14.844288336150148
-1,01,quantile,0.1,2023-10-21,wk inc flu hosp,2023-10-14,16.31020443304151
-1,01,quantile,0.15,2023-10-21,wk inc flu hosp,2023-10-14,17.32996024424649
-1,01,quantile,0.2,2023-10-21,wk inc flu hosp,2023-10-14,18.168351147347924
-1,01,quantile,0.25,2023-10-21,wk inc flu hosp,2023-10-14,18.907304788313123
-1,01,quantile,0.3,2023-10-21,wk inc flu hosp,2023-10-14,19.591067081677
-1,01,quantile,0.35,2023-10-21,wk inc flu hosp,2023-10-14,20.11951560202853
-1,01,quantile,0.4,2023-10-21,wk inc flu hosp,2023-10-14,20.63436123999036
-1,01,quantile,0.45,2023-10-21,wk inc flu hosp,2023-10-14,21.17496327405184
-1,01,quantile,0.5,2023-10-21,wk inc flu hosp,2023-10-14,21.705357356325976
-1,01,quantile,0.55,2023-10-21,wk inc flu hosp,2023-10-14,22.277406639919032
-1,01,quantile,0.6,2023-10-21,wk inc flu hosp,2023-10-14,22.814128731499075
-1,01,quantile,0.65,2023-10-21,wk inc flu hosp,2023-10-14,23.4145540940538
-1,01,quantile,0.7,2023-10-21,wk inc flu hosp,2023-10-14,24.023418480635012
-1,01,quantile,0.75,2023-10-21,wk inc flu hosp,2023-10-14,24.657860034028296
-1,01,quantile,0.8,2023-10-21,wk inc flu hosp,2023-10-14,25.275972251011147
-1,01,quantile,0.85,2023-10-21,wk inc flu hosp,2023-10-14,26.110047078168424
-1,01,quantile,0.9,2023-10-21,wk inc flu hosp,2023-10-14,27.17275425557583
-1,01,quantile,0.95,2023-10-21,wk inc flu hosp,2023-10-14,28.88985433393547
-1,01,quantile,0.975,2023-10-21,wk inc flu hosp,2023-10-14,30.338874135157372
-1,01,quantile,0.99,2023-10-21,wk inc flu hosp,2023-10-14,31.89469948839589
0,01,quantile,0.01,2023-10-21,wk inc flu hosp,2023-10-21,6.78902788492275
0,01,quantile,0.025,2023-10-21,wk inc flu hosp,2023-10-21,8.142142155382299
0,01,quantile,0.05,2023-10-21,wk inc flu hosp,2023-10-21,9.75333039874272
0,01,quantile,0.1,2023-10-21,wk inc flu hosp,2023-10-21,11.742574263036948
0,01,quantile,0.15,2023-10-21,wk inc flu hosp,2023-10-21,13.112922033635444
0,01,quantile,0.2,2023-10-21,wk inc flu hosp,2023-10-21,14.219863219305038
0,01,quantile,0.25,2023-10-21,wk inc flu hosp,2023-10-21,15.138532458061151
0,01,quantile,0.3,2023-10-21,wk inc flu hosp,2023-10-21,16.057637237163654
0,01,quantile,0.35,2023-10-21,wk inc flu hosp,2023-10-21,16.866647988604115
0,01,quantile,0.4,2023-10-21,wk inc flu hosp,2023-10-21,17.612746417886548
0,01,quantile,0.45,2023-10-21,wk inc flu hosp,2023-10-21,18.376351451714672
0,01,quantile,0.5,2023-10-21,wk inc flu hosp,2023-10-21,19.236651138422054
