horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
0,01,quantile,0.01,2026-03-14,wk inc flu hosp,2026-03-14,94.0
0,01,quantile,0.025,2026-03-14,wk inc flu hosp,2026-03-14,103.0
0,01,quantile,0.05,2026-03-14,wk inc flu hosp,2026-03-14,112.0
0,01,quantile,0.1,2026-03-14,wk inc flu hosp,2026-03-14,127.0
0,01,quantile,0.15,2026-03-14,wk inc flu hosp,2026-03-14,137.0
0,01,quantile,0.2,2026-03-14,wk inc flu hosp,2026-03-14,144.0
0,01,quantile,0.25,2026-03-14,wk inc flu hosp,2026-03-14,150.0
0,01,quantile,0.3,2026-03-14,wk inc flu hosp,2026-03-14,155.0
0,01,quantile,0.35,2026-03-14,wk inc flu hosp,2026-03-14,161.0
0,01,quantile,0.4,2026-03-14,wk inc flu hosp,2026-03-14,166.0
0,01,quantile,0.45,2026-03-14,wk inc flu hosp,2026-03-14,171.0
0,01,quantile,0.5,2026-03-14,wk inc flu hosp,2026-03-14,175.0
0,01,quantile,0.55,2026-03-14,wk inc flu hosp,2026-03-14,180.0
0,01,quantile,0.6,2026-03-14,wk inc flu hosp,2026-03-14,185.0
0,01,quantile,0.65,2026-03-14,wk inc flu hosp,2026-03-14,190.0
0,01,quantile,0.7,2026-03-14,wk inc flu hosp,2026-03-14,195.0
0,01,quantile,0.75,2026-03-14,wk inc flu hosp,2026-03-14,202.0
0,01,quantile,0.8,2026-03-14,wk inc flu hosp,2026-03-14,208.0
0,01,quantile,0.85,2026-03-14,wk inc flu hosp,2026-03-14,216.0
0,01,quantile,0.9,2026-03-14,wk inc flu hosp,2026-03-14,225.0
0,01,quantile,0.95,2026-03-14,wk inc flu hosp,2026-03-14,240.0
0,01,quantile,0.975,2026-03-14,wk inc flu hosp,2026-03-14,253.0
0,01,quantile,0.99,2026-03-14,wk inc flu hosp,2026-03-14,268.0
1,01,quantile,0.01,2026-03-14,wk inc flu hosp,2026-03-21,38.0
1,01,quantile,0.025,2026-03-14,wk inc flu hosp,2026-03-21,60.0
1,01,quantile,0.05,2026-03-14,wk inc flu hosp,2026-03-21,75.0
1,01,quantile,0.1,2026-03-14,wk inc flu hosp,2026-03-21,94.0
1,01,quantile,0.15,2026-03-14,wk inc flu hosp,2026-03-21,106.0
1,01,quantile,0.2,2026-03-14,wk inc flu hosp,2026-03-21,118.0
1,01,quantile,0.25,2026-03-14,wk inc flu hosp,2026-03-21,127.0
1,01,quantile,0.3,2026-03-14,wk inc flu hosp,2026-03-21,137.0
1,01,quantile,0.35,2026-03-14,wk inc flu hosp,2026-03-21,145.0
1,01,quantile,0.4,2026-03-14,wk inc flu hosp,2026-03-21,153.0
1,01,quantile,0.45,2026-03-14,wk inc flu hosp,2026-03-21,160.0
1,01,quantile,0.5,2026-03-14,wk inc flu hosp,2026-03-21,168.0
1,01,quantile,0.55,2026-03-14,wk inc flu hosp,2026-03-21,175.0
1,01,quantile,0.6,2026-03-14,wk inc flu hosp,2026-03-21,181.0
1,01,quantile,0.65,2026-03-14,wk inc flu hosp,2026-03-21,190.0
1,01,quantile,0.7,2026-03-14,wk inc flu hosp,2026-03-21,200.0
1,01,quantile,0.75,2026-03-14,wk inc flu hosp,2026-03-21,210.0
1,01,quantile,0.8,2026-03-14,wk inc flu hosp,2026-03-21,221.0
1,01,quantile,0.85,2026-03-14,wk inc flu hosp,2026-03-21,233.0
1,01,quantile,0.9,2026-03-14,wk inc flu hosp,2026-03-21,250.0
1,01,quantile,0.95,2026-03-14,wk inc flu hosp,2026-03-21,270.0
1,01,quantile,0.975,2026-03-14,wk inc flu hosp,2026-03-21,289.0
1,01,quantile,0.99,2026-03-14,wk inc flu hosp,2026-03-21,308.0
2,01,quantile,0.01,2026-03-14,wk inc flu hosp,2026-03-28,17.0
2,01,quantile,0.025,2026-03-14,wk inc flu hosp,2026-03-28,36.0
2,01,quantile,0.05,2026-03-14,wk inc flu hosp,2026-03-28,55.0
2,01,quantile,0.1,2026-03-14,wk inc flu hosp,2026-03-28,74.0
2,01,quantile,0.15,2026-03-14,wk inc flu hosp,2026-03-28,91.0
2,01,quantile,0.2,2026-03-14,wk inc flu hosp,2026-03-28,106.0
2,01,quantile,0.25,2026-03-14,wk inc flu hosp,2026-03-28,119.0
2,01,quantile,0.3,2026-03-14,wk inc flu hosp,2026-03-28,129.0
2,01,quantile,0.35,2026-03-14,wk inc flu hosp,2026-03-28,140.0
2,01,quantile,0.4,2026-03-14,wk inc flu hosp,2026-03-28,149.0
2,01,quantile,0.45,2026-03-14,wk inc flu hosp,2026-03-28,158.0
2,01,quantile,0.5,2026-03-14,wk inc flu hosp,2026-03-28,167.0
2,01,quantile,0.55,2026-03-14,wk inc flu hosp,2026-03-28,178.0
2,01,quantile,0.6,2026-03-14,wk inc flu hosp,2026-03-28,186.0
2,01,quantile,0.65,2026-03-14,wk inc flu hosp,2026-03-28,196.0
2,01,quantile,0.7,2026-03-14,wk inc flu hosp,2026-03-28,206.0
2,01,quantile,0.75,2026-03-14,wk inc flu hosp,2026-03-28,218.0
2,01,quantile,0.8,2026-03-14,wk inc flu hosp,2026-03-28,231.0
2,01,quantile,0.85,2026-03-14,wk inc flu hosp,2026-03-28,244.0
2,01,quantile,0.9,2026-03-14,wk inc flu hosp,2026-03-28,261.0
2,01,quantile,0.95,2026-03-14,wk inc flu hosp,2026-03-28,286.0
2,01,quantile,0.975,2026-03-14,wk inc flu hosp,2026-03-28,309.0
2,01,quantile,0.99,2026-03-14,wk inc flu hosp,2026-03-28,333.0
3,01,quantile,0.01,2026-03-14,wk inc flu hosp,2026-04-04,1.0
3,01,quantile,0.025,2026-03-14,wk inc flu hosp,2026-04-04,11.0
3,01,quantile,0.05,2026-03-14,wk inc flu hosp,2026-04-04,27.0
3,01,quantile,0.1,2026-03-14,wk inc flu hosp,2026-04-04,52.0
3,01,quantile,0.15,2026-03-14,wk inc flu hosp,2026-04-04,67.0
3,01,quantile,0.2,2026-03-14,wk inc flu hosp,2026-04-04,82.0
3,01,quantile,0.25,2026-03-14,wk inc flu hosp,2026-04-04,93.0
3,01,quantile,0.3,2026-03-14,wk inc flu hosp,2026-04-04,103.0
3,01,quantile,0.35,2026-03-14,wk inc flu hosp,2026-04-04,111.0
3,01,quantile,0.4,2026-03-14,wk inc flu hosp,2026-04-04,120.0
3,01,quantile,0.45,2026-03-14,wk inc flu hosp,2026-04-04,132.0
3,01,quantile,0.5,2026-03-14,wk inc flu hosp,2026-04-04,140.0
3,01,quantile,0.55,2026-03-14,wk inc flu hosp,2026-04-04,149.0
3,01,quantile,0.6,2026-03-14,wk inc flu hosp,2026-04-04,160.0
3,01,quantile,0.65,2026-03-14,wk inc flu hosp,2026-04-04,171.0
3,01,quantile,0.7,2026-03-14,wk inc flu hosp,2026-04-04,182.0
3,01,quantile,0.75,2026-03-14,wk inc flu hosp,2026-04-04,193.0
3,01,quantile,0.8,2026-03-14,wk inc flu hosp,2026-04-04,205.0
3,01,quantile,0.85,2026-03-14,wk inc flu hosp,2026-04-04,219.0
3,01,quantile,0.9,2026-03-14,wk inc flu hosp,2026-04-04,239.0
3,01,quantile,0.95,2026-03-14,wk inc flu hosp,2026-04-04,265.0
3,01,quantile,0.975,2026-03-14,wk inc flu hosp,2026-04-04,283.0
3,01,quantile,0.99,2026-03-14,wk inc flu hosp,2026-04-04,305.0
0,02,quantile,0.01,2026-03-14,wk inc flu hosp,2026-03-14,6.0
0,02,quantile,0.025,2026-03-14,wk inc flu hosp,2026-03-14,8.0
0,02,quantile,0.05,2026-03-14,wk inc flu hosp,2026-03-14,8.0
0,02,quantile,0.1,2026-03-14,wk inc flu hosp,2026-03-14,9.0
0,02,quantile,0.15,2026-03-14,wk inc flu hosp,2026-03-14,10.0
0,02,quantile,0.2,2026-03-14,wk inc flu hosp,2026-03-14,11.0
0,02,quantile,0.25,2026-03-14,wk inc flu hosp,2026-03-14,12.0
0,02,quantile,0.3,2026-03-14,wk inc flu hosp,2026-03-14,13.0
0,02,quantile,0.35,2026-03-14,wk inc flu hosp,2026-03-14,14.0
0,02,quantile,0.4,2026-03-14,wk inc flu hosp,2026-03-14,15.0
0,02,quantile,0.45,2026-03-14,wk inc flu hosp,2026-03-14,15.0
0,02,quantile,0.5,2026-03-14,wk inc flu hosp,2026-03-14,16.0
0,02,quantile,0.55,2026-03-14,wk inc flu hosp,2026-03-14,17.0
0,02,quantile,0.6,2026-03-14,wk inc flu hosp,2026-03-14,18.0
0,02,quantile,0.65,2026-03-14,wk inc flu hosp,2026-03-14,19.0
0,02,quantile,0.7,2026-03-14,wk inc flu hosp,2026-03-14,20.0
0,02,quantile,0.75,2026-03-14,wk inc flu hosp,2026-03-14,21.0
0,02,quantile,0.8,2026-03-14,wk inc flu hosp,2026-03-14,21.0
0,02,quantile,0.85,2026-03-14,wk inc flu hosp,2026-03-14,22.0
0,02,quantile,0.9,2026-03-14,wk inc flu hosp,2026-03-14,24.0
0,02,quantile,0.95,2026-03-14,wk inc flu hosp,2026-03-14,26.0
0,02,quantile,0.975,2026-03-14,wk inc flu hosp,2026-03-14,28.0
0,02,quantile,0.99,2026-03-14,wk inc flu hosp,2026-03-14,30.0
1,02,quantile,0.01,2026-03-14,wk inc flu hosp,2026-03-21,5.0
1,02,quantile,0.025,2026-03-14,wk inc flu hosp,2026-03-21,6.0
1,02,quantile,0.05,2026-03-14,wk inc flu hosp,2026-03-21,7.0
1,02,quantile,0.1,2026-03-14,wk inc flu hosp,2026-03-21,8.0
1,02,quantile,0.15,2026-03-14,wk inc flu hosp,2026-03-21,8.0
1,02,quantile,0.2,2026-03-14,wk inc flu hosp,2026-03-21,9.0
1,02,quantile,0.25,2026-03-14,wk inc flu hosp,2026-03-21,10.0
1,02,quantile,0.3,2026-03-14,wk inc flu hosp,2026-03-21,11.0
1,02,quantile,0.35,2026-03-14,wk inc flu hosp,2026-03-21,12.0
1,02,quantile,0.4,2026-03-14,wk inc flu hosp,2026-03-21,13.0
1,02,quantile,0.45,2026-03-14,wk inc flu hosp,2026-03-21,14.0
1,02,quantile,0.5,2026-03-14,wk inc flu hosp,2026-03-21,15.0
1,02,quantile,0.55,2026-03-14,wk inc flu hosp,2026-03-21,15.0
1,02,quantile,0.6,2026-03-14,wk inc flu hosp,2026-03-21,16.0
1,02,quantile,0.65,2026-03-14,wk inc flu hosp,2026-03-21,17.0
1,02,quantile,0.7,2026-03-14,wk inc flu hosp,2026-03-21,18.0
1,02,quantile,0.75,2026-03-14,wk inc flu hosp,2026-03-21,19.0
1,02,quantile,0.8,2026-03-14,wk inc flu hosp,2026-03-21,20.0
1,02,quantile,0.85,2026-03-14,wk inc flu hosp,2026-03-21,21.0
1,02,quantile,0.9,2026-03-14,wk inc flu hosp,2026-03-21,23.0
1,02,quantile,0.95,2026-03-14,wk inc flu hosp,2026-03-21,25.0
1,02,quantile,0.975,2026-03-14,wk inc flu hosp,2026-03-21,27.0
1,02,quantile,0.99,2026-03-14,wk inc flu hosp,2026-03-21,31.0
2,02,quantile,0.01,2026-03-14,wk inc flu hosp,2026-03-28,5.0
2,02,quantile,0.025,2026-03-14,wk inc flu hosp,2026-03-28,6.0
2,02,quantile,0.05,2026-03-14,wk inc flu hosp,2026-03-28,7.0
2,02,quantile,0.1,2026-03-14,wk inc flu hosp,2026-03-28,9.0
2,02,quantile,0.15,2026-03-14,wk inc flu hosp,2026-03-28,10.0
2,02,quantile,0.2,2026-03-14,wk inc flu hosp,2026-03-28,12.0
2,02,quantile,0.25,2026-03-14,wk inc flu hosp,2026-03-28,13.0
2,02,quantile,0.3,2026-03-14,wk inc flu hosp,2026-03-28,14.0
2,02,quantile,0.35,2026-03-14,wk inc flu hosp,2026-03-28,15.0
2,02,quantile,0.4,2026-03-14,wk inc flu hosp,2026-03-28,16.0
2,02,quantile,0.45,2026-03-14,wk inc flu hosp,2026-03-28,17.0
2,02,quantile,0.5,2026-03-14,wk inc flu hosp,2026-03-28,18.0
2,02,quantile,0.55,2026-03-14,wk inc flu hosp,2026-03-28,19.0
2,02,quantile,0.6,2026-03-14,wk inc flu hosp,2026-03-28,20.0
2,02,quantile,0.65,2026-03-14,wk inc flu hosp,2026-03-28,21.0
2,02,quantile,0.7,2026-03-14,wk inc flu hosp,2026-03-28,22.0
2,02,quantile,0.75,2026-03-14,wk inc flu hosp,2026-03-28,23.0
2,02,quantile,0.8,2026-03-14,wk inc flu hosp,2026-03-28,24.0
2,02,quantile,0.85,2026-03-14,wk inc flu hosp,2026-03-28,25.0
2,02,quantile,0.9,2026-03-14,wk inc flu hosp,2026-03-28,27.0
2,02,quantile,0.95,2026-03-14,wk inc flu hosp,2026-03-28,29.0
2,02,quantile,0.975,2026-03-14,wk inc flu hosp,2026-03-28,32.0
2,02,quantile,0.99,2026-03-14,wk inc flu hosp,2026-03-28,35.0
3,02,quantile,0.01,2026-03-14,wk inc flu hosp,2026-04-04,5.0
