horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
0,01,quantile,0.01,2026-04-25,wk inc flu hosp,2026-04-25,0.0
0,01,quantile,0.025,2026-04-25,wk inc flu hosp,2026-04-25,0.0
0,01,quantile,0.05,2026-04-25,wk inc flu hosp,2026-04-25,0.0
0,01,quantile,0.1,2026-04-25,wk inc flu hosp,2026-04-25,0.0
0,01,quantile,0.15,2026-04-25,wk inc flu hosp,2026-04-25,1.0
0,01,quantile,0.2,2026-04-25,wk inc flu hosp,2026-04-25,2.0
0,01,quantile,0.25,2026-04-25,wk inc flu hosp,2026-04-25,4.0
0,01,quantile,0.3,2026-04-25,wk inc flu hosp,2026-04-25,6.0
0,01,quantile,0.35,2026-04-25,wk inc flu hosp,2026-04-25,7.0
0,01,quantile,0.4,2026-04-25,wk inc flu hosp,2026-04-25,9.0
0,01,quantile,0.45,2026-04-25,wk inc flu hosp,2026-04-25,11.0
0,01,quantile,0.5,2026-04-25,wk inc flu hosp,2026-04-25,13.0
0,01,quantile,0.55,2026-04-25,wk inc flu hosp,2026-04-25,16.0
0,01,quantile,0.6,2026-04-25,wk inc flu hosp,2026-04-25,20.0
0,01,quantile,0.65,2026-04-25,wk inc flu hosp,2026-04-25,23.0
0,01,quantile,0.7,2026-04-25,wk inc flu hosp,2026-04-25,26.0
0,01,quantile,0.75,2026-04-25,wk inc flu hosp,2026-04-25,30.0
0,01,quantile,0.8,2026-04-25,wk inc flu hosp,2026-04-25,35.0
0,01,quantile,0.85,2026-04-25,wk inc flu hosp,2026-04-25,40.0
0,01,quantile,0.9,2026-04-25,wk inc flu hosp,2026-04-25,47.0
0,01,quantile,0.95,2026-04-25,wk inc flu hosp,2026-04-25,57.0
0,01,quantile,0.975,2026-04-25,wk inc flu hosp,2026-04-25,66.0
0,01,quantile,0.99,2026-04-25,wk inc flu hosp,2026-04-25,76.0
1,01,quantile,0.01,2026-04-25,wk inc flu hosp,2026-05-02,0.0
1,01,quantile,0.025,2026-04-25,wk inc flu hosp,2026-05-02,0.0
1,01,quantile,0.05,2026-04-25,wk inc flu hosp,2026-05-02,0.0
1,01,quantile,0.1,2026-04-25,wk inc flu hosp,2026-05-02,0.0
1,01,quantile,0.15,2026-04-25,wk inc flu hosp,2026-05-02,0.0
1,01,quantile,0.2,2026-04-25,wk inc flu hosp,2026-05-02,2.0
1,01,quantile,0.25,2026-04-25,wk inc flu hosp,2026-05-02,3.0
