horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
0,01,quantile,0.01,2026-03-07,wk inc flu hosp,2026-03-07,42.0
0,01,quantile,0.025,2026-03-07,wk inc flu hosp,2026-03-07,54.0
0,01,quantile,0.05,2026-03-07,wk inc flu hosp,2026-03-07,63.0
0,01,quantile,0.1,2026-03-07,wk inc flu hosp,2026-03-07,79.0
0,01,quantile,0.15,2026-03-07,wk inc flu hosp,2026-03-07,90.0
0,01,quantile,0.2,2026-03-07,wk inc flu hosp,2026-03-07,98.0
0,01,quantile,0.25,2026-03-07,wk inc flu hosp,2026-03-07,107.0
0,01,quantile,0.3,2026-03-07,wk inc flu hosp,2026-03-07,113.0
0,01,quantile,0.35,2026-03-07,wk inc flu hosp,2026-03-07,119.0
0,01,quantile,0.4,2026-03-07,wk inc flu hosp,2026-03-07,125.0
0,01,quantile,0.45,2026-03-07,wk inc flu hosp,2026-03-07,130.0
0,01,quantile,0.5,2026-03-07,wk inc flu hosp,2026-03-07,136.0
0,01,quantile,0.55,2026-03-07,wk inc flu hosp,2026-03-07,142.0
0,01,quantile,0.6,2026-03-07,wk inc flu hosp,2026-03-07,147.0
0,01,quantile,0.65,2026-03-07,wk inc flu hosp,2026-03-07,154.0
0,01,quantile,0.7,2026-03-07,wk inc flu hosp,2026-03-07,160.0
0,01,quantile,0.75,2026-03-07,wk inc flu hosp,2026-03-07,167.0
0,01,quantile,0.8,2026-03-07,wk inc flu hosp,2026-03-07,175.0
0,01,quantile,0.85,2026-03-07,wk inc flu hosp,2026-03-07,185.0
0,01,quantile,0.9,2026-03-07,wk inc flu hosp,2026-03-07,196.0
0,01,quantile,0.95,2026-03-07,wk inc flu hosp,2026-03-07,212.0
0,01,quantile,0.975,2026-03-07,wk inc flu hosp,2026-03-07,224.0
0,01,quantile,0.99,2026-03-07,wk inc flu hosp,2026-03-07,240.0
1,01,quantile,0.01,2026-03-07,wk inc flu hosp,2026-03-14,15.0
1,01,quantile,0.025,2026-03-07,wk inc flu hosp,2026-03-14,27.0
1,01,quantile,0.05,2026-03-07,wk inc flu hosp,2026-03-14,41.0
1,01,quantile,0.1,2026-03-07,wk inc flu hosp,2026-03-14,58.0
1,01,quantile,0.15,2026-03-07,wk inc flu hosp,2026-03-14,71.0
1,01,quantile,0.2,2026-03-07,wk inc flu hosp,2026-03-14,85.0
1,01,quantile,0.25,2026-03-07,wk inc flu hosp,2026-03-14,95.0
1,01,quantile,0.3,2026-03-07,wk inc flu hosp,2026-03-14,105.0
1,01,quantile,0.35,2026-03-07,wk inc flu hosp,2026-03-14,113.0
1,01,quantile,0.4,2026-03-07,wk inc flu hosp,2026-03-14,121.0
1,01,quantile,0.45,2026-03-07,wk inc flu hosp,2026-03-14,129.0
1,01,quantile,0.5,2026-03-07,wk inc flu hosp,2026-03-14,138.0
1,01,quantile,0.55,2026-03-07,wk inc flu hosp,2026-03-14,146.0
1,01,quantile,0.6,2026-03-07,wk inc flu hosp,2026-03-14,154.0
1,01,quantile,0.65,2026-03-07,wk inc flu hosp,2026-03-14,163.0
1,01,quantile,0.7,2026-03-07,wk inc flu hosp,2026-03-14,172.0
1,01,quantile,0.75,2026-03-07,wk inc flu hosp,2026-03-14,182.0
1,01,quantile,0.8,2026-03-07,wk inc flu hosp,2026-03-14,193.0
1,01,quantile,0.85,2026-03-07,wk inc flu hosp,2026-03-14,206.0
1,01,quantile,0.9,2026-03-07,wk inc flu hosp,2026-03-14,221.0
1,01,quantile,0.95,2026-03-07,wk inc flu hosp,2026-03-14,245.0
1,01,quantile,0.975,2026-03-07,wk inc flu hosp,2026-03-14,266.0
1,01,quantile,0.99,2026-03-07,wk inc flu hosp,2026-03-14,287.0
2,01,quantile,0.01,2026-03-07,wk inc flu hosp,2026-03-21,9.0
2,01,quantile,0.025,2026-03-07,wk inc flu hosp,2026-03-21,15.0
2,01,quantile,0.05,2026-03-07,wk inc flu hosp,2026-03-21,38.0
2,01,quantile,0.1,2026-03-07,wk inc flu hosp,2026-03-21,61.0
2,01,quantile,0.15,2026-03-07,wk inc flu hosp,2026-03-21,78.0
2,01,quantile,0.2,2026-03-07,wk inc flu hosp,2026-03-21,90.0
2,01,quantile,0.25,2026-03-07,wk inc flu hosp,2026-03-21,101.0
2,01,quantile,0.3,2026-03-07,wk inc flu hosp,2026-03-21,111.0
2,01,quantile,0.35,2026-03-07,wk inc flu hosp,2026-03-21,121.0
2,01,quantile,0.4,2026-03-07,wk inc flu hosp,2026-03-21,132.0
2,01,quantile,0.45,2026-03-07,wk inc flu hosp,2026-03-21,142.0
2,01,quantile,0.5,2026-03-07,wk inc flu hosp,2026-03-21,153.0
