horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
-1,01,quantile,0.01,2025-01-11,wk inc flu hosp,2025-01-04,450.0
-1,01,quantile,0.025,2025-01-11,wk inc flu hosp,2025-01-04,476.0
-1,01,quantile,0.05,2025-01-11,wk inc flu hosp,2025-01-04,499.0
-1,01,quantile,0.1,2025-01-11,wk inc flu hosp,2025-01-04,530.0
-1,01,quantile,0.15,2025-01-11,wk inc flu hosp,2025-01-04,550.0
-1,01,quantile,0.2,2025-01-11,wk inc flu hosp,2025-01-04,569.0
-1,01,quantile,0.25,2025-01-11,wk inc flu hosp,2025-01-04,585.0
-1,01,quantile,0.3,2025-01-11,wk inc flu hosp,2025-01-04,600.0
-1,01,quantile,0.35,2025-01-11,wk inc flu hosp,2025-01-04,615.0
-1,01,quantile,0.4,2025-01-11,wk inc flu hosp,2025-01-04,630.0
-1,01,quantile,0.45,2025-01-11,wk inc flu hosp,2025-01-04,646.0
-1,01,quantile,0.5,2025-01-11,wk inc flu hosp,2025-01-04,663.0
-1,01,quantile,0.55,2025-01-11,wk inc flu hosp,2025-01-04,678.0
-1,01,quantile,0.6,2025-01-11,wk inc flu hosp,2025-01-04,695.0
-1,01,quantile,0.65,2025-01-11,wk inc flu hosp,2025-01-04,713.0
-1,01,quantile,0.7,2025-01-11,wk inc flu hosp,2025-01-04,732.0
-1,01,quantile,0.75,2025-01-11,wk inc flu hosp,2025-01-04,754.0
-1,01,quantile,0.8,2025-01-11,wk inc flu hosp,2025-01-04,780.0
-1,01,quantile,0.85,2025-01-11,wk inc flu hosp,2025-01-04,809.0
-1,01,quantile,0.9,2025-01-11,wk inc flu hosp,2025-01-04,853.0
-1,01,quantile,0.95,2025-01-11,wk inc flu hosp,2025-01-04,929.0
-1,01,quantile,0.975,2025-01-11,wk inc flu hosp,2025-01-04,1002.0
-1,01,quantile,0.99,2025-01-11,wk inc flu hosp,2025-01-04,1085.0
0,01,quantile,0.01,2025-01-11,wk inc flu hosp,2025-01-11,419.0
0,01,quantile,0.025,2025-01-11,wk inc flu hosp,2025-01-11,456.0
0,01,quantile,0.05,2025-01-11,wk inc flu hosp,2025-01-11,487.0
0,01,quantile,0.1,2025-01-11,wk inc flu hosp,2025-01-11,526.0
0,01,quantile,0.15,2025-01-11,wk inc flu hosp,2025-01-11,554.0
0,01,quantile,0.2,2025-01-11,wk inc flu hosp,2025-01-11,578.0
0,01,quantile,0.25,2025-01-11,wk inc flu hosp,2025-01-11,601.0
0,01,quantile,0.3,2025-01-11,wk inc flu hosp,2025-01-11,622.0
0,01,quantile,0.35,2025-01-11,wk inc flu hosp,2025-01-11,642.0
0,01,quantile,0.4,2025-01-11,wk inc flu hosp,2025-01-11,661.0
0,01,quantile,0.45,2025-01-11,wk inc flu hosp,2025-01-11,681.0
0,01,quantile,0.5,2025-01-11,wk inc flu hosp,2025-01-11,704.0
0,01,quantile,0.55,2025-01-11,wk inc flu hosp,2025-01-11,724.0
0,01,quantile,0.6,2025-01-11,wk inc flu hosp,2025-01-11,746.0
0,01,quantile,0.65,2025-01-11,wk inc flu hosp,2025-01-11,772.0
0,01,quantile,0.7,2025-01-11,wk inc flu hosp,2025-01-11,798.0
0,01,quantile,0.75,2025-01-11,wk inc flu hosp,2025-01-11,827.0
0,01,quantile,0.8,2025-01-11,wk inc flu hosp,2025-01-11,863.0
0,01,quantile,0.85,2025-01-11,wk inc flu hosp,2025-01-11,908.0
0,01,quantile,0.9,2025-01-11,wk inc flu hosp,2025-01-11,970.0
0,01,quantile,0.95,2025-01-11,wk inc flu hosp,2025-01-11,1073.0
0,01,quantile,0.975,2025-01-11,wk inc flu hosp,2025-01-11,1174.0
0,01,quantile,0.99,2025-01-11,wk inc flu hosp,2025-01-11,1323.0
1,01,quantile,0.01,2025-01-11,wk inc flu hosp,2025-01-18,408.0
1,01,quantile,0.025,2025-01-11,wk inc flu hosp,2025-01-18,448.0
1,01,quantile,0.05,2025-01-11,wk inc flu hosp,2025-01-18,490.0
1,01,quantile,0.1,2025-01-11,wk inc flu hosp,2025-01-18,539.0
1,01,quantile,0.15,2025-01-11,wk inc flu hosp,2025-01-18,575.0
1,01,quantile,0.2,2025-01-11,wk inc flu hosp,2025-01-18,607.0
1,01,quantile,0.25,2025-01-11,wk inc flu hosp,2025-01-18,634.0
1,01,quantile,0.3,2025-01-11,wk inc flu hosp,2025-01-18,661.0
1,01,quantile,0.35,2025-01-11,wk inc flu hosp,2025-01-18,686.0
1,01,quantile,0.4,2025-01-11,wk inc flu hosp,2025-01-18,711.0
1,01,quantile,0.45,2025-01-11,wk inc flu hosp,2025-01-18,735.0
1,01,quantile,0.5,2025-01-11,wk inc flu hosp,2025-01-18,762.0
1,01,quantile,0.55,2025-01-11,wk inc flu hosp,2025-01-18,788.0
1,01,quantile,0.6,2025-01-11,wk inc flu hosp,2025-01-18,816.0
1,01,quantile,0.65,2025-01-11,wk inc flu hosp,2025-01-18,845.0
1,01,quantile,0.7,2025-01-11,wk inc flu hosp,2025-01-18,877.0
1,01,quantile,0.75,2025-01-11,wk inc flu hosp,2025-01-18,913.0
1,01,quantile,0.8,2025-01-11,wk inc flu hosp,2025-01-18,958.0
1,01,quantile,0.85,2025-01-11,wk inc flu hosp,2025-01-18,1013.0
1,01,quantile,0.9,2025-01-11,wk inc flu hosp,2025-01-18,1084.0
1,01,quantile,0.95,2025-01-11,wk inc flu hosp,2025-01-18,1203.0
1,01,quantile,0.975,2025-01-11,wk inc flu hosp,2025-01-18,1317.0
1,01,quantile,0.99,2025-01-11,wk inc flu hosp,2025-01-18,1492.0
2,01,quantile,0.01,2025-01-11,wk inc flu hosp,2025-01-25,406.0
2,01,quantile,0.025,2025-01-11,wk inc flu hosp,2025-01-25,455.0
2,01,quantile,0.05,2025-01-11,wk inc flu hosp,2025-01-25,503.0
2,01,quantile,0.1,2025-01-11,wk inc flu hosp,2025-01-25,564.0
2,01,quantile,0.15,2025-01-11,wk inc flu hosp,2025-01-25,605.0
2,01,quantile,0.2,2025-01-11,wk inc flu hosp,2025-01-25,642.0
2,01,quantile,0.25,2025-01-11,wk inc flu hosp,2025-01-25,674.0
2,01,quantile,0.3,2025-01-11,wk inc flu hosp,2025-01-25,703.0
2,01,quantile,0.35,2025-01-11,wk inc flu hosp,2025-01-25,732.0
2,01,quantile,0.4,2025-01-11,wk inc flu hosp,2025-01-25,760.0
2,01,quantile,0.45,2025-01-11,wk inc flu hosp,2025-01-25,789.0
2,01,quantile,0.5,2025-01-11,wk inc flu hosp,2025-01-25,820.0
2,01,quantile,0.55,2025-01-11,wk inc flu hosp,2025-01-25,849.0
2,01,quantile,0.6,2025-01-11,wk inc flu hosp,2025-01-25,882.0
2,01,quantile,0.65,2025-01-11,wk inc flu hosp,2025-01-25,917.0
2,01,quantile,0.7,2025-01-11,wk inc flu hosp,2025-01-25,954.0
2,01,quantile,0.75,2025-01-11,wk inc flu hosp,2025-01-25,994.0
2,01,quantile,0.8,2025-01-11,wk inc flu hosp,2025-01-25,1047.0
2,01,quantile,0.85,2025-01-11,wk inc flu hosp,2025-01-25,1109.0
2,01,quantile,0.9,2025-01-11,wk inc flu hosp,2025-01-25,1195.0
2,01,quantile,0.95,2025-01-11,wk inc flu hosp,2025-01-25,1338.0
2,01,quantile,0.975,2025-01-11,wk inc flu hosp,2025-01-25,1478.0
2,01,quantile,0.99,2025-01-11,wk inc flu hosp,2025-01-25,1652.0
3,01,quantile,0.01,2025-01-11,wk inc flu hosp,2025-02-01,411.0
3,01,quantile,0.025,2025-01-11,wk inc flu hosp,2025-02-01,465.0
3,01,quantile,0.05,2025-01-11,wk inc flu hosp,2025-02-01,520.0
3,01,quantile,0.1,2025-01-11,wk inc flu hosp,2025-02-01,584.0
3,01,quantile,0.15,2025-01-11,wk inc flu hosp,2025-02-01,631.0
3,01,quantile,0.2,2025-01-11,wk inc flu hosp,2025-02-01,669.0
3,01,quantile,0.25,2025-01-11,wk inc flu hosp,2025-02-01,705.0
3,01,quantile,0.3,2025-01-11,wk inc flu hosp,2025-02-01,739.0
3,01,quantile,0.35,2025-01-11,wk inc flu hosp,2025-02-01,771.0
3,01,quantile,0.4,2025-01-11,wk inc flu hosp,2025-02-01,802.0
3,01,quantile,0.45,2025-01-11,wk inc flu hosp,2025-02-01,834.0
3,01,quantile,0.5,2025-01-11,wk inc flu hosp,2025-02-01,868.0
3,01,quantile,0.55,2025-01-11,wk inc flu hosp,2025-02-01,900.0
3,01,quantile,0.6,2025-01-11,wk inc flu hosp,2025-02-01,934.0
3,01,quantile,0.65,2025-01-11,wk inc flu hosp,2025-02-01,971.0
3,01,quantile,0.7,2025-01-11,wk inc flu hosp,2025-02-01,1013.0
3,01,quantile,0.75,2025-01-11,wk inc flu hosp,2025-02-01,1062.0
3,01,quantile,0.8,2025-01-11,wk inc flu hosp,2025-02-01,1116.0
3,01,quantile,0.85,2025-01-11,wk inc flu hosp,2025-02-01,1186.0
3,01,quantile,0.9,2025-01-11,wk inc flu hosp,2025-02-01,1278.0
3,01,quantile,0.95,2025-01-11,wk inc flu hosp,2025-02-01,1438.0
3,01,quantile,0.975,2025-01-11,wk inc flu hosp,2025-02-01,1605.0
3,01,quantile,0.99,2025-01-11,wk inc flu hosp,2025-02-01,1788.0
-1,02,quantile,0.01,2025-01-11,wk inc flu hosp,2025-01-04,29.0
-1,02,quantile,0.025,2025-01-11,wk inc flu hosp,2025-01-04,33.0
-1,02,quantile,0.05,2025-01-11,wk inc flu hosp,2025-01-04,36.0
-1,02,quantile,0.1,2025-01-11,wk inc flu hosp,2025-01-04,40.0
-1,02,quantile,0.15,2025-01-11,wk inc flu hosp,2025-01-04,42.0
-1,02,quantile,0.2,2025-01-11,wk inc flu hosp,2025-01-04,45.0
-1,02,quantile,0.25,2025-01-11,wk inc flu hosp,2025-01-04,46.0
-1,02,quantile,0.3,2025-01-11,wk inc flu hosp,2025-01-04,48.0
-1,02,quantile,0.35,2025-01-11,wk inc flu hosp,2025-01-04,49.0
-1,02,quantile,0.4,2025-01-11,wk inc flu hosp,2025-01-04,51.0
-1,02,quantile,0.45,2025-01-11,wk inc flu hosp,2025-01-04,52.0
-1,02,quantile,0.5,2025-01-11,wk inc flu hosp,2025-01-04,55.0
-1,02,quantile,0.55,2025-01-11,wk inc flu hosp,2025-01-04,56.0
-1,02,quantile,0.6,2025-01-11,wk inc flu hosp,2025-01-04,57.0
-1,02,quantile,0.65,2025-01-11,wk inc flu hosp,2025-01-04,59.0
-1,02,quantile,0.7,2025-01-11,wk inc flu hosp,2025-01-04,60.0
-1,02,quantile,0.75,2025-01-11,wk inc flu hosp,2025-01-04,62.0
-1,02,quantile,0.8,2025-01-11,wk inc flu hosp,2025-01-04,64.0
-1,02,quantile,0.85,2025-01-11,wk inc flu hosp,2025-01-04,66.0
-1,02,quantile,0.9,2025-01-11,wk inc flu hosp,2025-01-04,69.0
-1,02,quantile,0.95,2025-01-11,wk inc flu hosp,2025-01-04,72.0
-1,02,quantile,0.975,2025-01-11,wk inc flu hosp,2025-01-04,76.0
-1,02,quantile,0.99,2025-01-11,wk inc flu hosp,2025-01-04,80.0
0,02,quantile,0.01,2025-01-11,wk inc flu hosp,2025-01-11,35.0
0,02,quantile,0.025,2025-01-11,wk inc flu hosp,2025-01-11,38.0
