horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
0,01,quantile,0.01,2025-12-13,wk inc flu hosp,2025-12-13,33.0
0,01,quantile,0.025,2025-12-13,wk inc flu hosp,2025-12-13,39.0
0,01,quantile,0.05,2025-12-13,wk inc flu hosp,2025-12-13,43.0
0,01,quantile,0.1,2025-12-13,wk inc flu hosp,2025-12-13,48.0
0,01,quantile,0.15,2025-12-13,wk inc flu hosp,2025-12-13,52.0
0,01,quantile,0.2,2025-12-13,wk inc flu hosp,2025-12-13,56.0
0,01,quantile,0.25,2025-12-13,wk inc flu hosp,2025-12-13,59.0
0,01,quantile,0.3,2025-12-13,wk inc flu hosp,2025-12-13,62.0
0,01,quantile,0.35,2025-12-13,wk inc flu hosp,2025-12-13,65.0
0,01,quantile,0.4,2025-12-13,wk inc flu hosp,2025-12-13,67.0
0,01,quantile,0.45,2025-12-13,wk inc flu hosp,2025-12-13,70.0
0,01,quantile,0.5,2025-12-13,wk inc flu hosp,2025-12-13,72.0
0,01,quantile,0.55,2025-12-13,wk inc flu hosp,2025-12-13,75.0
0,01,quantile,0.6,2025-12-13,wk inc flu hosp,2025-12-13,77.0
0,01,quantile,0.65,2025-12-13,wk inc flu hosp,2025-12-13,80.0
0,01,quantile,0.7,2025-12-13,wk inc flu hosp,2025-12-13,83.0
0,01,quantile,0.75,2025-12-13,wk inc flu hosp,2025-12-13,86.0
0,01,quantile,0.8,2025-12-13,wk inc flu hosp,2025-12-13,89.0
0,01,quantile,0.85,2025-12-13,wk inc flu hosp,2025-12-13,93.0
0,01,quantile,0.9,2025-12-13,wk inc flu hosp,2025-12-13,99.0
0,01,quantile,0.95,2025-12-13,wk inc flu hosp,2025-12-13,107.0
0,01,quantile,0.975,2025-12-13,wk inc flu hosp,2025-12-13,114.0
0,01,quantile,0.99,2025-12-13,wk inc flu hosp,2025-12-13,124.0
1,01,quantile,0.01,2025-12-13,wk inc flu hosp,2025-12-20,43.0
1,01,quantile,0.025,2025-12-13,wk inc flu hosp,2025-12-20,53.0
1,01,quantile,0.05,2025-12-13,wk inc flu hosp,2025-12-20,61.0
1,01,quantile,0.1,2025-12-13,wk inc flu hosp,2025-12-20,68.0
1,01,quantile,0.15,2025-12-13,wk inc flu hosp,2025-12-20,75.0
1,01,quantile,0.2,2025-12-13,wk inc flu hosp,2025-12-20,80.0
1,01,quantile,0.25,2025-12-13,wk inc flu hosp,2025-12-20,84.0
1,01,quantile,0.3,2025-12-13,wk inc flu hosp,2025-12-20,88.0
1,01,quantile,0.35,2025-12-13,wk inc flu hosp,2025-12-20,91.0
1,01,quantile,0.4,2025-12-13,wk inc flu hosp,2025-12-20,95.0
1,01,quantile,0.45,2025-12-13,wk inc flu hosp,2025-12-20,98.0
1,01,quantile,0.5,2025-12-13,wk inc flu hosp,2025-12-20,101.0
1,01,quantile,0.55,2025-12-13,wk inc flu hosp,2025-12-20,104.0
1,01,quantile,0.6,2025-12-13,wk inc flu hosp,2025-12-20,108.0
1,01,quantile,0.65,2025-12-13,wk inc flu hosp,2025-12-20,112.0
1,01,quantile,0.7,2025-12-13,wk inc flu hosp,2025-12-20,115.0
1,01,quantile,0.75,2025-12-13,wk inc flu hosp,2025-12-20,119.0
1,01,quantile,0.8,2025-12-13,wk inc flu hosp,2025-12-20,124.0
1,01,quantile,0.85,2025-12-13,wk inc flu hosp,2025-12-20,130.0
1,01,quantile,0.9,2025-12-13,wk inc flu hosp,2025-12-20,137.0
1,01,quantile,0.95,2025-12-13,wk inc flu hosp,2025-12-20,147.0
1,01,quantile,0.975,2025-12-13,wk inc flu hosp,2025-12-20,156.0
1,01,quantile,0.99,2025-12-13,wk inc flu hosp,2025-12-20,167.0
2,01,quantile,0.01,2025-12-13,wk inc flu hosp,2025-12-27,67.0
2,01,quantile,0.025,2025-12-13,wk inc flu hosp,2025-12-27,81.0
2,01,quantile,0.05,2025-12-13,wk inc flu hosp,2025-12-27,90.0
2,01,quantile,0.1,2025-12-13,wk inc flu hosp,2025-12-27,100.0
2,01,quantile,0.15,2025-12-13,wk inc flu hosp,2025-12-27,107.0
2,01,quantile,0.2,2025-12-13,wk inc flu hosp,2025-12-27,113.0
2,01,quantile,0.25,2025-12-13,wk inc flu hosp,2025-12-27,118.0
2,01,quantile,0.3,2025-12-13,wk inc flu hosp,2025-12-27,122.0
2,01,quantile,0.35,2025-12-13,wk inc flu hosp,2025-12-27,127.0
2,01,quantile,0.4,2025-12-13,wk inc flu hosp,2025-12-27,131.0
2,01,quantile,0.45,2025-12-13,wk inc flu hosp,2025-12-27,137.0
2,01,quantile,0.5,2025-12-13,wk inc flu hosp,2025-12-27,141.0
2,01,quantile,0.55,2025-12-13,wk inc flu hosp,2025-12-27,146.0
2,01,quantile,0.6,2025-12-13,wk inc flu hosp,2025-12-27,152.0
2,01,quantile,0.65,2025-12-13,wk inc flu hosp,2025-12-27,158.0
2,01,quantile,0.7,2025-12-13,wk inc flu hosp,2025-12-27,163.0
2,01,quantile,0.75,2025-12-13,wk inc flu hosp,2025-12-27,169.0
2,01,quantile,0.8,2025-12-13,wk inc flu hosp,2025-12-27,176.0
2,01,quantile,0.85,2025-12-13,wk inc flu hosp,2025-12-27,183.0
2,01,quantile,0.9,2025-12-13,wk inc flu hosp,2025-12-27,192.0
2,01,quantile,0.95,2025-12-13,wk inc flu hosp,2025-12-27,207.0
2,01,quantile,0.975,2025-12-13,wk inc flu hosp,2025-12-27,219.0
2,01,quantile,0.99,2025-12-13,wk inc flu hosp,2025-12-27,234.0
0,02,quantile,0.01,2025-12-13,wk inc flu hosp,2025-12-13,3.0
0,02,quantile,0.025,2025-12-13,wk inc flu hosp,2025-12-13,3.0
0,02,quantile,0.05,2025-12-13,wk inc flu hosp,2025-12-13,4.0
0,02,quantile,0.1,2025-12-13,wk inc flu hosp,2025-12-13,4.0
0,02,quantile,0.15,2025-12-13,wk inc flu hosp,2025-12-13,4.0
0,02,quantile,0.2,2025-12-13,wk inc flu hosp,2025-12-13,5.0
0,02,quantile,0.25,2025-12-13,wk inc flu hosp,2025-12-13,5.0
0,02,quantile,0.3,2025-12-13,wk inc flu hosp,2025-12-13,6.0
0,02,quantile,0.35,2025-12-13,wk inc flu hosp,2025-12-13,6.0
0,02,quantile,0.4,2025-12-13,wk inc flu hosp,2025-12-13,6.0
0,02,quantile,0.45,2025-12-13,wk inc flu hosp,2025-12-13,6.0
0,02,quantile,0.5,2025-12-13,wk inc flu hosp,2025-12-13,7.0
0,02,quantile,0.55,2025-12-13,wk inc flu hosp,2025-12-13,7.0
0,02,quantile,0.6,2025-12-13,wk inc flu hosp,2025-12-13,8.0
0,02,quantile,0.65,2025-12-13,wk inc flu hosp,2025-12-13,8.0
0,02,quantile,0.7,2025-12-13,wk inc flu hosp,2025-12-13,8.0
0,02,quantile,0.75,2025-12-13,wk inc flu hosp,2025-12-13,9.0
0,02,quantile,0.8,2025-12-13,wk inc flu hosp,2025-12-13,10.0
0,02,quantile,0.85,2025-12-13,wk inc flu hosp,2025-12-13,11.0
0,02,quantile,0.9,2025-12-13,wk inc flu hosp,2025-12-13,13.0
0,02,quantile,0.95,2025-12-13,wk inc flu hosp,2025-12-13,15.0
0,02,quantile,0.975,2025-12-13,wk inc flu hosp,2025-12-13,17.0
0,02,quantile,0.99,2025-12-13,wk inc flu hosp,2025-12-13,19.0
1,02,quantile,0.01,2025-12-13,wk inc flu hosp,2025-12-20,4.0
1,02,quantile,0.025,2025-12-13,wk inc flu hosp,2025-12-20,4.0
1,02,quantile,0.05,2025-12-13,wk inc flu hosp,2025-12-20,4.0
1,02,quantile,0.1,2025-12-13,wk inc flu hosp,2025-12-20,4.0
1,02,quantile,0.15,2025-12-13,wk inc flu hosp,2025-12-20,4.0
1,02,quantile,0.2,2025-12-13,wk inc flu hosp,2025-12-20,5.0
1,02,quantile,0.25,2025-12-13,wk inc flu hosp,2025-12-20,5.0
1,02,quantile,0.3,2025-12-13,wk inc flu hosp,2025-12-20,6.0
1,02,quantile,0.35,2025-12-13,wk inc flu hosp,2025-12-20,6.0
1,02,quantile,0.4,2025-12-13,wk inc flu hosp,2025-12-20,7.0
1,02,quantile,0.45,2025-12-13,wk inc flu hosp,2025-12-20,7.0
1,02,quantile,0.5,2025-12-13,wk inc flu hosp,2025-12-20,8.0
1,02,quantile,0.55,2025-12-13,wk inc flu hosp,2025-12-20,8.0
1,02,quantile,0.6,2025-12-13,wk inc flu hosp,2025-12-20,9.0
1,02,quantile,0.65,2025-12-13,wk inc flu hosp,2025-12-20,10.0
1,02,quantile,0.7,2025-12-13,wk inc flu hosp,2025-12-20,11.0
