horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
-1,01,quantile,0.01,2024-04-13,wk inc flu hosp,2024-04-06,14.0
-1,01,quantile,0.025,2024-04-13,wk inc flu hosp,2024-04-06,18.0
-1,01,quantile,0.05,2024-04-13,wk inc flu hosp,2024-04-06,22.0
-1,01,quantile,0.1,2024-04-13,wk inc flu hosp,2024-04-06,25.0
-1,01,quantile,0.15,2024-04-13,wk inc flu hosp,2024-04-06,29.0
-1,01,quantile,0.2,2024-04-13,wk inc flu hosp,2024-04-06,33.0
-1,01,quantile,0.25,2024-04-13,wk inc flu hosp,2024-04-06,35.0
-1,01,quantile,0.3,2024-04-13,wk inc flu hosp,2024-04-06,36.0
-1,01,quantile,0.35,2024-04-13,wk inc flu hosp,2024-04-06,38.0
-1,01,quantile,0.4,2024-04-13,wk inc flu hosp,2024-04-06,40.0
-1,01,quantile,0.45,2024-04-13,wk inc flu hosp,2024-04-06,42.0
-1,01,quantile,0.5,2024-04-13,wk inc flu hosp,2024-04-06,45.0
-1,01,quantile,0.55,2024-04-13,wk inc flu hosp,2024-04-06,46.0
-1,01,quantile,0.6,2024-04-13,wk inc flu hosp,2024-04-06,47.0
-1,01,quantile,0.65,2024-04-13,wk inc flu hosp,2024-04-06,48.0
-1,01,quantile,0.7,2024-04-13,wk inc flu hosp,2024-04-06,49.0
-1,01,quantile,0.75,2024-04-13,wk inc flu hosp,2024-04-06,51.0
-1,01,quantile,0.8,2024-04-13,wk inc flu hosp,2024-04-06,52.0
-1,01,quantile,0.85,2024-04-13,wk inc flu hosp,2024-04-06,55.0
-1,01,quantile,0.9,2024-04-13,wk inc flu hosp,2024-04-06,60.0
-1,01,quantile,0.95,2024-04-13,wk inc flu hosp,2024-04-06,66.0
-1,01,quantile,0.975,2024-04-13,wk inc flu hosp,2024-04-06,72.0
-1,01,quantile,0.99,2024-04-13,wk inc flu hosp,2024-04-06,79.0
0,01,quantile,0.01,2024-04-13,wk inc flu hosp,2024-04-13,6.0
0,01,quantile,0.025,2024-04-13,wk inc flu hosp,2024-04-13,10.0
0,01,quantile,0.05,2024-04-13,wk inc flu hosp,2024-04-13,14.0
0,01,quantile,0.1,2024-04-13,wk inc flu hosp,2024-04-13,17.0
0,01,quantile,0.15,2024-04-13,wk inc flu hosp,2024-04-13,20.0
0,01,quantile,0.2,2024-04-13,wk inc flu hosp,2024-04-13,23.0
0,01,quantile,0.25,2024-04-13,wk inc flu hosp,2024-04-13,25.0
0,01,quantile,0.3,2024-04-13,wk inc flu hosp,2024-04-13,28.0
0,01,quantile,0.35,2024-04-13,wk inc flu hosp,2024-04-13,30.0
0,01,quantile,0.4,2024-04-13,wk inc flu hosp,2024-04-13,31.0
0,01,quantile,0.45,2024-04-13,wk inc flu hosp,2024-04-13,33.0
0,01,quantile,0.5,2024-04-13,wk inc flu hosp,2024-04-13,36.0
0,01,quantile,0.55,2024-04-13,wk inc flu hosp,2024-04-13,37.0
0,01,quantile,0.6,2024-04-13,wk inc flu hosp,2024-04-13,39.0
0,01,quantile,0.65,2024-04-13,wk inc flu hosp,2024-04-13,41.0
0,01,quantile,0.7,2024-04-13,wk inc flu hosp,2024-04-13,43.0
0,01,quantile,0.75,2024-04-13,wk inc flu hosp,2024-04-13,45.0
0,01,quantile,0.8,2024-04-13,wk inc flu hosp,2024-04-13,47.0
0,01,quantile,0.85,2024-04-13,wk inc flu hosp,2024-04-13,49.0
0,01,quantile,0.9,2024-04-13,wk inc flu hosp,2024-04-13,53.0
0,01,quantile,0.95,2024-04-13,wk inc flu hosp,2024-04-13,59.0
0,01,quantile,0.975,2024-04-13,wk inc flu hosp,2024-04-13,64.0
0,01,quantile,0.99,2024-04-13,wk inc flu hosp,2024-04-13,69.0
1,01,quantile,0.01,2024-04-13,wk inc flu hosp,2024-04-20,1.0
1,01,quantile,0.025,2024-04-13,wk inc flu hosp,2024-04-20,4.0
1,01,quantile,0.05,2024-04-13,wk inc flu hosp,2024-04-20,8.0
1,01,quantile,0.1,2024-04-13,wk inc flu hosp,2024-04-20,13.0
1,01,quantile,0.15,2024-04-13,wk inc flu hosp,2024-04-20,16.0
1,01,quantile,0.2,2024-04-13,wk inc flu hosp,2024-04-20,17.0
1,01,quantile,0.25,2024-04-13,wk inc flu hosp,2024-04-20,19.0
1,01,quantile,0.3,2024-04-13,wk inc flu hosp,2024-04-20,21.0
1,01,quantile,0.35,2024-04-13,wk inc flu hosp,2024-04-20,23.0
1,01,quantile,0.4,2024-04-13,wk inc flu hosp,2024-04-20,25.0
1,01,quantile,0.45,2024-04-13,wk inc flu hosp,2024-04-20,27.0
1,01,quantile,0.5,2024-04-13,wk inc flu hosp,2024-04-20,30.0
1,01,quantile,0.55,2024-04-13,wk inc flu hosp,2024-04-20,32.0
1,01,quantile,0.6,2024-04-13,wk inc flu hosp,2024-04-20,34.0
1,01,quantile,0.65,2024-04-13,wk inc flu hosp,2024-04-20,36.0
1,01,quantile,0.7,2024-04-13,wk inc flu hosp,2024-04-20,38.0
1,01,quantile,0.75,2024-04-13,wk inc flu hosp,2024-04-20,41.0
1,01,quantile,0.8,2024-04-13,wk inc flu hosp,2024-04-20,43.0
1,01,quantile,0.85,2024-04-13,wk inc flu hosp,2024-04-20,46.0
1,01,quantile,0.9,2024-04-13,wk inc flu hosp,2024-04-20,50.0
1,01,quantile,0.95,2024-04-13,wk inc flu hosp,2024-04-20,57.0
1,01,quantile,0.975,2024-04-13,wk inc flu hosp,2024-04-20,62.0
1,01,quantile,0.99,2024-04-13,wk inc flu hosp,2024-04-20,69.0
2,01,quantile,0.01,2024-04-13,wk inc flu hosp,2024-04-27,0.0
2,01,quantile,0.025,2024-04-13,wk inc flu hosp,2024-04-27,2.0
2,01,quantile,0.05,2024-04-13,wk inc flu hosp,2024-04-27,5.0
2,01,quantile,0.1,2024-04-13,wk inc flu hosp,2024-04-27,9.0
2,01,quantile,0.15,2024-04-13,wk inc flu hosp,2024-04-27,11.0
2,01,quantile,0.2,2024-04-13,wk inc flu hosp,2024-04-27,14.0
2,01,quantile,0.25,2024-04-13,wk inc flu hosp,2024-04-27,15.0
2,01,quantile,0.3,2024-04-13,wk inc flu hosp,2024-04-27,17.0
2,01,quantile,0.35,2024-04-13,wk inc flu hosp,2024-04-27,19.0
2,01,quantile,0.4,2024-04-13,wk inc flu hosp,2024-04-27,20.0
2,01,quantile,0.45,2024-04-13,wk inc flu hosp,2024-04-27,22.0
2,01,quantile,0.5,2024-04-13,wk inc flu hosp,2024-04-27,25.0
2,01,quantile,0.55,2024-04-13,wk inc flu hosp,2024-04-27,27.0
2,01,quantile,0.6,2024-04-13,wk inc flu hosp,2024-04-27,28.0
2,01,quantile,0.65,2024-04-13,wk inc flu hosp,2024-04-27,31.0
2,01,quantile,0.7,2024-04-13,wk inc flu hosp,2024-04-27,33.0
2,01,quantile,0.75,2024-04-13,wk inc flu hosp,2024-04-27,36.0
2,01,quantile,0.8,2024-04-13,wk inc flu hosp,2024-04-27,39.0
2,01,quantile,0.85,2024-04-13,wk inc flu hosp,2024-04-27,44.0
2,01,quantile,0.9,2024-04-13,wk inc flu hosp,2024-04-27,50.0
2,01,quantile,0.95,2024-04-13,wk inc flu hosp,2024-04-27,55.0
2,01,quantile,0.975,2024-04-13,wk inc flu hosp,2024-04-27,60.0
