horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
-1,01,quantile,0.01,2024-03-30,wk inc flu hosp,2024-03-23,32.0
-1,01,quantile,0.025,2024-03-30,wk inc flu hosp,2024-03-23,38.0
-1,01,quantile,0.05,2024-03-30,wk inc flu hosp,2024-03-23,41.0
-1,01,quantile,0.1,2024-03-30,wk inc flu hosp,2024-03-23,45.0
-1,01,quantile,0.15,2024-03-30,wk inc flu hosp,2024-03-23,48.0
-1,01,quantile,0.2,2024-03-30,wk inc flu hosp,2024-03-23,50.0
-1,01,quantile,0.25,2024-03-30,wk inc flu hosp,2024-03-23,52.0
-1,01,quantile,0.3,2024-03-30,wk inc flu hosp,2024-03-23,54.0
-1,01,quantile,0.35,2024-03-30,wk inc flu hosp,2024-03-23,56.0
-1,01,quantile,0.4,2024-03-30,wk inc flu hosp,2024-03-23,57.0
-1,01,quantile,0.45,2024-03-30,wk inc flu hosp,2024-03-23,59.0
-1,01,quantile,0.5,2024-03-30,wk inc flu hosp,2024-03-23,61.0
-1,01,quantile,0.55,2024-03-30,wk inc flu hosp,2024-03-23,63.0
-1,01,quantile,0.6,2024-03-30,wk inc flu hosp,2024-03-23,65.0
-1,01,quantile,0.65,2024-03-30,wk inc flu hosp,2024-03-23,66.0
-1,01,quantile,0.7,2024-03-30,wk inc flu hosp,2024-03-23,68.0
-1,01,quantile,0.75,2024-03-30,wk inc flu hosp,2024-03-23,70.0
-1,01,quantile,0.8,2024-03-30,wk inc flu hosp,2024-03-23,73.0
-1,01,quantile,0.85,2024-03-30,wk inc flu hosp,2024-03-23,75.0
-1,01,quantile,0.9,2024-03-30,wk inc flu hosp,2024-03-23,79.0
-1,01,quantile,0.95,2024-03-30,wk inc flu hosp,2024-03-23,85.0
-1,01,quantile,0.975,2024-03-30,wk inc flu hosp,2024-03-23,91.0
-1,01,quantile,0.99,2024-03-30,wk inc flu hosp,2024-03-23,99.0
0,01,quantile,0.01,2024-03-30,wk inc flu hosp,2024-03-30,14.0
0,01,quantile,0.025,2024-03-30,wk inc flu hosp,2024-03-30,20.0
0,01,quantile,0.05,2024-03-30,wk inc flu hosp,2024-03-30,24.0
0,01,quantile,0.1,2024-03-30,wk inc flu hosp,2024-03-30,30.0
0,01,quantile,0.15,2024-03-30,wk inc flu hosp,2024-03-30,34.0
0,01,quantile,0.2,2024-03-30,wk inc flu hosp,2024-03-30,37.0
0,01,quantile,0.25,2024-03-30,wk inc flu hosp,2024-03-30,41.0
0,01,quantile,0.3,2024-03-30,wk inc flu hosp,2024-03-30,44.0
0,01,quantile,0.35,2024-03-30,wk inc flu hosp,2024-03-30,47.0
0,01,quantile,0.4,2024-03-30,wk inc flu hosp,2024-03-30,50.0
0,01,quantile,0.45,2024-03-30,wk inc flu hosp,2024-03-30,51.0
0,01,quantile,0.5,2024-03-30,wk inc flu hosp,2024-03-30,55.0
0,01,quantile,0.55,2024-03-30,wk inc flu hosp,2024-03-30,56.0
0,01,quantile,0.6,2024-03-30,wk inc flu hosp,2024-03-30,58.0
0,01,quantile,0.65,2024-03-30,wk inc flu hosp,2024-03-30,61.0
0,01,quantile,0.7,2024-03-30,wk inc flu hosp,2024-03-30,63.0
0,01,quantile,0.75,2024-03-30,wk inc flu hosp,2024-03-30,66.0
0,01,quantile,0.8,2024-03-30,wk inc flu hosp,2024-03-30,69.0
0,01,quantile,0.85,2024-03-30,wk inc flu hosp,2024-03-30,74.0
0,01,quantile,0.9,2024-03-30,wk inc flu hosp,2024-03-30,80.0
0,01,quantile,0.95,2024-03-30,wk inc flu hosp,2024-03-30,90.0
0,01,quantile,0.975,2024-03-30,wk inc flu hosp,2024-03-30,98.0
0,01,quantile,0.99,2024-03-30,wk inc flu hosp,2024-03-30,108.0
1,01,quantile,0.01,2024-03-30,wk inc flu hosp,2024-04-06,6.0
1,01,quantile,0.025,2024-03-30,wk inc flu hosp,2024-04-06,10.0
1,01,quantile,0.05,2024-03-30,wk inc flu hosp,2024-04-06,16.0
1,01,quantile,0.1,2024-03-30,wk inc flu hosp,2024-04-06,24.0
1,01,quantile,0.15,2024-03-30,wk inc flu hosp,2024-04-06,29.0
1,01,quantile,0.2,2024-03-30,wk inc flu hosp,2024-04-06,34.0
1,01,quantile,0.25,2024-03-30,wk inc flu hosp,2024-04-06,36.0
1,01,quantile,0.3,2024-03-30,wk inc flu hosp,2024-04-06,38.0
1,01,quantile,0.35,2024-03-30,wk inc flu hosp,2024-04-06,41.0
1,01,quantile,0.4,2024-03-30,wk inc flu hosp,2024-04-06,43.0
1,01,quantile,0.45,2024-03-30,wk inc flu hosp,2024-04-06,45.0
1,01,quantile,0.5,2024-03-30,wk inc flu hosp,2024-04-06,48.0
1,01,quantile,0.55,2024-03-30,wk inc flu hosp,2024-04-06,50.0
1,01,quantile,0.6,2024-03-30,wk inc flu hosp,2024-04-06,51.0
1,01,quantile,0.65,2024-03-30,wk inc flu hosp,2024-04-06,54.0
1,01,quantile,0.7,2024-03-30,wk inc flu hosp,2024-04-06,56.0
1,01,quantile,0.75,2024-03-30,wk inc flu hosp,2024-04-06,59.0
1,01,quantile,0.8,2024-03-30,wk inc flu hosp,2024-04-06,63.0
1,01,quantile,0.85,2024-03-30,wk inc flu hosp,2024-04-06,68.0
1,01,quantile,0.9,2024-03-30,wk inc flu hosp,2024-04-06,73.0
1,01,quantile,0.95,2024-03-30,wk inc flu hosp,2024-04-06,83.0
1,01,quantile,0.975,2024-03-30,wk inc flu hosp,2024-04-06,89.0
1,01,quantile,0.99,2024-03-30,wk inc flu hosp,2024-04-06,97.0
2,01,quantile,0.01,2024-03-30,wk inc flu hosp,2024-04-13,3.0
2,01,quantile,0.025,2024-03-30,wk inc flu hosp,2024-04-13,5.0
2,01,quantile,0.05,2024-03-30,wk inc flu hosp,2024-04-13,11.0
2,01,quantile,0.1,2024-03-30,wk inc flu hosp,2024-04-13,19.0
2,01,quantile,0.15,2024-03-30,wk inc flu hosp,2024-04-13,24.0
2,01,quantile,0.2,2024-03-30,wk inc flu hosp,2024-04-13,29.0
2,01,quantile,0.25,2024-03-30,wk inc flu hosp,2024-04-13,31.0
2,01,quantile,0.3,2024-03-30,wk inc flu hosp,2024-04-13,34.0
2,01,quantile,0.35,2024-03-30,wk inc flu hosp,2024-04-13,36.0
2,01,quantile,0.4,2024-03-30,wk inc flu hosp,2024-04-13,39.0
2,01,quantile,0.45,2024-03-30,wk inc flu hosp,2024-04-13,41.0
2,01,quantile,0.5,2024-03-30,wk inc flu hosp,2024-04-13,44.0
2,01,quantile,0.55,2024-03-30,wk inc flu hosp,2024-04-13,46.0
2,01,quantile,0.6,2024-03-30,wk inc flu hosp,2024-04-13,49.0
2,01,quantile,0.65,2024-03-30,wk inc flu hosp,2024-04-13,52.0
2,01,quantile,0.7,2024-03-30,wk inc flu hosp,2024-04-13,53.0
2,01,quantile,0.75,2024-03-30,wk inc flu hosp,2024-04-13,54.0
2,01,quantile,0.8,2024-03-30,wk inc flu hosp,2024-04-13,57.0
2,01,quantile,0.85,2024-03-30,wk inc flu hosp,2024-04-13,61.0
2,01,quantile,0.9,2024-03-30,wk inc flu hosp,2024-04-13,66.0
2,01,quantile,0.95,2024-03-30,wk inc flu hosp,2024-04-13,74.0
2,01,quantile,0.975,2024-03-30,wk inc flu hosp,2024-04-13,81.0
2,01,quantile,0.99,2024-03-30,wk inc flu hosp,2024-04-13,89.0
3,01,quantile,0.01,2024-03-30,wk inc flu hosp,2024-04-20,1.0
3,01,quantile,0.025,2024-03-30,wk inc flu hosp,2024-04-20,3.0
3,01,quantile,0.05,2024-03-30,wk inc flu hosp,2024-04-20,10.0
3,01,quantile,0.1,2024-03-30,wk inc flu hosp,2024-04-20,17.0
3,01,quantile,0.15,2024-03-30,wk inc flu hosp,2024-04-20,22.0
3,01,quantile,0.2,2024-03-30,wk inc flu hosp,2024-04-20,25.0
3,01,quantile,0.25,2024-03-30,wk inc flu hosp,2024-04-20,27.0
3,01,quantile,0.3,2024-03-30,wk inc flu hosp,2024-04-20,29.0
3,01,quantile,0.35,2024-03-30,wk inc flu hosp,2024-04-20,32.0
3,01,quantile,0.4,2024-03-30,wk inc flu hosp,2024-04-20,34.0
3,01,quantile,0.45,2024-03-30,wk inc flu hosp,2024-04-20,36.0
3,01,quantile,0.5,2024-03-30,wk inc flu hosp,2024-04-20,40.0
3,01,quantile,0.55,2024-03-30,wk inc flu hosp,2024-04-20,43.0
