horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
0,01,quantile,0.01,2026-03-21,wk inc flu hosp,2026-03-21,11.0
0,01,quantile,0.025,2026-03-21,wk inc flu hosp,2026-03-21,15.0
0,01,quantile,0.05,2026-03-21,wk inc flu hosp,2026-03-21,19.0
0,01,quantile,0.1,2026-03-21,wk inc flu hosp,2026-03-21,24.0
0,01,quantile,0.15,2026-03-21,wk inc flu hosp,2026-03-21,28.0
0,01,quantile,0.2,2026-03-21,wk inc flu hosp,2026-03-21,30.0
0,01,quantile,0.25,2026-03-21,wk inc flu hosp,2026-03-21,34.0
0,01,quantile,0.3,2026-03-21,wk inc flu hosp,2026-03-21,37.0
0,01,quantile,0.35,2026-03-21,wk inc flu hosp,2026-03-21,39.0
0,01,quantile,0.4,2026-03-21,wk inc flu hosp,2026-03-21,43.0
0,01,quantile,0.45,2026-03-21,wk inc flu hosp,2026-03-21,46.0
0,01,quantile,0.5,2026-03-21,wk inc flu hosp,2026-03-21,49.0
0,01,quantile,0.55,2026-03-21,wk inc flu hosp,2026-03-21,53.0
0,01,quantile,0.6,2026-03-21,wk inc flu hosp,2026-03-21,56.0
0,01,quantile,0.65,2026-03-21,wk inc flu hosp,2026-03-21,59.0
0,01,quantile,0.7,2026-03-21,wk inc flu hosp,2026-03-21,63.0
0,01,quantile,0.75,2026-03-21,wk inc flu hosp,2026-03-21,67.0
0,01,quantile,0.8,2026-03-21,wk inc flu hosp,2026-03-21,72.0
0,01,quantile,0.85,2026-03-21,wk inc flu hosp,2026-03-21,78.0
0,01,quantile,0.9,2026-03-21,wk inc flu hosp,2026-03-21,86.0
0,01,quantile,0.95,2026-03-21,wk inc flu hosp,2026-03-21,97.0
0,01,quantile,0.975,2026-03-21,wk inc flu hosp,2026-03-21,106.0
0,01,quantile,0.99,2026-03-21,wk inc flu hosp,2026-03-21,116.0
1,01,quantile,0.01,2026-03-21,wk inc flu hosp,2026-03-28,7.0
1,01,quantile,0.025,2026-03-21,wk inc flu hosp,2026-03-28,8.0
1,01,quantile,0.05,2026-03-21,wk inc flu hosp,2026-03-28,10.0
1,01,quantile,0.1,2026-03-21,wk inc flu hosp,2026-03-28,13.0
1,01,quantile,0.15,2026-03-21,wk inc flu hosp,2026-03-28,16.0
1,01,quantile,0.2,2026-03-21,wk inc flu hosp,2026-03-28,18.0
1,01,quantile,0.25,2026-03-21,wk inc flu hosp,2026-03-28,21.0
1,01,quantile,0.3,2026-03-21,wk inc flu hosp,2026-03-28,24.0
1,01,quantile,0.35,2026-03-21,wk inc flu hosp,2026-03-28,28.0
1,01,quantile,0.4,2026-03-21,wk inc flu hosp,2026-03-28,32.0
1,01,quantile,0.45,2026-03-21,wk inc flu hosp,2026-03-28,38.0
1,01,quantile,0.5,2026-03-21,wk inc flu hosp,2026-03-28,42.0
1,01,quantile,0.55,2026-03-21,wk inc flu hosp,2026-03-28,48.0
1,01,quantile,0.6,2026-03-21,wk inc flu hosp,2026-03-28,54.0
1,01,quantile,0.65,2026-03-21,wk inc flu hosp,2026-03-28,60.0
1,01,quantile,0.7,2026-03-21,wk inc flu hosp,2026-03-28,66.0
1,01,quantile,0.75,2026-03-21,wk inc flu hosp,2026-03-28,72.0
1,01,quantile,0.8,2026-03-21,wk inc flu hosp,2026-03-28,80.0
1,01,quantile,0.85,2026-03-21,wk inc flu hosp,2026-03-28,89.0
1,01,quantile,0.9,2026-03-21,wk inc flu hosp,2026-03-28,99.0
1,01,quantile,0.95,2026-03-21,wk inc flu hosp,2026-03-28,116.0
1,01,quantile,0.975,2026-03-21,wk inc flu hosp,2026-03-28,132.0
1,01,quantile,0.99,2026-03-21,wk inc flu hosp,2026-03-28,149.0
2,01,quantile,0.01,2026-03-21,wk inc flu hosp,2026-04-04,7.0
2,01,quantile,0.025,2026-03-21,wk inc flu hosp,2026-04-04,7.0
2,01,quantile,0.05,2026-03-21,wk inc flu hosp,2026-04-04,8.0
2,01,quantile,0.1,2026-03-21,wk inc flu hosp,2026-04-04,9.0
2,01,quantile,0.15,2026-03-21,wk inc flu hosp,2026-04-04,13.0
2,01,quantile,0.2,2026-03-21,wk inc flu hosp,2026-04-04,17.0
2,01,quantile,0.25,2026-03-21,wk inc flu hosp,2026-04-04,20.0
2,01,quantile,0.3,2026-03-21,wk inc flu hosp,2026-04-04,22.0
2,01,quantile,0.35,2026-03-21,wk inc flu hosp,2026-04-04,25.0
2,01,quantile,0.4,2026-03-21,wk inc flu hosp,2026-04-04,30.0
2,01,quantile,0.45,2026-03-21,wk inc flu hosp,2026-04-04,36.0
2,01,quantile,0.5,2026-03-21,wk inc flu hosp,2026-04-04,44.0
2,01,quantile,0.55,2026-03-21,wk inc flu hosp,2026-04-04,51.0
2,01,quantile,0.6,2026-03-21,wk inc flu hosp,2026-04-04,59.0
2,01,quantile,0.65,2026-03-21,wk inc flu hosp,2026-04-04,67.0
2,01,quantile,0.7,2026-03-21,wk inc flu hosp,2026-04-04,75.0
2,01,quantile,0.75,2026-03-21,wk inc flu hosp,2026-04-04,84.0
2,01,quantile,0.8,2026-03-21,wk inc flu hosp,2026-04-04,93.0
2,01,quantile,0.85,2026-03-21,wk inc flu hosp,2026-04-04,103.0
2,01,quantile,0.9,2026-03-21,wk inc flu hosp,2026-04-04,117.0
2,01,quantile,0.95,2026-03-21,wk inc flu hosp,2026-04-04,138.0
2,01,quantile,0.975,2026-03-21,wk inc flu hosp,2026-04-04,157.0
2,01,quantile,0.99,2026-03-21,wk inc flu hosp,2026-04-04,183.0
3,01,quantile,0.01,2026-03-21,wk inc flu hosp,2026-04-11,10.0
3,01,quantile,0.025,2026-03-21,wk inc flu hosp,2026-04-11,11.0
3,01,quantile,0.05,2026-03-21,wk inc flu hosp,2026-04-11,12.0
3,01,quantile,0.1,2026-03-21,wk inc flu hosp,2026-04-11,12.0
3,01,quantile,0.15,2026-03-21,wk inc flu hosp,2026-04-11,15.0
3,01,quantile,0.2,2026-03-21,wk inc flu hosp,2026-04-11,20.0
3,01,quantile,0.25,2026-03-21,wk inc flu hosp,2026-04-11,24.0
3,01,quantile,0.3,2026-03-21,wk inc flu hosp,2026-04-11,29.0
3,01,quantile,0.35,2026-03-21,wk inc flu hosp,2026-04-11,33.0
3,01,quantile,0.4,2026-03-21,wk inc flu hosp,2026-04-11,36.0
3,01,quantile,0.45,2026-03-21,wk inc flu hosp,2026-04-11,42.0
3,01,quantile,0.5,2026-03-21,wk inc flu hosp,2026-04-11,47.0
3,01,quantile,0.55,2026-03-21,wk inc flu hosp,2026-04-11,54.0
3,01,quantile,0.6,2026-03-21,wk inc flu hosp,2026-04-11,60.0
3,01,quantile,0.65,2026-03-21,wk inc flu hosp,2026-04-11,66.0
3,01,quantile,0.7,2026-03-21,wk inc flu hosp,2026-04-11,74.0
3,01,quantile,0.75,2026-03-21,wk inc flu hosp,2026-04-11,82.0
3,01,quantile,0.8,2026-03-21,wk inc flu hosp,2026-04-11,91.0
3,01,quantile,0.85,2026-03-21,wk inc flu hosp,2026-04-11,101.0
3,01,quantile,0.9,2026-03-21,wk inc flu hosp,2026-04-11,114.0
3,01,quantile,0.95,2026-03-21,wk inc flu hosp,2026-04-11,136.0
3,01,quantile,0.975,2026-03-21,wk inc flu hosp,2026-04-11,153.0
3,01,quantile,0.99,2026-03-21,wk inc flu hosp,2026-04-11,175.0
0,02,quantile,0.01,2026-03-21,wk inc flu hosp,2026-03-21,4.0
0,02,quantile,0.025,2026-03-21,wk inc flu hosp,2026-03-21,4.0
0,02,quantile,0.05,2026-03-21,wk inc flu hosp,2026-03-21,4.0
0,02,quantile,0.1,2026-03-21,wk inc flu hosp,2026-03-21,5.0
0,02,quantile,0.15,2026-03-21,wk inc flu hosp,2026-03-21,5.0
0,02,quantile,0.2,2026-03-21,wk inc flu hosp,2026-03-21,5.0
0,02,quantile,0.25,2026-03-21,wk inc flu hosp,2026-03-21,5.0
0,02,quantile,0.3,2026-03-21,wk inc flu hosp,2026-03-21,5.0
0,02,quantile,0.35,2026-03-21,wk inc flu hosp,2026-03-21,6.0
0,02,quantile,0.4,2026-03-21,wk inc flu hosp,2026-03-21,6.0
0,02,quantile,0.45,2026-03-21,wk inc flu hosp,2026-03-21,7.0
0,02,quantile,0.5,2026-03-21,wk inc flu hosp,2026-03-21,7.0
0,02,quantile,0.55,2026-03-21,wk inc flu hosp,2026-03-21,8.0
0,02,quantile,0.6,2026-03-21,wk inc flu hosp,2026-03-21,8.0
0,02,quantile,0.65,2026-03-21,wk inc flu hosp,2026-03-21,9.0
0,02,quantile,0.7,2026-03-21,wk inc flu hosp,2026-03-21,10.0
0,02,quantile,0.75,2026-03-21,wk inc flu hosp,2026-03-21,10.0
0,02,quantile,0.8,2026-03-21,wk inc flu hosp,2026-03-21,11.0
0,02,quantile,0.85,2026-03-21,wk inc flu hosp,2026-03-21,12.0
0,02,quantile,0.9,2026-03-21,wk inc flu hosp,2026-03-21,13.0
0,02,quantile,0.95,2026-03-21,wk inc flu hosp,2026-03-21,15.0
0,02,quantile,0.975,2026-03-21,wk inc flu hosp,2026-03-21,16.0
0,02,quantile,0.99,2026-03-21,wk inc flu hosp,2026-03-21,18.0
1,02,quantile,0.01,2026-03-21,wk inc flu hosp,2026-03-28,3.0
1,02,quantile,0.025,2026-03-21,wk inc flu hosp,2026-03-28,4.0
1,02,quantile,0.05,2026-03-21,wk inc flu hosp,2026-03-28,4.0
1,02,quantile,0.1,2026-03-21,wk inc flu hosp,2026-03-28,4.0
1,02,quantile,0.15,2026-03-21,wk inc flu hosp,2026-03-28,5.0
1,02,quantile,0.2,2026-03-21,wk inc flu hosp,2026-03-28,5.0
1,02,quantile,0.25,2026-03-21,wk inc flu hosp,2026-03-28,5.0
1,02,quantile,0.3,2026-03-21,wk inc flu hosp,2026-03-28,6.0
1,02,quantile,0.35,2026-03-21,wk inc flu hosp,2026-03-28,6.0
1,02,quantile,0.4,2026-03-21,wk inc flu hosp,2026-03-28,7.0
1,02,quantile,0.45,2026-03-21,wk inc flu hosp,2026-03-28,7.0
1,02,quantile,0.5,2026-03-21,wk inc flu hosp,2026-03-28,8.0
1,02,quantile,0.55,2026-03-21,wk inc flu hosp,2026-03-28,9.0
1,02,quantile,0.6,2026-03-21,wk inc flu hosp,2026-03-28,9.0
1,02,quantile,0.65,2026-03-21,wk inc flu hosp,2026-03-28,10.0
1,02,quantile,0.7,2026-03-21,wk inc flu hosp,2026-03-28,11.0
1,02,quantile,0.75,2026-03-21,wk inc flu hosp,2026-03-28,11.0
1,02,quantile,0.8,2026-03-21,wk inc flu hosp,2026-03-28,12.0
1,02,quantile,0.85,2026-03-21,wk inc flu hosp,2026-03-28,13.0
1,02,quantile,0.9,2026-03-21,wk inc flu hosp,2026-03-28,15.0
1,02,quantile,0.95,2026-03-21,wk inc flu hosp,2026-03-28,16.0
1,02,quantile,0.975,2026-03-21,wk inc flu hosp,2026-03-28,18.0
1,02,quantile,0.99,2026-03-21,wk inc flu hosp,2026-03-28,20.0
2,02,quantile,0.01,2026-03-21,wk inc flu hosp,2026-04-04,3.0
2,02,quantile,0.025,2026-03-21,wk inc flu hosp,2026-04-04,4.0
2,02,quantile,0.05,2026-03-21,wk inc flu hosp,2026-04-04,4.0
2,02,quantile,0.1,2026-03-21,wk inc flu hosp,2026-04-04,5.0
2,02,quantile,0.15,2026-03-21,wk inc flu hosp,2026-04-04,5.0
2,02,quantile,0.2,2026-03-21,wk inc flu hosp,2026-04-04,5.0
2,02,quantile,0.25,2026-03-21,wk inc flu hosp,2026-04-04,6.0
2,02,quantile,0.3,2026-03-21,wk inc flu hosp,2026-04-04,6.0
2,02,quantile,0.35,2026-03-21,wk inc flu hosp,2026-04-04,7.0
2,02,quantile,0.4,2026-03-21,wk inc flu hosp,2026-04-04,7.0
2,02,quantile,0.45,2026-03-21,wk inc flu hosp,2026-04-04,8.0
2,02,quantile,0.5,2026-03-21,wk inc flu hosp,2026-04-04,9.0
2,02,quantile,0.55,2026-03-21,wk inc flu hosp,2026-04-04,9.0
2,02,quantile,0.6,2026-03-21,wk inc flu hosp,2026-04-04,10.0
2,02,quantile,0.65,2026-03-21,wk inc flu hosp,2026-04-04,11.0
2,02,quantile,0.7,2026-03-21,wk inc flu hosp,2026-04-04,12.0
2,02,quantile,0.75,2026-03-21,wk inc flu hosp,2026-04-04,13.0
2,02,quantile,0.8,2026-03-21,wk inc flu hosp,2026-04-04,13.0
2,02,quantile,0.85,2026-03-21,wk inc flu hosp,2026-04-04,15.0
2,02,quantile,0.9,2026-03-21,wk inc flu hosp,2026-04-04,16.0
2,02,quantile,0.95,2026-03-21,wk inc flu hosp,2026-04-04,18.0
2,02,quantile,0.975,2026-03-21,wk inc flu hosp,2026-04-04,20.0
2,02,quantile,0.99,2026-03-21,wk inc flu hosp,2026-04-04,22.0
3,02,quantile,0.01,2026-03-21,wk inc flu hosp,2026-04-11,2.0
3,02,quantile,0.025,2026-03-21,wk inc flu hosp,2026-04-11,2.0
3,02,quantile,0.05,2026-03-21,wk inc flu hosp,2026-04-11,3.0
3,02,quantile,0.1,2026-03-21,wk inc flu hosp,2026-04-11,3.0
3,02,quantile,0.15,2026-03-21,wk inc flu hosp,2026-04-11,4.0
3,02,quantile,0.2,2026-03-21,wk inc flu hosp,2026-04-11,4.0
3,02,quantile,0.25,2026-03-21,wk inc flu hosp,2026-04-11,4.0
3,02,quantile,0.3,2026-03-21,wk inc flu hosp,2026-04-11,4.0
3,02,quantile,0.35,2026-03-21,wk inc flu hosp,2026-04-11,5.0
3,02,quantile,0.4,2026-03-21,wk inc flu hosp,2026-04-11,5.0
3,02,quantile,0.45,2026-03-21,wk inc flu hosp,2026-04-11,6.0
3,02,quantile,0.5,2026-03-21,wk inc flu hosp,2026-04-11,7.0
3,02,quantile,0.55,2026-03-21,wk inc flu hosp,2026-04-11,8.0
3,02,quantile,0.6,2026-03-21,wk inc flu hosp,2026-04-11,9.0
3,02,quantile,0.65,2026-03-21,wk inc flu hosp,2026-04-11,10.0
3,02,quantile,0.7,2026-03-21,wk inc flu hosp,2026-04-11,11.0
3,02,quantile,0.75,2026-03-21,wk inc flu hosp,2026-04-11,12.0
3,02,quantile,0.8,2026-03-21,wk inc flu hosp,2026-04-11,13.0
3,02,quantile,0.85,2026-03-21,wk inc flu hosp,2026-04-11,14.0
3,02,quantile,0.9,2026-03-21,wk inc flu hosp,2026-04-11,16.0
3,02,quantile,0.95,2026-03-21,wk inc flu hosp,2026-04-11,18.0
3,02,quantile,0.975,2026-03-21,wk inc flu hosp,2026-04-11,20.0
3,02,quantile,0.99,2026-03-21,wk inc flu hosp,2026-04-11,23.0
0,04,quantile,0.01,2026-03-21,wk inc flu hosp,2026-03-21,74.0
0,04,quantile,0.025,2026-03-21,wk inc flu hosp,2026-03-21,81.0
0,04,quantile,0.05,2026-03-21,wk inc flu hosp,2026-03-21,87.0
0,04,quantile,0.1,2026-03-21,wk inc flu hosp,2026-03-21,96.0
0,04,quantile,0.15,2026-03-21,wk inc flu hosp,2026-03-21,104.0
0,04,quantile,0.2,2026-03-21,wk inc flu hosp,2026-03-21,113.0
0,04,quantile,0.25,2026-03-21,wk inc flu hosp,2026-03-21,121.0
0,04,quantile,0.3,2026-03-21,wk inc flu hosp,2026-03-21,128.0
0,04,quantile,0.35,2026-03-21,wk inc flu hosp,2026-03-21,135.0
0,04,quantile,0.4,2026-03-21,wk inc flu hosp,2026-03-21,142.0
0,04,quantile,0.45,2026-03-21,wk inc flu hosp,2026-03-21,149.0
0,04,quantile,0.5,2026-03-21,wk inc flu hosp,2026-03-21,156.0
0,04,quantile,0.55,2026-03-21,wk inc flu hosp,2026-03-21,162.0
0,04,quantile,0.6,2026-03-21,wk inc flu hosp,2026-03-21,169.0
0,04,quantile,0.65,2026-03-21,wk inc flu hosp,2026-03-21,176.0
0,04,quantile,0.7,2026-03-21,wk inc flu hosp,2026-03-21,184.0
0,04,quantile,0.75,2026-03-21,wk inc flu hosp,2026-03-21,192.0
0,04,quantile,0.8,2026-03-21,wk inc flu hosp,2026-03-21,200.0
0,04,quantile,0.85,2026-03-21,wk inc flu hosp,2026-03-21,211.0
0,04,quantile,0.9,2026-03-21,wk inc flu hosp,2026-03-21,225.0
0,04,quantile,0.95,2026-03-21,wk inc flu hosp,2026-03-21,246.0
0,04,quantile,0.975,2026-03-21,wk inc flu hosp,2026-03-21,265.0
0,04,quantile,0.99,2026-03-21,wk inc flu hosp,2026-03-21,287.0
1,04,quantile,0.01,2026-03-21,wk inc flu hosp,2026-03-28,57.0
1,04,quantile,0.025,2026-03-21,wk inc flu hosp,2026-03-28,62.0
1,04,quantile,0.05,2026-03-21,wk inc flu hosp,2026-03-28,67.0
1,04,quantile,0.1,2026-03-21,wk inc flu hosp,2026-03-28,74.0
1,04,quantile,0.15,2026-03-21,wk inc flu hosp,2026-03-28,80.0
1,04,quantile,0.2,2026-03-21,wk inc flu hosp,2026-03-28,84.0
1,04,quantile,0.25,2026-03-21,wk inc flu hosp,2026-03-28,87.0
1,04,quantile,0.3,2026-03-21,wk inc flu hosp,2026-03-28,98.0
1,04,quantile,0.35,2026-03-21,wk inc flu hosp,2026-03-28,108.0
1,04,quantile,0.4,2026-03-21,wk inc flu hosp,2026-03-28,119.0
1,04,quantile,0.45,2026-03-21,wk inc flu hosp,2026-03-28,130.0
1,04,quantile,0.5,2026-03-21,wk inc flu hosp,2026-03-28,140.0
1,04,quantile,0.55,2026-03-21,wk inc flu hosp,2026-03-28,150.0
1,04,quantile,0.6,2026-03-21,wk inc flu hosp,2026-03-28,161.0
1,04,quantile,0.65,2026-03-21,wk inc flu hosp,2026-03-28,172.0
1,04,quantile,0.7,2026-03-21,wk inc flu hosp,2026-03-28,184.0
1,04,quantile,0.75,2026-03-21,wk inc flu hosp,2026-03-28,196.0
1,04,quantile,0.8,2026-03-21,wk inc flu hosp,2026-03-28,212.0
1,04,quantile,0.85,2026-03-21,wk inc flu hosp,2026-03-28,228.0
1,04,quantile,0.9,2026-03-21,wk inc flu hosp,2026-03-28,249.0
1,04,quantile,0.95,2026-03-21,wk inc flu hosp,2026-03-28,283.0
1,04,quantile,0.975,2026-03-21,wk inc flu hosp,2026-03-28,307.0
1,04,quantile,0.99,2026-03-21,wk inc flu hosp,2026-03-28,338.0
2,04,quantile,0.01,2026-03-21,wk inc flu hosp,2026-04-04,46.0
2,04,quantile,0.025,2026-03-21,wk inc flu hosp,2026-04-04,51.0
2,04,quantile,0.05,2026-03-21,wk inc flu hosp,2026-04-04,56.0
2,04,quantile,0.1,2026-03-21,wk inc flu hosp,2026-04-04,62.0
2,04,quantile,0.15,2026-03-21,wk inc flu hosp,2026-04-04,66.0
2,04,quantile,0.2,2026-03-21,wk inc flu hosp,2026-04-04,70.0
2,04,quantile,0.25,2026-03-21,wk inc flu hosp,2026-04-04,74.0
2,04,quantile,0.3,2026-03-21,wk inc flu hosp,2026-04-04,82.0
2,04,quantile,0.35,2026-03-21,wk inc flu hosp,2026-04-04,94.0
2,04,quantile,0.4,2026-03-21,wk inc flu hosp,2026-04-04,104.0
2,04,quantile,0.45,2026-03-21,wk inc flu hosp,2026-04-04,118.0
2,04,quantile,0.5,2026-03-21,wk inc flu hosp,2026-04-04,135.0
2,04,quantile,0.55,2026-03-21,wk inc flu hosp,2026-04-04,151.0
2,04,quantile,0.6,2026-03-21,wk inc flu hosp,2026-04-04,169.0
2,04,quantile,0.65,2026-03-21,wk inc flu hosp,2026-04-04,187.0
2,04,quantile,0.7,2026-03-21,wk inc flu hosp,2026-04-04,203.0
2,04,quantile,0.75,2026-03-21,wk inc flu hosp,2026-04-04,223.0
2,04,quantile,0.8,2026-03-21,wk inc flu hosp,2026-04-04,244.0
2,04,quantile,0.85,2026-03-21,wk inc flu hosp,2026-04-04,269.0
2,04,quantile,0.9,2026-03-21,wk inc flu hosp,2026-04-04,301.0
2,04,quantile,0.95,2026-03-21,wk inc flu hosp,2026-04-04,344.0
2,04,quantile,0.975,2026-03-21,wk inc flu hosp,2026-04-04,378.0
2,04,quantile,0.99,2026-03-21,wk inc flu hosp,2026-04-04,429.0
3,04,quantile,0.01,2026-03-21,wk inc flu hosp,2026-04-11,45.0
3,04,quantile,0.025,2026-03-21,wk inc flu hosp,2026-04-11,50.0
3,04,quantile,0.05,2026-03-21,wk inc flu hosp,2026-04-11,56.0
3,04,quantile,0.1,2026-03-21,wk inc flu hosp,2026-04-11,63.0
