horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
-1,01,quantile,0.01,2024-04-20,wk inc flu hosp,2024-04-13,0.0
-1,01,quantile,0.025,2024-04-20,wk inc flu hosp,2024-04-13,1.0
-1,01,quantile,0.05,2024-04-20,wk inc flu hosp,2024-04-13,5.0
-1,01,quantile,0.1,2024-04-20,wk inc flu hosp,2024-04-13,10.0
-1,01,quantile,0.15,2024-04-20,wk inc flu hosp,2024-04-13,13.0
-1,01,quantile,0.2,2024-04-20,wk inc flu hosp,2024-04-13,15.0
-1,01,quantile,0.25,2024-04-20,wk inc flu hosp,2024-04-13,17.0
-1,01,quantile,0.3,2024-04-20,wk inc flu hosp,2024-04-13,18.0
-1,01,quantile,0.35,2024-04-20,wk inc flu hosp,2024-04-13,20.0
-1,01,quantile,0.4,2024-04-20,wk inc flu hosp,2024-04-13,21.0
-1,01,quantile,0.45,2024-04-20,wk inc flu hosp,2024-04-13,22.0
-1,01,quantile,0.5,2024-04-20,wk inc flu hosp,2024-04-13,25.0
-1,01,quantile,0.55,2024-04-20,wk inc flu hosp,2024-04-13,26.0
-1,01,quantile,0.6,2024-04-20,wk inc flu hosp,2024-04-13,27.0
-1,01,quantile,0.65,2024-04-20,wk inc flu hosp,2024-04-13,28.0
-1,01,quantile,0.7,2024-04-20,wk inc flu hosp,2024-04-13,30.0
-1,01,quantile,0.75,2024-04-20,wk inc flu hosp,2024-04-13,32.0
-1,01,quantile,0.8,2024-04-20,wk inc flu hosp,2024-04-13,35.0
-1,01,quantile,0.85,2024-04-20,wk inc flu hosp,2024-04-13,37.0
-1,01,quantile,0.9,2024-04-20,wk inc flu hosp,2024-04-13,40.0
-1,01,quantile,0.95,2024-04-20,wk inc flu hosp,2024-04-13,43.0
-1,01,quantile,0.975,2024-04-20,wk inc flu hosp,2024-04-13,46.0
-1,01,quantile,0.99,2024-04-20,wk inc flu hosp,2024-04-13,48.0
0,01,quantile,0.01,2024-04-20,wk inc flu hosp,2024-04-20,0.0
0,01,quantile,0.025,2024-04-20,wk inc flu hosp,2024-04-20,0.0
0,01,quantile,0.05,2024-04-20,wk inc flu hosp,2024-04-20,2.0
0,01,quantile,0.1,2024-04-20,wk inc flu hosp,2024-04-20,5.0
0,01,quantile,0.15,2024-04-20,wk inc flu hosp,2024-04-20,8.0
0,01,quantile,0.2,2024-04-20,wk inc flu hosp,2024-04-20,10.0
