reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-05-04,-1,wk inc flu hosp,2024-04-27,53,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,17,quantile,0.01,1.7
2024-05-04,-1,wk inc flu hosp,2024-04-27,06,quantile,0.01,12.3
2024-05-04,-1,wk inc flu hosp,2024-04-27,04,quantile,0.01,17.4
2024-05-04,-1,wk inc flu hosp,2024-04-27,25,quantile,0.01,19.3
2024-05-04,-1,wk inc flu hosp,2024-04-27,55,quantile,0.01,1
2024-05-04,-1,wk inc flu hosp,2024-04-27,48,quantile,0.01,20.7
2024-05-04,-1,wk inc flu hosp,2024-04-27,31,quantile,0.01,2.5
2024-05-04,-1,wk inc flu hosp,2024-04-27,49,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,41,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,12,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,36,quantile,0.01,9.9
2024-05-04,-1,wk inc flu hosp,2024-04-27,44,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,13,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,33,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,37,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,34,quantile,0.01,12.5
2024-05-04,-1,wk inc flu hosp,2024-04-27,08,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,24,quantile,0.01,1.9
2024-05-04,-1,wk inc flu hosp,2024-04-27,32,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,47,quantile,0.01,2.3
2024-05-04,-1,wk inc flu hosp,2024-04-27,15,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,18,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,21,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,27,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,40,quantile,0.01,1.3
2024-05-04,-1,wk inc flu hosp,2024-04-27,42,quantile,0.01,11.7
2024-05-04,-1,wk inc flu hosp,2024-04-27,45,quantile,0.01,3.4
2024-05-04,-1,wk inc flu hosp,2024-04-27,11,quantile,0.01,0.5
2024-05-04,-1,wk inc flu hosp,2024-04-27,20,quantile,0.01,1.7
2024-05-04,-1,wk inc flu hosp,2024-04-27,29,quantile,0.01,3.2
2024-05-04,-1,wk inc flu hosp,2024-04-27,50,quantile,0.01,0.1
2024-05-04,-1,wk inc flu hosp,2024-04-27,51,quantile,0.01,2.8
2024-05-04,-1,wk inc flu hosp,2024-04-27,09,quantile,0.01,9.3
2024-05-04,-1,wk inc flu hosp,2024-04-27,19,quantile,0.01,2.8
2024-05-04,-1,wk inc flu hosp,2024-04-27,22,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,39,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,26,quantile,0.01,31.5
2024-05-04,-1,wk inc flu hosp,2024-04-27,46,quantile,0.01,1.1
2024-05-04,-1,wk inc flu hosp,2024-04-27,05,quantile,0.01,5
2024-05-04,-1,wk inc flu hosp,2024-04-27,10,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,28,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,35,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,38,quantile,0.01,0.7
2024-05-04,-1,wk inc flu hosp,2024-04-27,56,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,02,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,23,quantile,0.01,2.3
2024-05-04,-1,wk inc flu hosp,2024-04-27,01,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,16,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,30,quantile,0.01,0
2024-05-04,-1,wk inc flu hosp,2024-04-27,72,quantile,0.01,3.7
2024-05-04,-1,wk inc flu hosp,2024-04-27,54,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,53,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,17,quantile,0.01,13.6
2024-05-04,0,wk inc flu hosp,2024-05-04,06,quantile,0.01,3.7
2024-05-04,0,wk inc flu hosp,2024-05-04,04,quantile,0.01,0.4
2024-05-04,0,wk inc flu hosp,2024-05-04,25,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,55,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,48,quantile,0.01,10.2
2024-05-04,0,wk inc flu hosp,2024-05-04,31,quantile,0.01,0.9
2024-05-04,0,wk inc flu hosp,2024-05-04,49,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,41,quantile,0.01,1.1
2024-05-04,0,wk inc flu hosp,2024-05-04,12,quantile,0.01,49.6
2024-05-04,0,wk inc flu hosp,2024-05-04,36,quantile,0.01,11.8
2024-05-04,0,wk inc flu hosp,2024-05-04,44,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,13,quantile,0.01,1.2
2024-05-04,0,wk inc flu hosp,2024-05-04,33,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,37,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,34,quantile,0.01,17
2024-05-04,0,wk inc flu hosp,2024-05-04,08,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,24,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,32,quantile,0.01,4.1
2024-05-04,0,wk inc flu hosp,2024-05-04,47,quantile,0.01,4
2024-05-04,0,wk inc flu hosp,2024-05-04,15,quantile,0.01,0.5
2024-05-04,0,wk inc flu hosp,2024-05-04,18,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,21,quantile,0.01,1.1
2024-05-04,0,wk inc flu hosp,2024-05-04,27,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,40,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,42,quantile,0.01,6.6
2024-05-04,0,wk inc flu hosp,2024-05-04,45,quantile,0.01,1.7
2024-05-04,0,wk inc flu hosp,2024-05-04,11,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,20,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,29,quantile,0.01,3.3
2024-05-04,0,wk inc flu hosp,2024-05-04,50,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,51,quantile,0.01,7.5
2024-05-04,0,wk inc flu hosp,2024-05-04,09,quantile,0.01,10.2
2024-05-04,0,wk inc flu hosp,2024-05-04,19,quantile,0.01,0.5
2024-05-04,0,wk inc flu hosp,2024-05-04,22,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,39,quantile,0.01,2
2024-05-04,0,wk inc flu hosp,2024-05-04,26,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,46,quantile,0.01,2
2024-05-04,0,wk inc flu hosp,2024-05-04,05,quantile,0.01,0.7
2024-05-04,0,wk inc flu hosp,2024-05-04,10,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,28,quantile,0.01,1
2024-05-04,0,wk inc flu hosp,2024-05-04,35,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,38,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,56,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,23,quantile,0.01,0.8
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,16,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,30,quantile,0.01,0
2024-05-04,0,wk inc flu hosp,2024-05-04,72,quantile,0.01,5
2024-05-04,0,wk inc flu hosp,2024-05-04,54,quantile,0.01,0
2024-05-04,1,wk inc flu hosp,2024-05-11,53,quantile,0.01,0
2024-05-04,1,wk inc flu hosp,2024-05-11,17,quantile,0.01,10.1
2024-05-04,1,wk inc flu hosp,2024-05-11,06,quantile,0.01,10.6
2024-05-04,1,wk inc flu hosp,2024-05-11,04,quantile,0.01,3.8
2024-05-04,1,wk inc flu hosp,2024-05-11,25,quantile,0.01,0
2024-05-04,1,wk inc flu hosp,2024-05-11,55,quantile,0.01,1
2024-05-04,1,wk inc flu hosp,2024-05-11,48,quantile,0.01,11
2024-05-04,1,wk inc flu hosp,2024-05-11,31,quantile,0.01,0
2024-05-04,1,wk inc flu hosp,2024-05-11,49,quantile,0.01,0
2024-05-04,1,wk inc flu hosp,2024-05-11,41,quantile,0.01,0
2024-05-04,1,wk inc flu hosp,2024-05-11,12,quantile,0.01,0
2024-05-04,1,wk inc flu hosp,2024-05-11,36,quantile,0.01,0
2024-05-04,1,wk inc flu hosp,2024-05-11,44,quantile,0.01,0
2024-05-04,1,wk inc flu hosp,2024-05-11,13,quantile,0.01,0
2024-05-04,1,wk inc flu hosp,2024-05-11,33,quantile,0.01,0
2024-05-04,1,wk inc flu hosp,2024-05-11,37,quantile,0.01,0
2024-05-04,1,wk inc flu hosp,2024-05-11,34,quantile,0.01,2.8
2024-05-04,1,wk inc flu hosp,2024-05-11,08,quantile,0.01,0
2024-05-04,1,wk inc flu hosp,2024-05-11,24,quantile,0.01,0
2024-05-04,1,wk inc flu hosp,2024-05-11,32,quantile,0.01,0
2024-05-04,1,wk inc flu hosp,2024-05-11,47,quantile,0.01,1.7
2024-05-04,1,wk inc flu hosp,2024-05-11,15,quantile,0.01,0.6
2024-05-04,1,wk inc flu hosp,2024-05-11,18,quantile,0.01,0
