location_name,abbreviation,horizon,reference_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,model_full_name,forecast_due_date,forecast_due_date_formatted
US,US,0,2026-05-02,2026-05-02,CFA_Pyrenew-Pyrenew_E_Flu,0.002836185516316448,0.0031927787167734564,0.0033978415745392994,0.0036422460748615926,0.004213197110718982,0.0028,0.0032,0.0034,0.0036,0.0042,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_ED_Visits_Flu,2026-04-29,"April 29, 2026"
US,US,1,2026-05-02,2026-05-09,CFA_Pyrenew-Pyrenew_E_Flu,0.0015529762665140855,0.0023884273618726606,0.0030822247262809127,0.003978327720611753,0.007101843855025535,0.0016,0.0024,0.0031,0.004,0.0071,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_ED_Visits_Flu,2026-04-29,"April 29, 2026"
US,US,0,2026-05-02,2026-05-02,CMU-TimeSeries,0.0022584927653110484,0.0031938634513373676,0.003573699999631261,0.004069455646482729,0.0058102335853186604,0.0023,0.0032,0.0036,0.0041,0.0058,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-04-29,"April 29, 2026"
US,US,1,2026-05-02,2026-05-09,CMU-TimeSeries,0.0018813938536012618,0.0027375780900946284,0.0031401034659790687,0.0037756456235735624,0.005844334637760712,0.0019,0.0027,0.0031,0.0038,0.0058,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-04-29,"April 29, 2026"
US,US,2,2026-05-02,2026-05-16,CMU-TimeSeries,0.0016305468972786352,0.002394715090882354,0.002892190951015976,0.0036273314876526875,0.006081498485014773,0.0016,0.0024,0.0029,0.0036,0.0061,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-04-29,"April 29, 2026"
US,US,0,2026-05-02,2026-05-02,CU-ensemble,8e-4,0.0018,0.0031,0.0044,0.0069,8e-4,0.0018,0.0031,0.0044,0.0069,Columbia University,Ensemble,2026-04-29,"April 29, 2026"
US,US,1,2026-05-02,2026-05-09,CU-ensemble,6e-4,0.0011,0.0026,0.0041,0.0074,6e-4,0.0011,0.0026,0.0041,0.0074,Columbia University,Ensemble,2026-04-29,"April 29, 2026"
US,US,2,2026-05-02,2026-05-16,CU-ensemble,4e-4,9e-4,0.0021,0.0039,0.0075,4e-4,9e-4,0.0021,0.0039,0.0075,Columbia University,Ensemble,2026-04-29,"April 29, 2026"
US,US,0,2026-05-02,2026-05-02,FluSight-baseline,0,0.0027749999999999975,0.0041,0.005425000000000002,0.020062499999999994,0,0.0028,0.0041,0.0054,0.0201,FluSight-baseline,Baseline model using reported weekly admissions,2026-04-29,"April 29, 2026"
US,US,1,2026-05-02,2026-05-09,FluSight-baseline,0,0.0012196404464044639,0.0041,0.0075569953199531885,0.026416176311763104,0,0.0012,0.0041,0.0076,0.0264,FluSight-baseline,Baseline model using reported weekly admissions,2026-04-29,"April 29, 2026"
US,US,2,2026-05-02,2026-05-16,FluSight-baseline,0,0,0.0040999999999999995,0.009482994329943296,0.02928378723787239,0,0,0.0041,0.0095,0.0293,FluSight-baseline,Baseline model using reported weekly admissions,2026-04-29,"April 29, 2026"
US,US,0,2026-05-02,2026-05-02,FluSight-ensemble,8.03951823793e-4,0.0025775858172133815,0.0033470883220445384,0.004392954395722563,0.0066293626754425645,8e-4,0.0026,0.0033,0.0044,0.0066,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2026-04-29,"April 29, 2026"
US,US,1,2026-05-02,2026-05-09,FluSight-ensemble,6e-4,0.001577761615479848,0.002743733176681678,0.003978327720611753,0.007101843855025535,6e-4,0.0016,0.0027,0.004,0.0071,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2026-04-29,"April 29, 2026"
US,US,2,2026-05-02,2026-05-16,FluSight-ensemble,3.727695886829e-4,9.842403169414249e-4,0.0022994191866125505,0.0037903317815972553,0.0070969877892371,4e-4,0.001,0.0023,0.0038,0.0071,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2026-04-29,"April 29, 2026"
US,US,0,2026-05-02,2026-05-02,LosAlamos-DoSiDo,2.9676495866681925e-4,0.0025775858172133815,0.0033470883220445384,0.004251629072044136,0.006648133236853775,3e-4,0.0026,0.0033,0.0043,0.0066,Los Alamos National Lab,Synthetic method of analogues for emerging infectious disease forecasting,2026-04-29,"April 29, 2026"
US,US,1,2026-05-02,2026-05-09,LosAlamos-DoSiDo,0,0.001577761615479848,0.002743733176681678,0.003822752791679057,0.00684284711746295,0,0.0016,0.0027,0.0038,0.0068,Los Alamos National Lab,Synthetic method of analogues for emerging infectious disease forecasting,2026-04-29,"April 29, 2026"
US,US,2,2026-05-02,2026-05-16,LosAlamos-DoSiDo,0,9.511001998961498e-4,0.0024539990327213605,0.0036991497785358943,0.0075142796076060935,0,0.001,0.0025,0.0037,0.0075,Los Alamos National Lab,Synthetic method of analogues for emerging infectious disease forecasting,2026-04-29,"April 29, 2026"
US,US,0,2026-05-02,2026-05-02,LosAlamos-ThinMint,0,0.0015475335656280392,0.00273435017376261,0.004392954395722563,0.00928775135166362,0,0.0015,0.0027,0.0044,0.0093,Los Alamos National Lab,Transformer-based forecasting,2026-04-29,"April 29, 2026"
US,US,1,2026-05-02,2026-05-09,LosAlamos-ThinMint,0,9.972640576341272e-4,0.0023662497177863303,0.004537888006678907,0.0102853692515409,0,0.001,0.0024,0.0045,0.0103,Los Alamos National Lab,Transformer-based forecasting,2026-04-29,"April 29, 2026"
US,US,2,2026-05-02,2026-05-16,LosAlamos-ThinMint,0,6.373097192261162e-4,0.0021448393405037406,0.0044609798992731285,0.011430743741175442,0,6e-4,0.0021,0.0045,0.0114,Los Alamos National Lab,Transformer-based forecasting,2026-04-29,"April 29, 2026"
US,US,0,2026-05-02,2026-05-02,MOBS-EpyStrain_Flu,0,0,0.001,0.001,0.004,0,0,0.001,0.001,0.004,MOBS Lab at Northeastern University,Epydemix Flu Forecasting Model,2026-04-29,"April 29, 2026"
US,US,1,2026-05-02,2026-05-09,MOBS-EpyStrain_Flu,0,0,0,0.001,0.003,0,0,0,0.001,0.003,MOBS Lab at Northeastern University,Epydemix Flu Forecasting Model,2026-04-29,"April 29, 2026"
US,US,2,2026-05-02,2026-05-16,MOBS-EpyStrain_Flu,0,0,0,0.001,0.003,0,0,0,0.001,0.003,MOBS Lab at Northeastern University,Epydemix Flu Forecasting Model,2026-04-29,"April 29, 2026"
US,US,0,2026-05-02,2026-05-02,NAU-vulPES,0.001451402867639225,0.0028009662151564398,0.0036206863885884597,0.0044796289236253145,0.0066293626754425645,0.0015,0.0028,0.0036,0.0045,0.0066,NAU,vulPES,2026-04-29,"April 29, 2026"
US,US,1,2026-05-02,2026-05-09,NAU-vulPES,0.001107575656339115,0.0019122168342246908,0.0031103997495783697,0.00434817614908557,0.00725710758328693,0.0011,0.0019,0.0031,0.0043,0.0073,NAU,vulPES,2026-04-29,"April 29, 2026"
US,US,2,2026-05-02,2026-05-16,NAU-vulPES,8.7758569471879e-4,0.0013074421864080652,0.0026657605083806046,0.00414297548273634,0.00796325376312169,9e-4,0.0013,0.0027,0.0041,0.008,NAU,vulPES,2026-04-29,"April 29, 2026"
US,US,0,2026-05-02,2026-05-02,NEU_ISI-FluBcast,8.03951823793e-4,0.0019549461134665,0.0029787778012467,0.0044876672567999,0.0099987264075109,8e-4,0.002,0.003,0.0045,0.01,MOBS Lab at Northeastern University and ISI Foundation,Flu Behavioural Model,2026-04-29,"April 29, 2026"
US,US,1,2026-05-02,2026-05-09,NEU_ISI-FluBcast,5.101935394289e-4,0.0013948467299067,0.0022119511173052,0.0034303089648984,0.0083092025558767,5e-4,0.0014,0.0022,0.0034,0.0083,MOBS Lab at Northeastern University and ISI Foundation,Flu Behavioural Model,2026-04-29,"April 29, 2026"
US,US,2,2026-05-02,2026-05-16,NEU_ISI-FluBcast,3.455391773658e-4,0.0010173804339867,0.0016612573164138,0.0026482679108737,0.0066939755784742,3e-4,0.001,0.0017,0.0026,0.0067,MOBS Lab at Northeastern University and ISI Foundation,Flu Behavioural Model,2026-04-29,"April 29, 2026"
US,US,0,2026-05-02,2026-05-02,UGA_flucast-INFLAenza,0.002902805735278453,0.003603563895366053,0.0040505360123874404,0.004529040932977386,0.005664366146229627,0.0029,0.0036,0.0041,0.0045,0.0057,UGA_flucast,INFLAenza,2026-04-29,"April 29, 2026"
US,US,1,2026-05-02,2026-05-09,UGA_flucast-INFLAenza,0.002215151312678234,0.0030277777944311,0.003547466396014314,0.004171121087747501,0.00571181210839141,0.0022,0.003,0.0035,0.0042,0.0057,UGA_flucast,INFLAenza,2026-04-29,"April 29, 2026"
US,US,2,2026-05-02,2026-05-16,UGA_flucast-INFLAenza,0.0017551713894375831,0.002614867808685235,0.003161011648131713,0.0038815137846586164,0.0056032065174220335,0.0018,0.0026,0.0032,0.0039,0.0056,UGA_flucast,INFLAenza,2026-04-29,"April 29, 2026"
Alabama,AL,0,2026-05-02,2026-05-02,CFA_Pyrenew-Pyrenew_E_Flu,0.0011528932072638282,0.00159375158554984,0.0019166096658049339,0.0022677426120304533,0.0030971762793517927,0.0012,0.0016,0.0019,0.0023,0.0031,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_ED_Visits_Flu,2026-04-29,"April 29, 2026"
Alabama,AL,1,2026-05-02,2026-05-09,CFA_Pyrenew-Pyrenew_E_Flu,3.398481075448321e-4,7.476582920321704e-4,0.0011146395523072747,0.0016787401722701382,0.004038094242160542,3e-4,7e-4,0.0011,0.0017,0.004,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_ED_Visits_Flu,2026-04-29,"April 29, 2026"
Alabama,AL,0,2026-05-02,2026-05-02,CMU-TimeSeries,0.0021773199347143294,0.003264868830033113,0.003708400472527313,0.00429005905760952,0.006377412981142461,0.0022,0.0033,0.0037,0.0043,0.0064,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-04-29,"April 29, 2026"
