"reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"2024-03-16",-1,"wk flu hosp rate change","2024-03-09","02","pmf","decrease",0
"2024-03-16",-1,"wk flu hosp rate change","2024-03-09","02","pmf","increase",0
"2024-03-16",-1,"wk flu hosp rate change","2024-03-09","02","pmf","large_decrease",0
"2024-03-16",-1,"wk flu hosp rate change","2024-03-09","02","pmf","large_increase",0.090875
"2024-03-16",-1,"wk flu hosp rate change","2024-03-09","02","pmf","stable",0.909125
"2024-03-16",0,"wk flu hosp rate change","2024-03-16","02","pmf","decrease",0
"2024-03-16",0,"wk flu hosp rate change","2024-03-16","02","pmf","increase",0
"2024-03-16",0,"wk flu hosp rate change","2024-03-16","02","pmf","large_decrease",0
"2024-03-16",0,"wk flu hosp rate change","2024-03-16","02","pmf","large_increase",0.082375
"2024-03-16",0,"wk flu hosp rate change","2024-03-16","02","pmf","stable",0.917625
"2024-03-16",1,"wk flu hosp rate change","2024-03-23","02","pmf","decrease",0
"2024-03-16",1,"wk flu hosp rate change","2024-03-23","02","pmf","increase",0
"2024-03-16",1,"wk flu hosp rate change","2024-03-23","02","pmf","large_decrease",0
"2024-03-16",1,"wk flu hosp rate change","2024-03-23","02","pmf","large_increase",0.078375
"2024-03-16",1,"wk flu hosp rate change","2024-03-23","02","pmf","stable",0.921625
"2024-03-16",2,"wk flu hosp rate change","2024-03-30","02","pmf","decrease",0
"2024-03-16",2,"wk flu hosp rate change","2024-03-30","02","pmf","increase",0
"2024-03-16",2,"wk flu hosp rate change","2024-03-30","02","pmf","large_decrease",0
"2024-03-16",2,"wk flu hosp rate change","2024-03-30","02","pmf","large_increase",0.073375
"2024-03-16",2,"wk flu hosp rate change","2024-03-30","02","pmf","stable",0.926625
"2024-03-16",3,"wk flu hosp rate change","2024-04-06","02","pmf","decrease",0
"2024-03-16",3,"wk flu hosp rate change","2024-04-06","02","pmf","increase",0
"2024-03-16",3,"wk flu hosp rate change","2024-04-06","02","pmf","large_decrease",0
"2024-03-16",3,"wk flu hosp rate change","2024-04-06","02","pmf","large_increase",0.073
"2024-03-16",3,"wk flu hosp rate change","2024-04-06","02","pmf","stable",0.927
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.01",0
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.025",0
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.05",0
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.1",0
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.15",0
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.2",0
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.25",0.278282
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.3",1.393468
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.35",2.3668955
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.4",3.241624
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.45",4.0025705
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.5",4.827595
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.55",5.676297
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.6",6.458244
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.65",7.334518
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.7",8.311207
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.75",9.33079500000001
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.8",10.498
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.85",12.01865
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.9",14.40602
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.95",21.8113849999999
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.975",696.295049999998
"2024-03-16",-1,"wk inc flu hosp","2024-03-09","02","quantile","0.99",1478.37230000001
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.01",0
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.025",0
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.05",0
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.1",0
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.15",0
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.2",0
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.25",0
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.3",1.036992
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.35",1.9694895
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.4",2.851436
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.45",3.682575
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.5",4.481915
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.55",5.2780925
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.6",6.0702
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.65",6.8963825
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.7",7.789883
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.75",8.8164725
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.8",9.974934
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.85",11.513165
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.9",13.80888
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.95",20.69896
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.975",694.163274999997
"2024-03-16",0,"wk inc flu hosp","2024-03-16","02","quantile","0.99",1478.26840000001
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.01",0
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.025",0
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.05",0
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.1",0
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.15",0
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.2",0
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.25",0
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.3",0.653127199999999
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.35",1.58728
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.4",2.42568
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.45",3.197696
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.5",3.973965
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.55",4.8137865
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.6",5.658622
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.65",6.453574
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.7",7.39814
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.75",8.4039325
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.8",9.589468
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.85",11.08586
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.9",13.29921
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.95",19.999
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.975",693.352799999998
"2024-03-16",1,"wk inc flu hosp","2024-03-23","02","quantile","0.99",1487.9722
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.01",0
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.025",0
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.05",0
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.1",0
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.15",0
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.2",0
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.25",0
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.3",0.2839489
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.35",1.2046195
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.4",2.082018
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.45",2.919847
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.5",3.755605
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.55",4.57827
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.6",5.358774
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.65",6.2065415
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.7",7.122822
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.75",8.08841
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.8",9.17271
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.85",10.56105
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.9",12.94496
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.95",20.346065
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.975",688.756599999999
"2024-03-16",2,"wk inc flu hosp","2024-03-30","02","quantile","0.99",1491.263
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.01",0
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.025",0
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.05",0
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.1",0
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.15",0
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.2",0
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.25",0
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.3",0.1364221
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.35",1.075918
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.4",1.947714
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.45",2.7692125
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.5",3.539985
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.55",4.3529905
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.6",5.187086
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.65",5.9936895
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.7",6.866201
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.75",7.8448
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.8",8.98804400000001
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.85",10.37864
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.9",12.50745
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.95",19.8668799999999
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.975",689.962649999998
"2024-03-16",3,"wk inc flu hosp","2024-04-06","02","quantile","0.99",1496.547
"2024-03-16",-1,"wk flu hosp rate change","2024-03-09","01","pmf","decrease",0
"2024-03-16",-1,"wk flu hosp rate change","2024-03-09","01","pmf","increase",0
"2024-03-16",-1,"wk flu hosp rate change","2024-03-09","01","pmf","large_decrease",0
