location_name,abbreviation,horizon,reference_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,model_full_name,forecast_due_date,forecast_due_date_formatted
US,US,0,2026-02-07,2026-02-07,CFA_Pyrenew-Pyrenew_HE_Flu,0.024428720947068838,0.027023883532640087,0.02856663211964465,0.030210391067937267,0.03347266457108257,0.0244,0.027,0.0286,0.0302,0.0335,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2026-02-04,"February 04, 2026"
US,US,1,2026-02-07,2026-02-14,CFA_Pyrenew-Pyrenew_HE_Flu,0.016530919185499433,0.023346744920740098,0.027932852438877814,0.03365884792831365,0.049406091649952084,0.0165,0.0233,0.0279,0.0337,0.0494,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2026-02-04,"February 04, 2026"
US,US,0,2026-02-07,2026-02-07,CMU-TimeSeries,0.019744705061337943,0.02598052882097809,0.03000074925740069,0.033738775953463085,0.04439092107885249,0.0197,0.026,0.03,0.0337,0.0444,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-02-04,"February 04, 2026"
US,US,1,2026-02-07,2026-02-14,CMU-TimeSeries,0.012338603008102496,0.02122760185515964,0.02680229705255751,0.03405544443902779,0.058360345354958446,0.0123,0.0212,0.0268,0.0341,0.0584,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-02-04,"February 04, 2026"
US,US,2,2026-02-07,2026-02-21,CMU-TimeSeries,0.008706486694759472,0.0171025530153661,0.0228984141348783,0.032629199904028426,0.07413908784738141,0.0087,0.0171,0.0229,0.0326,0.0741,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-02-04,"February 04, 2026"
US,US,0,2026-02-07,2026-02-07,FluSight-baseline,0.0164375,0.031475,0.0327,0.033925,0.04896249999999998,0.0164,0.0315,0.0327,0.0339,0.049,FluSight-baseline,Baseline model using reported weekly admissions,2026-02-04,"February 04, 2026"
US,US,1,2026-02-07,2026-02-14,FluSight-baseline,0.009999156991569913,0.02931620991209912,0.0327,0.03609858398583986,0.05535633073830735,0.01,0.0293,0.0327,0.0361,0.0554,FluSight-baseline,Baseline model using reported weekly admissions,2026-02-04,"February 04, 2026"
US,US,2,2026-02-07,2026-02-21,FluSight-baseline,0.006929514145141455,0.027205955809558098,0.0327,0.03822575600756008,0.058463878363783604,0.0069,0.0272,0.0327,0.0382,0.0585,FluSight-baseline,Baseline model using reported weekly admissions,2026-02-04,"February 04, 2026"
US,US,0,2026-02-07,2026-02-07,FluSight-ensemble,0.015995902465426582,0.026035289867884944,0.029652140481492745,0.033879946278023425,0.04461502276938334,0.016,0.026,0.0297,0.0339,0.0446,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2026-02-04,"February 04, 2026"
US,US,1,2026-02-07,2026-02-14,FluSight-ensemble,0.011161714371755067,0.022287173387949867,0.028097754149582127,0.03385714618367072,0.05348391191984824,0.0112,0.0223,0.0281,0.0339,0.0535,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2026-02-04,"February 04, 2026"
US,US,2,2026-02-07,2026-02-21,FluSight-ensemble,0.008706486694759472,0.01846948846260627,0.025698789112788112,0.032629199904028426,0.0532051645739064,0.0087,0.0185,0.0257,0.0326,0.0532,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2026-02-04,"February 04, 2026"
US,US,0,2026-02-07,2026-02-07,LosAlamos-DoSiDo,0.006549136112498584,0.026090050914791798,0.03251578645135576,0.03879396759324052,0.0654386677478074,0.0065,0.0261,0.0325,0.0388,0.0654,Los Alamos National Lab,Synthetic method of analogues for emerging infectious disease forecasting,2026-02-04,"February 04, 2026"
US,US,1,2026-02-07,2026-02-14,LosAlamos-DoSiDo,0,0.02399786787960052,0.0322344785398419,0.04147047188878759,0.07448750396664852,0,0.024,0.0322,0.0415,0.0745,Los Alamos National Lab,Synthetic method of analogues for emerging infectious disease forecasting,2026-02-04,"February 04, 2026"
