location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,1.2948714259122966,2.3457048673769987,3.7328990970441684,4404,7978,12696,1.29,2.35,3.73,4404,7978,12696,2026-03-14,2026-03-14,"March 14, 2026","March 14, 2026",2026-03-11,"March 11, 2026",FluSight-ensemble
US,1,0.8209084970815468,1.9964071257821285,3.712023558615519,2792,6790,12625,0.82,2,3.71,2792,6790,12625,2026-03-21,2026-03-14,"March 21, 2026","March 14, 2026",2026-03-11,"March 11, 2026",FluSight-ensemble
US,2,0.5574650825453483,1.6738653559760912,3.6546893333537342,1896,5693,12430,0.56,1.67,3.65,1896,5693,12430,2026-03-28,2026-03-14,"March 28, 2026","March 14, 2026",2026-03-11,"March 11, 2026",FluSight-ensemble
Alabama,0,1.04697850727621,2.1521224871788758,4.129748556478383,54,111,213,1.05,2.15,4.13,54,111,213,2026-03-14,2026-03-14,"March 14, 2026","March 14, 2026",2026-03-11,"March 11, 2026",FluSight-ensemble
Alabama,1,0.6204317080155317,1.803129651420139,4.265467992606781,32,93,220,0.62,1.8,4.27,32,93,220,2026-03-21,2026-03-14,"March 21, 2026","March 14, 2026",2026-03-11,"March 11, 2026",FluSight-ensemble
Alabama,2,0.42654679926067807,1.5898562517898,4.439964410486149,22,82,229,0.43,1.59,4.44,22,82,229,2026-03-28,2026-03-14,"March 28, 2026","March 14, 2026",2026-03-11,"March 11, 2026",FluSight-ensemble
Alaska,0,0.13511085169827586,1.3511085169827584,3.7831038475517236,1,10,28,0.14,1.35,3.78,1,10,28,2026-03-14,2026-03-14,"March 14, 2026","March 14, 2026",2026-03-11,"March 11, 2026",FluSight-ensemble
Alaska,1,0,1.2159976652844826,4.458658106043103,0,9,33,0,1.22,4.46,0,9,33,2026-03-21,2026-03-14,"March 21, 2026","March 14, 2026",2026-03-11,"March 11, 2026",FluSight-ensemble
Alaska,2,0,1.0808868135862069,4.728879809439655,0,8,35,0,1.08,4.73,0,8,35,2026-03-28,2026-03-14,"March 28, 2026","March 14, 2026",2026-03-11,"March 11, 2026",FluSight-ensemble
Arizona,0,1.3320348850704475,2.664069770140895,4.70828172247673,101,202,357,1.33,2.66,4.71,101,202,357,2026-03-14,2026-03-14,"March 14, 2026","March 14, 2026",2026-03-11,"March 11, 2026",FluSight-ensemble
Arizona,1,0.8836271019774257,2.307981236508201,5.235820290821462,67,175,397,0.88,2.31,5.24,67,175,397,2026-03-21,2026-03-14,"March 21, 2026","March 14, 2026",2026-03-11,"March 11, 2026",FluSight-ensemble
Arizona,2,0.6726116746395329,2.0178350239185985,5.512778039202447,51,153,418,0.67,2.02,5.51,51,153,418,2026-03-28,2026-03-14,"March 28, 2026","March 14, 2026",2026-03-11,"March 11, 2026",FluSight-ensemble
Arkansas,0,1.2304288951331357,2.946553406766193,5.5369300280991105,38,91,171,1.23,2.95,5.54,38,91,171,2026-03-14,2026-03-14,"March 14, 2026","March 14, 2026",2026-03-11,"March 11, 2026",FluSight-ensemble
Arkansas,1,0.841872401933198,2.5256172057995943,5.666448859165756,26,78,175,0.84,2.53,5.67,26,78,175,2026-03-21,2026-03-14,"March 21, 2026","March 14, 2026",2026-03-11,"March 11, 2026",FluSight-ensemble
Arkansas,2,0.5828347397999064,2.1370607125996566,5.828347397999064,18,66,180,0.58,2.14,5.83,18,66,180,2026-03-28,2026-03-14,"March 28, 2026","March 14, 2026",2026-03-11,"March 11, 2026",FluSight-ensemble
California,0,1.0981134436398854,1.9933421863763279,3.1117441001065576,433,786,1227,1.1,1.99,3.11,433,786,1227,2026-03-14,2026-03-14,"March 14, 2026","March 14, 2026",2026-03-11,"March 11, 2026",FluSight-ensemble
California,1,0.737993099536274,1.6433660773178886,3.2309388618873305,291,648,1274,0.74,1.64,3.23,291,648,1274,2026-03-21,2026-03-14,"March 21, 2026","March 14, 2026",2026-03-11,"March 11, 2026",FluSight-ensemble
