location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,7.768052468801743,11.813496598939638,16.37906505978572,26420,40179,55707,7.77,11.81,16.38,26420,40179,55707,2026-01-10,2026-01-10,"January 10, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
US,1,5.932475195420619,11.448027665604265,18.021176075616822,20177,38936,61292,5.93,11.45,18.02,20177,38936,61292,2026-01-17,2026-01-10,"January 17, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
US,2,5.31297154092534,11.29043205155136,18.9008889063002,18070,38400,64284,5.31,11.29,18.9,18070,38400,64284,2026-01-24,2026-01-10,"January 24, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Alabama,0,5.157338572879107,9.345252601983946,14.890360992372761,266,482,768,5.16,9.35,14.89,266,482,768,2026-01-10,2026-01-10,"January 10, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Alabama,1,3.6644247754667343,8.918705802723268,16.964929516049697,189,460,875,3.66,8.92,16.96,189,460,875,2026-01-17,2026-01-10,"January 17, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Alabama,2,3.043993067451203,8.70543240309293,18.089461986827846,157,449,933,3.04,8.71,18.09,157,449,933,2026-01-24,2026-01-10,"January 24, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Alaska,0,3.6479929958534485,7.701318546801724,14.321750280017241,27,57,106,3.65,7.7,14.32,27,57,106,2026-01-10,2026-01-10,"January 10, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Alaska,1,2.567106182267241,7.025764288310344,15.267526241905172,19,52,113,2.57,7.03,15.27,19,52,113,2026-01-17,2026-01-10,"January 17, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Alaska,2,1.8915519237758618,6.485320881517241,15.132415390206894,14,48,112,1.89,6.49,15.13,14,48,112,2026-01-24,2026-01-10,"January 24, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Arizona,0,2.1629081302134,5.222631826612844,8.981344126069057,164,396,681,2.16,5.22,8.98,164,396,681,2026-01-10,2026-01-10,"January 10, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Arizona,1,1.7408772755376145,5.16987796977837,12.555417926604616,132,392,952,1.74,5.17,12.56,132,392,952,2026-01-17,2026-01-10,"January 17, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Arizona,2,1.4243541345307755,5.143501041361134,13.096144959157964,108,390,993,1.42,5.14,13.1,108,390,993,2026-01-24,2026-01-10,"January 24, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Arkansas,0,4.533159087332605,8.548242850398626,14.473729371697674,140,264,447,4.53,8.55,14.47,140,264,447,2026-01-10,2026-01-10,"January 10, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Arkansas,1,3.2379707766661463,9.260596421265179,16.869827746430623,100,286,521,3.24,9.26,16.87,100,286,521,2026-01-17,2026-01-10,"January 17, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Arkansas,2,3.2379707766661463,9.325355836798503,18.747850796896987,100,288,579,3.24,9.33,18.75,100,288,579,2026-01-24,2026-01-10,"January 24, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
California,0,2.4371524696026095,4.042477665501103,6.2539209053486315,961,1594,2466,2.44,4.04,6.25,961,1594,2466,2026-01-10,2026-01-10,"January 10, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
California,1,2.064351831692533,4.448247067307989,8.072275037195741,814,1754,3183,2.06,4.45,8.07,814,1754,3183,2026-01-17,2026-01-10,"January 17, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
California,2,1.6535103123630606,4.478679772443505,9.768898348500782,652,1766,3852,1.65,4.48,9.77,652,1766,3852,2026-01-24,2026-01-10,"January 24, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Colorado,0,7.687797534969826,12.622759271391505,19.001281243637216,458,752,1132,7.69,12.62,19,458,752,1132,2026-01-10,2026-01-10,"January 10, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Colorado,1,5.136388746071544,11.598838639004695,20.19305771739891,306,691,1203,5.14,11.6,20.19,306,691,1203,2026-01-17,2026-01-10,"January 17, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Colorado,2,3.7431852626599813,10.490990085930441,19.504848767761878,223,625,1162,3.74,10.49,19.5,223,625,1162,2026-01-24,2026-01-10,"January 24, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
