location_name,abbreviation,horizon,reference_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,model_full_name,forecast_due_date,forecast_due_date_formatted
US,US,0,2025-11-22,2025-11-22,CFA_Pyrenew-Pyrenew_E_Flu,0.01011191991807186,0.011104368019904994,0.011781991523858497,0.012478656006118864,0.01385642673363771,0.0101,0.0111,0.0118,0.0125,0.0139,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_ED_Visits_Flu,2025-11-19,"November 19, 2025"
US,US,1,2025-11-22,2025-11-29,CFA_Pyrenew-Pyrenew_E_Flu,0.014411684745459992,0.018609204385760917,0.021938312338102742,0.025923535313653275,0.03671951937887429,0.0144,0.0186,0.0219,0.0259,0.0367,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_ED_Visits_Flu,2025-11-19,"November 19, 2025"
US,US,0,2025-11-22,2025-11-22,CFA_Pyrenew-Pyrenew_HE_Flu,0.010127812955554547,0.011183875261105258,0.011790808366095688,0.012440880245900673,0.013903340121756572,0.0101,0.0112,0.0118,0.0124,0.0139,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2025-11-19,"November 19, 2025"
US,US,1,2025-11-22,2025-11-29,CFA_Pyrenew-Pyrenew_HE_Flu,0.014698809195383496,0.019254302302296078,0.022269265344237385,0.02646305125803958,0.039993893746267,0.0147,0.0193,0.0223,0.0265,0.04,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2025-11-19,"November 19, 2025"
US,US,0,2025-11-22,2025-11-22,FluSight-baseline,0,0.005025,0.0059,0.006775,0.02071999999999998,0,0.005,0.0059,0.0068,0.0207,FluSight-baseline,Baseline model using reported weekly admissions,2025-11-19,"November 19, 2025"
US,US,1,2025-11-22,2025-11-29,FluSight-baseline,0,0.003279684546845468,0.0059,0.008742120421204206,0.02343635623856237,0,0.0033,0.0059,0.0087,0.0234,FluSight-baseline,Baseline model using reported weekly admissions,2025-11-19,"November 19, 2025"
US,US,2,2025-11-22,2025-12-06,FluSight-baseline,0,0.0018131201312013134,0.005899999999999999,0.010484937349373488,0.026675458979589856,0,0.0018,0.0059,0.0105,0.0267,FluSight-baseline,Baseline model using reported weekly admissions,2025-11-19,"November 19, 2025"
US,US,0,2025-11-22,2025-11-22,FluSight-ensemble,0.00445072290309928,0.00549732099181998,0.006191222303831859,0.006982050871757405,0.008745114030856073,0.0045,0.0055,0.0062,0.007,0.0087,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2025-11-19,"November 19, 2025"
US,US,1,2025-11-22,2025-11-29,FluSight-ensemble,0.00493930321850318,0.00676081526724626,0.00794735294163183,0.009308129679230039,0.012774390047851511,0.0049,0.0068,0.0079,0.0093,0.0128,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2025-11-19,"November 19, 2025"
US,US,2,2025-11-22,2025-12-06,FluSight-ensemble,0.00416706202063155,0.006210363936246275,0.010522645116639862,0.012777319511942765,0.01883251869444648,0.0042,0.0062,0.0105,0.0128,0.0188,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2025-11-19,"November 19, 2025"
