reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.01,6.46
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.025,8.03
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.05,9.47
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.1,12.18
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.15,13.96
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.2,15.38
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.25,16.4
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.3,17.44
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.35,18.63
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.4,19.84
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.45,21.02
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.5,22.23
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.55,23.53
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.6,25.16
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.65,26.91
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.7,28.69
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.75,30.3
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.8,32.6
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.85,35.2
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.9,38.37
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.95,43.46
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.975,48.42
2023-10-21,wk inc flu hosp,-1,2023-10-14,01,quantile,0.99,53.79
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.01,4.33
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.025,5.43
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.05,6.75
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.1,8.96
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.15,10.82
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.2,12.03
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.25,13.6
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.3,14.86
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.35,16.31
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.4,18.19
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.45,20.65
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.5,23.3
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.55,25.88
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.6,27.99
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.65,30.77
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.7,34.4
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.75,37.68
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.8,41.52
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.85,47.09
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.9,54.58
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.95,66.83
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.975,77.91
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.99,91.35
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.01,4.3
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.025,5.27
