output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0.0023863544284197687,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.025,0.002830951024866353,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.05,0.0032850155281023063,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.1,0.003745990434580615,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.15,0.004038904353276799,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.2,0.0043425862715110114,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.25,0.004575620458067506,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.3,0.004810461802531804,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.35,0.005034159160191832,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.4,0.005202869047085017,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.45,0.005420703490169706,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.5,0.005635717194354095,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.55,0.005861344856002223,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.6,0.006087198550106377,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.65,0.006301726431687506,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.7,0.006581192166339718,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.75,0.0068742637728840626,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.8,0.007241353241439514,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.85,0.0076479575336125165,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.9,0.008243025351299596,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.95,0.00905441094257562,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.975,0.009704465082783463,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.99,0.01060044175818358,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,02
quantile,0.01,0.0010841154443094903,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,01
quantile,0.025,0.00119018247153915,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,01
quantile,0.05,0.0012845653843739848,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,01
quantile,0.1,0.0014110390114945596,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,01
quantile,0.15,0.0015032303217811238,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,01
quantile,0.2,0.0015651499691658067,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,01
quantile,0.25,0.0016309411161174285,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,01
quantile,0.3,0.001695304788840527,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,01
quantile,0.35,0.0017560272910417118,2026-05-02,wk inc flu prop ed visits,0,2026-05-02,01
