output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,449.99,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.025,475,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.05,508.9,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.1,538.9000000000001,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.15,559.8499999999999,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.2,578,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.25,595,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.3,609,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.35,621,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.4,632,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.45,646,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.5,660.5,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.55,674,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.6,689,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.65,705,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.7,723,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.75,744.25,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.8,764,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.85,790,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.9,824,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.95,879,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.975,943.0499999999997,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.99,1029.01,2025-11-29,wk inc flu hosp,0,2025-11-29,12
quantile,0.01,0.016036695381744077,2025-11-29,wk inc flu prop ed visits,0,2025-11-29,12
quantile,0.025,0.01701855030024428,2025-11-29,wk inc flu prop ed visits,0,2025-11-29,12
quantile,0.05,0.017835148006623266,2025-11-29,wk inc flu prop ed visits,0,2025-11-29,12
quantile,0.1,0.018813020522208585,2025-11-29,wk inc flu prop ed visits,0,2025-11-29,12
quantile,0.15,0.019377069197779182,2025-11-29,wk inc flu prop ed visits,0,2025-11-29,12
quantile,0.2,0.019766663072219887,2025-11-29,wk inc flu prop ed visits,0,2025-11-29,12
quantile,0.25,0.020169481375585628,2025-11-29,wk inc flu prop ed visits,0,2025-11-29,12
quantile,0.3,0.020552231069282813,2025-11-29,wk inc flu prop ed visits,0,2025-11-29,12
quantile,0.35,0.020921595067017303,2025-11-29,wk inc flu prop ed visits,0,2025-11-29,12
quantile,0.4,0.021292276981574064,2025-11-29,wk inc flu prop ed visits,0,2025-11-29,12
quantile,0.45,0.021606367979791367,2025-11-29,wk inc flu prop ed visits,0,2025-11-29,12
quantile,0.5,0.021964616456899566,2025-11-29,wk inc flu prop ed visits,0,2025-11-29,12
quantile,0.55,0.022286958976853656,2025-11-29,wk inc flu prop ed visits,0,2025-11-29,12
quantile,0.6,0.022611120318494105,2025-11-29,wk inc flu prop ed visits,0,2025-11-29,12
quantile,0.65,0.022954401679927093,2025-11-29,wk inc flu prop ed visits,0,2025-11-29,12
quantile,0.7,0.023402635783261825,2025-11-29,wk inc flu prop ed visits,0,2025-11-29,12
quantile,0.75,0.023752594982732137,2025-11-29,wk inc flu prop ed visits,0,2025-11-29,12
quantile,0.8,0.02422453935681838,2025-11-29,wk inc flu prop ed visits,0,2025-11-29,12
