output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
sample,1,82,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,2,90,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,3,61,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,4,85,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,5,51,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,6,57,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,7,68,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,8,50,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,9,155,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,10,41,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,11,24,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,12,44,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,13,17,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,14,95,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,15,27,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,16,149,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,17,94,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,18,67,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,19,46,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,20,153,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,21,90,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,22,124,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,23,50,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,24,38,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,25,40,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,26,120,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,27,81,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,28,128,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,29,72,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,30,43,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,31,55,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,32,27,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,33,30,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,34,48,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,35,102,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,36,59,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,37,43,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,38,42,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,39,18,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,40,32,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,41,68,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,42,102,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,43,25,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,44,52,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,45,107,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,46,46,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,47,110,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,48,128,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,49,70,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,50,38,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,51,92,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,52,60,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,53,36,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,54,85,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,55,37,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,56,177,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,57,55,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,58,22,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,59,52,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,60,68,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,61,20,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,62,95,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,63,38,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,64,83,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,65,55,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,66,49,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,67,133,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,68,38,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
sample,69,86,2026-04-04,wk inc flu hosp,-1,2026-03-28,05
