output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,295,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.025,307,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.05,319.95,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.1,332,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.15,340,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.2,347,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.25,353,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.3,358,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.35,362,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.4,366,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.45,370,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.5,373.5,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.55,378,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.6,382,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.65,386,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.7,392,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.75,397,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.8,402,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.85,409,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.9,419,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.95,433,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.975,447,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.99,467,2026-02-21,wk inc flu hosp,-1,2026-02-14,01
quantile,0.01,0.05465663814688543,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.025,0.05608193218790302,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.05,0.057269291926292744,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.1,0.05889172375286919,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.15,0.05970917497684153,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.2,0.06065346537394942,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.25,0.0613016047629433,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.3,0.06195043456272957,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.35,0.062561940671679,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.4,0.06318869283196585,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.45,0.06371178756266051,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.5,0.0642676501947029,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.55,0.0647375270799868,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.6,0.0652024126119275,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.65,0.06582830755013994,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.7,0.06646406280839254,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.75,0.06724655039928681,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.8,0.0678596138881515,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.85,0.06871000601370174,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.9,0.0699545106336059,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.95,0.07155924444302454,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.975,0.07334850508368207,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.99,0.07530434267761207,2026-02-21,wk inc flu prop ed visits,-1,2026-02-14,01
quantile,0.01,237,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.025,253,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.05,268,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.1,285,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.15,296,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.2,304,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.25,312,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.3,319,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.35,325,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.4,333,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.45,339,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.5,346,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.55,353,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.6,359,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.65,366,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.7,374,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.75,382,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.8,392.20000000000005,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.85,402,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.9,417,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.95,444,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.975,463.02499999999986,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.99,492.03,2026-02-21,wk inc flu hosp,0,2026-02-21,01
quantile,0.01,0.0326069206882693,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.025,0.03561067825122368,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.05,0.03754973593826411,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.1,0.04046361945349308,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.15,0.042762797955710766,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.2,0.044371795602169764,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.25,0.04585727232756414,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.3,0.04704779552005532,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.35,0.0483713698958446,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.4,0.04959612148269919,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.45,0.05103889404750654,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.5,0.05238125584952362,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.55,0.05360625120439748,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.6,0.054752747857048936,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.65,0.0560524997617887,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.7,0.05769561459924802,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.75,0.05929436807762142,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.8,0.06174344890692687,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.85,0.06435196022510511,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.9,0.06774962967575376,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.95,0.07370258812875966,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.975,0.07779458201109228,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.99,0.08325742601797755,2026-02-21,wk inc flu prop ed visits,0,2026-02-21,01
quantile,0.01,129.99,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.025,154.95000000000002,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.05,171,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.1,193,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.15,206,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.2,220,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.25,232,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.3,243,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.35,255,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.4,267,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.45,278,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.5,290,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.55,302,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.6,316,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.65,331,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.7,348.29999999999995,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.75,368,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.8,390,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.85,418,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.9,461,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.95,522.05,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.975,581.0499999999997,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.99,644.04,2026-02-21,wk inc flu hosp,1,2026-02-28,01
quantile,0.01,0.012767524856756104,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.025,0.01681227999425842,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.05,0.019272999104977775,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.1,0.022876011053888277,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.15,0.02612595113535573,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.2,0.028413537269661525,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.25,0.030569192856753146,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.3,0.033320109489709974,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.35,0.03569508530328701,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.4,0.037990024958178846,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.45,0.04026120169242718,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.5,0.0429525364745066,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.55,0.04600585604640195,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.6,0.048806596515396254,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.65,0.05226709749294131,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.7,0.05577727874325493,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.75,0.059753744732012684,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.8,0.06434693831638441,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.85,0.07006552669926336,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.9,0.07932965763244566,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
quantile,0.95,0.0923394238398323,2026-02-21,wk inc flu prop ed visits,1,2026-02-28,01
