output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0.029994144310221432,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.025,0.0307929009469738,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.05,0.0314015939015939,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.1,0.0319864772911894,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.15,0.032571701053104044,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.2,0.032968078317663845,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.25,0.033285782215882076,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.3,0.033578219533275715,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.35,0.033849610092238566,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.4,0.03407912923289565,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.45,0.03437108683449199,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.5,0.03462119576947982,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.55,0.034892000949442205,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.6,0.03514184014669399,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.65,0.03547475793060318,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.7,0.03576587258812116,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.75,0.03613990474753787,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.8,0.03651779783114628,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.85,0.03697004930775359,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.9,0.03755030018721353,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.95,0.0384813827500215,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.975,0.03922546869866437,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.99,0.04013240618233335,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.01,0.021113581841821487,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.025,0.022080435374443604,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.05,0.023217722317133337,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.1,0.024671814694524417,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.15,0.025739433113414673,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.2,0.026545261463995246,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.25,0.027233364853345085,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.3,0.027904253793909168,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.35,0.028598160855506247,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.4,0.029214667056817235,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.45,0.02981878535842608,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.5,0.030429573798439656,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.55,0.03098796040935487,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.6,0.03155068922037424,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.65,0.03235346320535221,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.7,0.03315676326320509,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.75,0.03386035254832472,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.8,0.034788624396758415,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.85,0.03592647167598718,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.9,0.037450397486606654,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.95,0.03990900502185814,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.975,0.041780610276556655,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.99,0.044829461181169844,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.01,0.011150635183254053,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.025,0.012658243174655196,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.05,0.014561386604767875,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.1,0.016624111800195133,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.15,0.018606801339269993,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.2,0.020226396819938187,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.25,0.02185284196218584,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.3,0.023340420562276056,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.35,0.024572140526361932,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.4,0.02611780847138422,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.45,0.027668012382100246,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.5,0.02906849821068086,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.55,0.03070610627973244,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.6,0.03208987618913631,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.65,0.033874465563138154,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.7,0.035837405264154014,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.75,0.03830169507806291,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.8,0.04141244400614723,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.85,0.04451403936125659,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.9,0.049412064563772964,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.95,0.05813807949231178,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.975,0.06899856812748356,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.99,0.07846542795861605,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
quantile,0.01,261.98,2026-03-07,wk inc flu hosp,-1,2026-02-28,18
quantile,0.025,283,2026-03-07,wk inc flu hosp,-1,2026-02-28,18
quantile,0.05,300,2026-03-07,wk inc flu hosp,-1,2026-02-28,18
quantile,0.1,317,2026-03-07,wk inc flu hosp,-1,2026-02-28,18
quantile,0.15,328,2026-03-07,wk inc flu hosp,-1,2026-02-28,18
quantile,0.2,338,2026-03-07,wk inc flu hosp,-1,2026-02-28,18
quantile,0.25,348,2026-03-07,wk inc flu hosp,-1,2026-02-28,18
quantile,0.3,357,2026-03-07,wk inc flu hosp,-1,2026-02-28,18
quantile,0.35,365,2026-03-07,wk inc flu hosp,-1,2026-02-28,18
quantile,0.4,371,2026-03-07,wk inc flu hosp,-1,2026-02-28,18
quantile,0.45,378,2026-03-07,wk inc flu hosp,-1,2026-02-28,18
quantile,0.5,386,2026-03-07,wk inc flu hosp,-1,2026-02-28,18
quantile,0.55,393,2026-03-07,wk inc flu hosp,-1,2026-02-28,18
quantile,0.6,400,2026-03-07,wk inc flu hosp,-1,2026-02-28,18
quantile,0.65,407,2026-03-07,wk inc flu hosp,-1,2026-02-28,18
quantile,0.7,415,2026-03-07,wk inc flu hosp,-1,2026-02-28,18
quantile,0.75,424,2026-03-07,wk inc flu hosp,-1,2026-02-28,18
