output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,2,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.025,2,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.05,3,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.1,4,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.15,5,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.2,5,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.25,6,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.3,7,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.35,7,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.4,8,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.45,8,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.5,9,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.55,9,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.6,10,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.65,10.350000000000136,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.7,11,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.75,12,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.8,13,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.85,14,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.9,16,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.95,19,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.975,21,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.99,25,2025-06-28,wk inc flu hosp,0,2025-06-28,25
quantile,0.01,1,2025-06-28,wk inc flu hosp,1,2025-07-05,25
quantile,0.025,1,2025-06-28,wk inc flu hosp,1,2025-07-05,25
quantile,0.05,2,2025-06-28,wk inc flu hosp,1,2025-07-05,25
quantile,0.1,3,2025-06-28,wk inc flu hosp,1,2025-07-05,25
quantile,0.15,3,2025-06-28,wk inc flu hosp,1,2025-07-05,25
