"reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"02","pmf","large_increase",2.25498224187826e-05
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"01","pmf","large_increase",0.000623906096381743
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"05","pmf","large_increase",0.000390250415622906
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"04","pmf","large_increase",6.91904237524188e-05
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"06","pmf","large_increase",5.24654190370288e-06
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"08","pmf","large_increase",0.00351643178922023
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"09","pmf","large_increase",0.00286658685042529
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"11","pmf","large_increase",0.00133310730669778
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"10","pmf","large_increase",0.000966508156240442
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"12","pmf","large_increase",0.000614515989350473
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"13","pmf","large_increase",0.000377358278339734
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"15","pmf","large_increase",0.00215704637495129
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"19","pmf","large_increase",0.00398562756480225
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"16","pmf","large_increase",3.11674019926045e-11
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"17","pmf","large_increase",0
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"18","pmf","large_increase",4.05208768317067e-07
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"20","pmf","large_increase",2.68458995034138e-07
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"21","pmf","large_increase",5.29082253564184e-08
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"22","pmf","large_increase",3.00598435032384e-09
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"25","pmf","large_increase",1.78006831497157e-10
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"24","pmf","large_increase",0
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"23","pmf","large_increase",0.0014074076827264
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"26","pmf","large_increase",0.00408259468772587
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"27","pmf","large_increase",0.00233357838221948
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"29","pmf","large_increase",0.0103455275410856
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"28","pmf","large_increase",1.3411994663759e-06
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"30","pmf","large_increase",1.80896470051151e-05
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"37","pmf","large_increase",4.66291540618391e-05
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"38","pmf","large_increase",0.000238737516287002
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"31","pmf","large_increase",0.000835661919933894
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"33","pmf","large_increase",0.00313935171173796
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"34","pmf","large_increase",0.000332018611787444
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"35","pmf","large_increase",0.00486719128017776
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"32","pmf","large_increase",0.0129610431659494
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"36","pmf","large_increase",0.0111940215165676
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"39","pmf","large_increase",0.0111693336163847
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"40","pmf","large_increase",0.0112213258860905
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"41","pmf","large_increase",1.11809893699188e-06
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"42","pmf","large_increase",1.63742752010698e-05
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"72","pmf","large_increase",0.000601250459638769
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"44","pmf","large_increase",0.00629231971007904
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"45","pmf","large_increase",0.00329816499876667
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"46","pmf","large_increase",0.00266871598996532
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"47","pmf","large_increase",0.0052619521601418
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"48","pmf","large_increase",0.00460941624006272
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"US","pmf","large_increase",0.0229905280392441
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"49","pmf","large_increase",0.0172756502151128
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"51","pmf","large_increase",0.013198149730579
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"50","pmf","large_increase",0.0166233346288993
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"53","pmf","large_increase",1.25962462682594e-10
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"55","pmf","large_increase",2.14782636120958e-11
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"54","pmf","large_increase",6.37006003501028e-10
2024-01-27,0,"wk flu hosp rate change",2024-01-27,"56","pmf","large_increase",1.11022302462516e-16
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"02","pmf","large_increase",0.00274633867122742
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"01","pmf","large_increase",0.00226608046829724
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"05","pmf","large_increase",0.000451736828390836
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"04","pmf","large_increase",2.58737205853787e-05
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"06","pmf","large_increase",2.9346530955765e-05
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"08","pmf","large_increase",0.000115020306120095
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"09","pmf","large_increase",0.000187208902761249
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"11","pmf","large_increase",0.00255515203731815
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"10","pmf","large_increase",0.00420271546089079
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"12","pmf","large_increase",0.01
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"13","pmf","large_increase",1.58531183864774e-05
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"15","pmf","large_increase",4.1346183180857e-05
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"19","pmf","large_increase",3.66413306948088e-05
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"16","pmf","large_increase",8.22626312559915e-05
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"17","pmf","large_increase",3.42340378267636e-10
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"18","pmf","large_increase",4.95614660422916e-12
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"20","pmf","large_increase",4.61774948297133e-05
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"21","pmf","large_increase",1.48209216332962e-06
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"22","pmf","large_increase",1.33685580174792e-05
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"25","pmf","large_increase",0.00189284814198243
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"24","pmf","large_increase",4.39890177843516e-05
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"23","pmf","large_increase",0.000123147347835362
2024-01-27,1,"wk flu hosp rate change",2024-02-03,"26","pmf","large_increase",6.26165785888588e-14
