"model_id","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"02","pmf","large_increase",0.00728802247545057
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"01","pmf","large_increase",0.00912835587324645
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"05","pmf","large_increase",0.000222892165368749
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"04","pmf","large_increase",0.000144092358267844
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"06","pmf","large_increase",0.00628254780556481
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"08","pmf","large_increase",0.00300711285384958
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"09","pmf","large_increase",0.000310184181746442
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"11","pmf","large_increase",0.00074528835640375
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"10","pmf","large_increase",0.000743200355150631
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"12","pmf","large_increase",0.00152646818720892
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"13","pmf","large_increase",0.000532646619772037
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"15","pmf","large_increase",0.000223018972094091
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"19","pmf","large_increase",0.000408775565343023
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"16","pmf","large_increase",0.00231225025477644
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"17","pmf","large_increase",4.51645725518812e-06
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"18","pmf","large_increase",7.93021381895187e-09
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"20","pmf","large_increase",5.09679472926461e-06
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"21","pmf","large_increase",9.01777184592056e-07
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"22","pmf","large_increase",0.00975570497317335
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"25","pmf","large_increase",0.00576818002290591
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"24","pmf","large_increase",0.00708255234585764
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"23","pmf","large_increase",0.00654722773934868
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"26","pmf","large_increase",3.65420649295345e-09
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"27","pmf","large_increase",2.02880193311827e-07
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"29","pmf","large_increase",5.70412014522237e-06
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"28","pmf","large_increase",2.10921439636191e-06
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"30","pmf","large_increase",2.15500446409944e-06
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"37","pmf","large_increase",0.000306450362142829
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"38","pmf","large_increase",1.57254016017738e-05
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"31","pmf","large_increase",2.45843856383487e-09
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"33","pmf","large_increase",0.0109550186378492
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"34","pmf","large_increase",0.00088557399231548
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"35","pmf","large_increase",0.00896288398996559
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"32","pmf","large_increase",0.00583029901374255
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"36","pmf","large_increase",4.46308470736234e-07
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"39","pmf","large_increase",3.79032972797066e-06
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"40","pmf","large_increase",2.22044604925031e-16
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"41","pmf","large_increase",0.000565428353424657
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"42","pmf","large_increase",0.00165437397972323
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"72","pmf","large_increase",0.00468595282466544
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"44","pmf","large_increase",0.000486773752362057
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"45","pmf","large_increase",0.00013312736185056
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"46","pmf","large_increase",4.69599804968635e-05
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"47","pmf","large_increase",7.17147449215139e-05
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"48","pmf","large_increase",0.001727413614387
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"US","pmf","large_increase",7.59948752504513e-06
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"49","pmf","large_increase",1.52881683090911e-07
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"51","pmf","large_increase",3.1830363456109e-08
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"50","pmf","large_increase",0.00182860207142954
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"53","pmf","large_increase",0.000320788945714856
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"55","pmf","large_increase",6.77165764719767e-05
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"54","pmf","large_increase",0.000707799872012416
"FluSight-ens_q_cat",2024-02-03,0,"wk flu hosp rate change",2024-02-03,"56","pmf","large_increase",2.6364899370579e-05
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"02","pmf","large_increase",0
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"01","pmf","large_increase",9.06825031399272e-07
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"05","pmf","large_increase",5.23932719431741e-09
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"04","pmf","large_increase",0.000226786084204789
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"06","pmf","large_increase",2.78174634760209e-06
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"08","pmf","large_increase",0.00290961600260053
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"09","pmf","large_increase",0.00696665940370378
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"11","pmf","large_increase",0.00031424145671588
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"10","pmf","large_increase",0.000610624669094229
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"12","pmf","large_increase",0.00237673447253484
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"13","pmf","large_increase",0.000233525026329895
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"15","pmf","large_increase",1.60742246538836e-05
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"19","pmf","large_increase",2.53924348027068e-05
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"16","pmf","large_increase",3.31615206972113e-06
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"17","pmf","large_increase",0.000610920400384796
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"18","pmf","large_increase",9.28309885650513e-05
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"20","pmf","large_increase",0.00223803061502481
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"21","pmf","large_increase",0.00293583055538904
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"22","pmf","large_increase",0.00548141910703193
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"25","pmf","large_increase",0.000323743614815797
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"24","pmf","large_increase",0.00181815354107606
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"23","pmf","large_increase",0.00640829183466951
"FluSight-ens_q_cat",2024-02-03,1,"wk flu hosp rate change",2024-02-10,"26","pmf","large_increase",0.0103585103655626
