"model_id","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"02","pmf","large_increase",2.32451128057143e-06
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"01","pmf","large_increase",4.17879786329678e-09
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"05","pmf","large_increase",1.58273394063047e-05
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"04","pmf","large_increase",0.000119880214521029
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"06","pmf","large_increase",2.17728621798585e-08
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"08","pmf","large_increase",1.55788503208854e-08
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"09","pmf","large_increase",5.78248139038173e-07
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"11","pmf","large_increase",1.09638070122653e-06
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"10","pmf","large_increase",8.7932225401044e-06
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"12","pmf","large_increase",2.63652318877039e-06
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"13","pmf","large_increase",3.30823522465273e-07
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"15","pmf","large_increase",1.70265028121008e-06
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"19","pmf","large_increase",1.46929480138169e-07
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"16","pmf","large_increase",6.76072205427758e-05
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"17","pmf","large_increase",9.32587340685131e-15
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"18","pmf","large_increase",0
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"20","pmf","large_increase",9.54791801177635e-15
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"21","pmf","large_increase",1.09412479076809e-12
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"22","pmf","large_increase",1.19518664742913e-07
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"25","pmf","large_increase",0.000619943483999741
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"24","pmf","large_increase",0.00108868494523195
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"23","pmf","large_increase",0.000346269809850863
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"26","pmf","large_increase",0
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"27","pmf","large_increase",1.4833613226628e-09
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"29","pmf","large_increase",4.15237008000169e-07
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"28","pmf","large_increase",4.2554779955406e-06
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"30","pmf","large_increase",3.73923114693753e-13
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"37","pmf","large_increase",1.91276182892608e-07
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"38","pmf","large_increase",1.6046803885672e-09
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"31","pmf","large_increase",3.4008362792548e-10
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"33","pmf","large_increase",0.000701696272315644
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"34","pmf","large_increase",4.10433322168835e-05
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"35","pmf","large_increase",0.000389795107519464
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"32","pmf","large_increase",6.22415087558892e-06
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"36","pmf","large_increase",1.11022302462516e-15
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"39","pmf","large_increase",0
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"40","pmf","large_increase",4.99633667772059e-11
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"41","pmf","large_increase",0
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"42","pmf","large_increase",1.26302878600271e-07
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"72","pmf","large_increase",1.21476670709164e-05
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"44","pmf","large_increase",0.00192877936786606
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"45","pmf","large_increase",0.000816331326640052
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"46","pmf","large_increase",1.18074869881468e-08
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"47","pmf","large_increase",3.27360782925723e-09
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"48","pmf","large_increase",5.49751355549688e-11
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"US","pmf","large_increase",1.10246805018477e-08
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"49","pmf","large_increase",9.68521263189359e-10
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"51","pmf","large_increase",2.22044604925031e-16
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"50","pmf","large_increase",0
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"53","pmf","large_increase",0
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"55","pmf","large_increase",6.80593013058228e-08
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"54","pmf","large_increase",2.13515140679021e-07
"FluSight-ens_q_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"56","pmf","large_increase",1.40109770452312e-08
"FluSight-ens_q_cat",2024-01-06,1,"wk flu hosp rate change",2024-01-13,"02","pmf","large_increase",1.19704162351297e-05
"FluSight-ens_q_cat",2024-01-06,1,"wk flu hosp rate change",2024-01-13,"01","pmf","large_increase",0.000301676206318935
"FluSight-ens_q_cat",2024-01-06,1,"wk flu hosp rate change",2024-01-13,"05","pmf","large_increase",0.000899502358658988
"FluSight-ens_q_cat",2024-01-06,1,"wk flu hosp rate change",2024-01-13,"04","pmf","large_increase",8.5650360348577e-06
"FluSight-ens_q_cat",2024-01-06,1,"wk flu hosp rate change",2024-01-13,"06","pmf","large_increase",0.000859856920461977
