location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,0.21229273783120334,0.42309255908131527,0.7589987898268902,711,1417,2542,0.21,0.42,0.76,711,1417,2542,2025-05-24,2025-05-24,"May 24, 2025","May 24, 2025",2025-05-21,"May 21, 2025",FluSight-ensemble
US,1,0.1355568255631031,0.355612729615982,0.7518327902376513,454,1191,2518,0.14,0.36,0.75,454,1191,2518,2025-05-31,2025-05-24,"May 31, 2025","May 24, 2025",2025-05-21,"May 21, 2025",FluSight-ensemble
US,2,0.09674099445472559,0.29798614958585223,0.8793278662628605,324,998,2945,0.1,0.3,0.88,324,998,2945,2025-06-07,2025-05-24,"June 07, 2025","May 24, 2025",2025-05-21,"May 21, 2025",FluSight-ensemble
Alabama,0,0.17617806356034726,0.6068355522634183,1.272397125713619,9,31,65,0.18,0.61,1.27,9,31,65,2025-05-24,2025-05-24,"May 24, 2025","May 24, 2025",2025-05-21,"May 21, 2025",FluSight-ensemble
Alabama,1,0.09787670197797069,0.548109531076636,1.4094245084827781,5,28,72,0.1,0.55,1.41,5,28,72,2025-05-31,2025-05-24,"May 31, 2025","May 24, 2025",2025-05-21,"May 21, 2025",FluSight-ensemble
Alabama,2,0.05872602118678242,0.5089588502854476,1.5268765508563429,3,26,78,0.06,0.51,1.53,3,26,78,2025-06-07,2025-05-24,"June 07, 2025","May 24, 2025",2025-05-21,"May 21, 2025",FluSight-ensemble
Alaska,0,0,0.5454005012230606,1.4998513783634166,0,4,11,0,0.55,1.5,0,4,11,2025-05-24,2025-05-24,"May 24, 2025","May 24, 2025",2025-05-21,"May 21, 2025",FluSight-ensemble
Alaska,1,0,0.5454005012230606,1.7725516289749472,0,4,13,0,0.55,1.77,0,4,13,2025-05-31,2025-05-24,"May 31, 2025","May 24, 2025",2025-05-21,"May 21, 2025",FluSight-ensemble
Alaska,2,0,0.5454005012230606,1.7725516289749472,0,4,13,0,0.55,1.77,0,4,13,2025-06-07,2025-05-24,"June 07, 2025","May 24, 2025",2025-05-21,"May 21, 2025",FluSight-ensemble
Arizona,0,0.24221728936246256,0.6862823198603106,1.399477671872006,18,51,104,0.24,0.69,1.4,18,51,104,2025-05-24,2025-05-24,"May 24, 2025","May 24, 2025",2025-05-21,"May 21, 2025",FluSight-ensemble
