output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0.08498055354214397,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.025,0.08800938769960837,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.05,0.09034578935101317,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.1,0.09296338957966181,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.15,0.09499323354591667,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.2,0.09657830234052531,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.25,0.09786293005191996,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.3,0.0989028991407657,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.35,0.10028714272308564,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.4,0.10119478121642231,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.45,0.10222446152931247,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.5,0.10351300974412514,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.55,0.10469582790417467,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.6,0.10561111487298777,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.65,0.10663202472264002,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.7,0.10769587938542666,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.75,0.10897723688920884,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.8,0.11050793477466463,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.85,0.11210265667512154,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.9,0.11443778705633612,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.95,0.11750609872145411,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.975,0.12035091548008908,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.99,0.12394431198423828,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,01
quantile,0.01,0.0875288456421684,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.025,0.09458119057976634,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.05,0.09855701295670317,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.1,0.10586213560926831,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.15,0.11090482890292892,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.2,0.11496286934809766,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.25,0.11830332894177611,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.3,0.12198811361304798,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.35,0.1252808866640764,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.4,0.12793239099389658,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.45,0.1304015650591678,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.5,0.1331151342559396,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.55,0.13633414571525931,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.6,0.1390757655017826,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.65,0.14280530546894046,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.7,0.14610265045512344,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.75,0.14972122266606946,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.8,0.15417763181976965,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.85,0.15982126186960666,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.9,0.16617411125732096,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.95,0.17950045050632302,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.975,0.19018847437041336,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.99,0.20187970934835234,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,01
quantile,0.01,0.08756791673227808,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.025,0.08981827406524165,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.05,0.09146068439660826,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.1,0.09392560760709527,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.15,0.09556813711331053,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.2,0.09684866535973248,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.25,0.0980016867304532,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.3,0.09901315173034085,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.35,0.0998391052248994,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.4,0.10079316716390704,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.45,0.10170856366067493,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.5,0.10268600969208147,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.55,0.10359037040933622,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.6,0.10446003838844099,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.65,0.10531524274683467,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.7,0.10612725884078056,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.75,0.10724903970571939,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.8,0.10861588316954132,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.85,0.1099986988459978,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.9,0.11158987700951616,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.95,0.11414059684564326,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.975,0.116624227875579,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.99,0.1204002231106659,2025-12-27,wk inc flu prop ed visits,0,2025-12-27,13
quantile,0.01,0.07901254223769708,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,13
quantile,0.025,0.08366489323857818,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,13
quantile,0.05,0.08933684886631157,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,13
quantile,0.1,0.09603542948316668,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,13
quantile,0.15,0.10118015899192544,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,13
quantile,0.2,0.10467286607113158,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,13
quantile,0.25,0.10781986640524824,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,13
quantile,0.3,0.11066599304661537,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,13
quantile,0.35,0.11315735175144848,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,13
quantile,0.4,0.11587662722725789,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,13
quantile,0.45,0.11858820121221632,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,13
quantile,0.5,0.12129112111165546,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,13
quantile,0.55,0.1236922406945696,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,13
quantile,0.6,0.12646714167269854,2025-12-27,wk inc flu prop ed visits,1,2026-01-03,13
