output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0.0012527420924981,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.025,0.0014226120187015657,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.05,0.0016598504697575918,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.1,0.001966567931674887,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.15,0.0022011884611652906,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.2,0.002355076617730039,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.25,0.0025269938975539708,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.3,0.0026512637916702966,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.35,0.002799875706889934,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.4,0.0029623523556201,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.45,0.0031140795750465877,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.5,0.003255016919700595,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.55,0.0033993995816704375,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.6,0.0035510263279991375,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.65,0.0037273788451252232,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.7,0.0038821311553910312,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.75,0.004061666750438553,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.8,0.004285933713825328,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.85,0.004566769406501089,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.9,0.004927893439027138,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.95,0.005494120602650879,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.975,0.006121813005319059,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.99,0.007054963267249508,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.01,0.0012498420758972869,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.025,0.0014257749997270562,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.05,0.001547931608657162,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.1,0.0017108461398308487,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.15,0.0018190894000657987,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.2,0.0019166799881826892,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.25,0.0020011382769091635,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.3,0.0020961648884756457,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.35,0.0021603816390674923,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.4,0.0022369080310866265,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.45,0.0023137481436897134,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.5,0.0023860449882665865,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.55,0.0024581749293041094,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.6,0.0025393650890649304,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.65,0.002625672487570439,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.7,0.0027154444996700558,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.75,0.0028300390123090877,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.8,0.002951009568123001,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.85,0.0031163133687212995,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.9,0.003321720793012904,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.95,0.0036458248274877864,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.975,0.003985419298129389,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.99,0.004420759625807104,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
