output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0.038143238886651366,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.025,0.0395111767797935,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.05,0.040237482036876666,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.1,0.041188872986400754,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.15,0.04189710773673988,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.2,0.042379644013445086,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.25,0.04283547449291525,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.3,0.043293114958297504,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.35,0.04366543234385905,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.4,0.044096096029552584,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.45,0.044532810759450134,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.5,0.044964200240053064,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.55,0.04541612666269983,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.6,0.04587097020506321,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.65,0.04625250350900084,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.7,0.04678428770085105,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.75,0.047255830045018106,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.8,0.047796511753836375,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.85,0.04841942794486596,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.9,0.04937401423567921,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.95,0.05061270462232182,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.975,0.05159400133839814,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.99,0.0529599923294973,2026-02-28,wk inc flu prop ed visits,-1,2026-02-21,29
quantile,0.01,0.02020437304770337,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
quantile,0.025,0.02174778866402525,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
quantile,0.05,0.02343394825986744,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
quantile,0.1,0.02541706644385345,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
quantile,0.15,0.026757642637092047,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
quantile,0.2,0.02794703354208171,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
quantile,0.25,0.028972195013449737,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
quantile,0.3,0.029951202798015414,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
quantile,0.35,0.030820069519726427,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
quantile,0.4,0.03168674878116606,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
quantile,0.45,0.0325999828089598,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
quantile,0.5,0.03338123056189972,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
quantile,0.55,0.03450969209231919,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
quantile,0.6,0.03568960726341086,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
quantile,0.65,0.036584704085768666,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
quantile,0.7,0.037938158306825745,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
quantile,0.75,0.039375257415587624,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
quantile,0.8,0.04106682085172511,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
quantile,0.85,0.04287753862752825,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
quantile,0.9,0.04563374908783132,2026-02-28,wk inc flu prop ed visits,0,2026-02-28,29
