output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0.023584430712280485,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.025,0.025381371221181455,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.05,0.0273599772360048,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.1,0.02924204070128951,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.15,0.030640110127562292,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.2,0.03173443121823893,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.25,0.0327997687103153,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.3,0.033876318105014416,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.35,0.034852996884758014,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.4,0.03575853539129334,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.45,0.03650507605492116,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.5,0.037403918530155844,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.55,0.03828462157089943,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.6,0.039085950120190324,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.65,0.04005062782342445,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.7,0.04117802919569511,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.75,0.0424770815172506,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.8,0.0441894833335012,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.85,0.046125745978043406,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.9,0.04880946145406175,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.95,0.052780427312313784,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.975,0.05622211604786808,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.99,0.060529576079333965,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,13
quantile,0.01,0.018120744781461386,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.025,0.021018451408212548,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.05,0.024517611921863757,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.1,0.028547513530814014,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.15,0.031104056925036504,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.2,0.03360505808980387,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.25,0.03538210153025039,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.3,0.03745746822782361,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.35,0.03938532651908491,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.4,0.041309625569749805,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.45,0.043033230208906634,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.5,0.04507095145429475,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.55,0.04715037695207509,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.6,0.04929838090616305,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.65,0.051754482507145524,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.7,0.05438883528673326,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.75,0.05780777297916782,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.8,0.06169680395080135,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.85,0.06657342347417602,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.9,0.07275705031575926,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.95,0.08461025783830219,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.975,0.09490452354890205,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.99,0.1100036453185192,2025-12-20,wk inc flu prop ed visits,1,2025-12-27,13
quantile,0.01,0.028445315394807665,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,11
quantile,0.025,0.031063537756761336,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,11
quantile,0.05,0.03310541439685043,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,11
quantile,0.1,0.0356069541279073,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,11
quantile,0.15,0.03714407418263241,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,11
quantile,0.2,0.038320517079108024,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,11
quantile,0.25,0.03944025027978215,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,11
quantile,0.3,0.040482211163701654,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,11
quantile,0.35,0.041398005139596863,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,11
quantile,0.4,0.04221717516503116,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,11
quantile,0.45,0.04309514208820221,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,11
quantile,0.5,0.04416399478587977,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,11
quantile,0.55,0.04513939873314392,2025-12-20,wk inc flu prop ed visits,0,2025-12-20,11
