output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
sample,KS_1,0.003091335295932158,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_2,0.005757441775052835,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_3,0.004598800446940826,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_4,0.003666835516728149,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_5,0.004970086553501492,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_6,0.0027323858168834944,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_7,0.0036494538713184163,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_8,0.0036750586251568756,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_9,0.005776778877646592,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_10,0.003259255247667758,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_11,0.005315374483516287,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_12,0.004409066083795571,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_13,0.004959099973061934,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_14,0.0047774921526260354,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_15,0.006198435880528709,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_16,0.006306478433903883,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_17,0.002756142064978464,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_18,0.0038971952970215445,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_19,0.004765460253279598,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_20,0.003499533992299638,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_21,0.003544312410545331,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_22,0.0031267425021437078,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_23,0.004385156054533868,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_24,0.004600809033966462,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_25,0.004796690325330248,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_26,0.004570060752129146,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_27,0.0036380427093387077,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_28,0.002406195063073785,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_29,0.00704492451674763,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_30,0.005186329190037176,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_31,0.0044722320090706804,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_32,0.004776314088293619,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_33,0.004299197830530843,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_34,0.004534752207117308,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_35,0.003942938822184562,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_36,0.005310579127867409,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_37,0.005113134054138582,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_38,0.00513896715595064,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_39,0.0066864669928998295,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_40,0.005431259355887453,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_41,0.0022971277411762484,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_42,0.004395792455137576,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_43,0.004770467141432598,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_44,0.004238521447648769,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_45,0.006145272184503065,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_46,0.005857629679730104,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_47,0.004381461437543597,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
sample,KS_48,0.006194822451254002,2026-04-11,wk inc flu prop ed visits,0,2026-04-11,20
