output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0.008377537955002744,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.025,0.008595150140814162,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.05,0.008799980977878492,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.1,0.008981780513070501,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.15,0.009150836491245172,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.2,0.009305351467302735,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.25,0.00940431234011451,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.3,0.009476710192944845,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.35,0.009573224203449283,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.4,0.009657658535397207,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.45,0.009754137288569028,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.5,0.009838540778803303,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.55,0.009934984293958653,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.6,0.010007304601899197,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.65,0.010091664942115964,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.7,0.010179625381384387,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.75,0.010284434599515597,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.8,0.010392834542179819,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.85,0.010525291118601171,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.9,0.010717891945157484,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.95,0.010958537564309952,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.975,0.01118734307769336,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.99,0.011523594194442419,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,13
quantile,0.01,0.0060564979070569375,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.025,0.0063970590170861754,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.05,0.00670819733295897,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.1,0.007234681899635959,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.15,0.007583494341185978,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.2,0.007904158170290856,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.25,0.008208013002362236,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.3,0.008506723076970507,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.35,0.008755008125534942,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.4,0.008991888857985781,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.45,0.009209638557887409,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.5,0.00945875598516721,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.55,0.009714413532936336,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.6,0.010001985285449462,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.65,0.010300212303413627,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.7,0.010629852257806407,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.75,0.010991131558666923,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.8,0.011466921169611245,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.85,0.011840331676646346,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.9,0.012581422457714979,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.95,0.013886436358001214,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.975,0.014911744424609186,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.99,0.01644723837152644,2026-03-28,wk inc flu prop ed visits,0,2026-03-28,13
quantile,0.01,0.002706893020313547,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.025,0.003150269376316224,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.05,0.003686659434608519,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.1,0.004463535742565725,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.15,0.004998484208949177,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.2,0.005585013848788837,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.25,0.006254351758880589,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.3,0.006834438972119385,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.35,0.007573254380964766,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.4,0.008232966692040395,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.45,0.008906424329104365,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.5,0.009612437217344151,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.55,0.010318244271325319,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.6,0.011215214891726208,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.65,0.012090068116763265,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.7,0.013135065136107623,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.75,0.014263034856526463,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.8,0.01588723944059338,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.85,0.01826049122801835,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.9,0.021195612891989558,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.95,0.02719407694575629,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.975,0.03372031017651389,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.99,0.040078742420696103,2026-03-28,wk inc flu prop ed visits,1,2026-04-04,13
quantile,0.01,0.017361538988156365,2026-03-28,wk inc flu prop ed visits,-1,2026-03-21,34
