location_name,abbreviation,horizon,reference_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,model_full_name,forecast_due_date,forecast_due_date_formatted
US,US,0,2025-05-03,2025-05-03,CEPH-Rtrend_fluH,1096,1746,2251,2898,4503,1096,1746,2251,2898,4503,CEPH Lab at Indiana University,Rtrend FluH,2025-04-30,"April 30, 2025"
US,US,1,2025-05-03,2025-05-10,CEPH-Rtrend_fluH,345,945,1596,2657,6313,345,945,1596,2657,6313,CEPH Lab at Indiana University,Rtrend FluH,2025-04-30,"April 30, 2025"
US,US,2,2025-05-03,2025-05-17,CEPH-Rtrend_fluH,107,503,1094,2289,7568,107,503,1094,2289,7568,CEPH Lab at Indiana University,Rtrend FluH,2025-04-30,"April 30, 2025"
US,US,0,2025-05-03,2025-05-03,CFA_Pyrenew-Pyrenew_HE_Flu,2228.975,2607,2819,3036,3509.075,2229,2607,2819,3036,3509,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2025-04-30,"April 30, 2025"
US,US,1,2025-05-03,2025-05-10,CFA_Pyrenew-Pyrenew_HE_Flu,1265.975,1657,1912.5,2215,2871.2249999999985,1266,1657,1912,2215,2871,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2025-04-30,"April 30, 2025"
US,US,0,2025-05-03,2025-05-03,CMU-TimeSeries,314.99365860965617,989.9597678785192,1719.4357678826516,2855.266513897207,5796.940591807253,315,990,1719,2855,5797,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2025-04-30,"April 30, 2025"
US,US,1,2025-05-03,2025-05-10,CMU-TimeSeries,151.72465128832616,688.9427403193766,1122.3502951924613,2195.2104086739464,5966.992271943863,152,689,1122,2195,5967,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2025-04-30,"April 30, 2025"
US,US,2,2025-05-03,2025-05-17,CMU-TimeSeries,133.60339987954106,588.6008785717065,933.036791274725,1750.5062630547382,6029.6493472430775,134,589,933,1751,6030,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2025-04-30,"April 30, 2025"
US,US,0,2025-05-03,2025-05-03,CU-ensemble,477,1427,2036,2640,4276,477,1427,2036,2640,4276,Columbia University,Ensemble,2025-04-30,"April 30, 2025"
US,US,1,2025-05-03,2025-05-10,CU-ensemble,264,1026,1824,2610,4845,264,1026,1824,2610,4845,Columbia University,Ensemble,2025-04-30,"April 30, 2025"
US,US,2,2025-05-03,2025-05-17,CU-ensemble,234,909,1685,2592,5253,234,909,1685,2592,5253,Columbia University,Ensemble,2025-04-30,"April 30, 2025"
US,US,0,2025-05-03,2025-05-03,FluSight-baseline,0,2241,2740,3239,10739,0,2241,2740,3239,10739,FluSight-baseline,Baseline model using reported weekly admissions,2025-04-30,"April 30, 2025"
US,US,1,2025-05-03,2025-05-10,FluSight-baseline,0,1042,2740,4674,12691,0,1042,2740,4674,12691,FluSight-baseline,Baseline model using reported weekly admissions,2025-04-30,"April 30, 2025"
US,US,2,2025-05-03,2025-05-17,FluSight-baseline,0,346,2740,5504,14248,0,346,2740,5504,14248,FluSight-baseline,Baseline model using reported weekly admissions,2025-04-30,"April 30, 2025"
