location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,0.284251317039811,0.653300295885616,1.2313575960842231,952,2188,4124,0.28,0.65,1.23,952,2188,4124,2025-05-03,2025-05-03,"May 03, 2025","May 03, 2025",2025-04-30,"April 30, 2025",FluSight-ensemble
US,1,0.13137665913604707,0.5419287189361942,1.324217007428111,440,1815,4435,0.13,0.54,1.32,440,1815,4435,2025-05-10,2025-05-03,"May 10, 2025","May 03, 2025",2025-04-30,"April 30, 2025",FluSight-ensemble
US,2,0.06747982946533328,0.4875865553844656,1.3543739223661582,226,1633,4536,0.07,0.49,1.35,226,1633,4536,2025-05-17,2025-05-03,"May 17, 2025","May 03, 2025",2025-04-30,"April 30, 2025",FluSight-ensemble
Alabama,0,0.17617806356034726,0.5285341906810418,1.2332464449224307,9,27,63,0.18,0.53,1.23,9,27,63,2025-05-03,2025-05-03,"May 03, 2025","May 03, 2025",2025-04-30,"April 30, 2025",FluSight-ensemble
Alabama,1,0.07830136158237656,0.430657488703071,1.2919724661092131,4,22,66,0.08,0.43,1.29,4,22,66,2025-05-10,2025-05-03,"May 10, 2025","May 03, 2025",2025-04-30,"April 30, 2025",FluSight-ensemble
Alabama,2,0.01957534039559414,0.33278078672510036,1.2919724661092131,1,17,66,0.02,0.33,1.29,1,17,66,2025-05-17,2025-05-03,"May 17, 2025","May 03, 2025",2025-04-30,"April 30, 2025",FluSight-ensemble
Alaska,0,0,0.5454005012230606,2.0452518795864774,0,4,15,0,0.55,2.05,0,4,15,2025-05-03,2025-05-03,"May 03, 2025","May 03, 2025",2025-04-30,"April 30, 2025",FluSight-ensemble
Alaska,1,0,0.5454005012230606,2.1816020048922424,0,4,16,0,0.55,2.18,0,4,16,2025-05-10,2025-05-03,"May 10, 2025","May 03, 2025",2025-04-30,"April 30, 2025",FluSight-ensemble
Alaska,2,0,0.4090503759172955,2.1816020048922424,0,3,16,0,0.41,2.18,0,3,16,2025-05-17,2025-05-03,"May 17, 2025","May 03, 2025",2025-04-30,"April 30, 2025",FluSight-ensemble
Arizona,0,0.21530425721107782,0.8208474806172342,2.0588469595809316,16,61,153,0.22,0.82,2.06,16,61,153,2025-05-03,2025-05-03,"May 03, 2025","May 03, 2025",2025-04-30,"April 30, 2025",FluSight-ensemble
Arizona,1,0.13456516075692365,0.7266518680873877,1.9781078631267777,10,54,147,0.13,0.73,1.98,10,54,147,2025-05-10,2025-05-03,"May 10, 2025","May 03, 2025",2025-04-30,"April 30, 2025",FluSight-ensemble
Arizona,2,0.08073909645415418,0.5382606430276946,1.9781078631267777,6,40,147,0.08,0.54,1.98,6,40,147,2025-05-17,2025-05-03,"May 17, 2025","May 03, 2025",2025-04-30,"April 30, 2025",FluSight-ensemble
Arkansas,0,0.032597371608732446,0.4237658309135218,1.3690896075667627,1,13,42,0.03,0.42,1.37,1,13,42,2025-05-03,2025-05-03,"May 03, 2025","May 03, 2025",2025-04-30,"April 30, 2025",FluSight-ensemble
Arkansas,1,0,0.32597371608732445,1.3038948643492978,0,10,40,0,0.33,1.3,0,10,40,2025-05-10,2025-05-03,"May 10, 2025","May 03, 2025",2025-04-30,"April 30, 2025",FluSight-ensemble
