"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.01",281.931103246556
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.025",332.801755387161
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.05",375.809086973222
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.1",404.903019020712
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.15",435.681920361351
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.2",449.637625982014
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.25",464.955704179929
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.3",492.788727977523
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.35",507.335274980594
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.4",523.713288172658
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.45",543.508229790944
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.5",560.025181669533
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.55",574.269948118296
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.6",584.238826541276
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.65",599.481506307867
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.7",612.823392096258
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.75",636.910296744896
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.8",656.865998479531
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.85",677.908569669463
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.9",706.740621408231
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.95",746.763497382823
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.975",783.395398795429
"01",0,2025-02-01,2025-02-01,"wk inc flu hosp","quantile","0.99",877.787699025749
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.01",204.721472140373
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.025",240.190518630136
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.05",267.894415158014
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.1",304.540863816
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.15",335.648501457379
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.2",357.146480545038
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.25",382.766618389667
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.3",411.47567935782
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.35",426.031721540928
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.4",446.809883668076
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.45",467.247681758732
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.5",488.156555305621
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.55",504.019943389407
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.6",515.546999195488
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.65",524.956650272223
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.7",546.69287512242
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.75",565.857481540639
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.8",599.915028673006
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.85",638.727650760255
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.9",697.969409362577
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.95",765.895045014405
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.975",826.816719406124
"01",1,2025-02-08,2025-02-01,"wk inc flu hosp","quantile","0.99",930.149643987491
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.01",137.956515526613
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.025",169.656500693897
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.05",190.318491238284
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.1",226.330644581094
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.15",255.36473983242
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.2",279.998230806155
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.25",301.081815011678
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.3",324.855253470114
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.35",346.720978965543
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.4",360.803647157311
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.45",384.397423342388
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.5",408.452584115245
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.55",425.858873823517
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.6",439.998037039297
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.65",457.492401659971
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.7",474.726381724636
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.75",496.588228721544
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.8",537.048323539924
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.85",588.707553456301
"01",2,2025-02-15,2025-02-01,"wk inc flu hosp","quantile","0.9",652.870893790122
