"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.01,2.69839282242512
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.025,6.58099127812
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.05,8.02411263238353
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.1,9.13042490496737
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.15,10.6228077358017
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.2,11.5756899702662
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.25,12.7517206384392
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.3,13.8981312051302
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.35,14.906552108369
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.4,15.5242650899686
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.45,16.31595751227
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.5,17.0976928460124
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.55,17.5810434324378
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.6,17.9590741972131
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.65,18.5416094385385
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.7,19.2326691683497
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.75,20.113614953032
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.8,20.6426420139637
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.85,21.2958680264831
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.9,22.4850475301669
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.95,24.8978281054737
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.975,27.6419088288212
"01",0,2026-05-09,2026-05-09,"wk inc flu hosp","quantile",0.99,34.5566348183435
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.01,1.4137300222208
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.025,4.91210693400549
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.05,6.45959036893633
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.1,7.98199144440535
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.15,9.67581495205209
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.2,10.8453202541046
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.25,11.7225960011992
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.3,12.8575104069634
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.35,14.0070969916891
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.4,14.5414227723435
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.45,15.3316708489053
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.5,16.1904497343887
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.55,16.5639699318564
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.6,17.0998076174264
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.65,17.9703200373434
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.7,18.5387545030346
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.75,19.3745269243525
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.8,20.0107507535136
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.85,20.8880762796237
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.9,22.0991558056611
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.95,24.7449258245349
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.975,27.737996856985
"01",1,2026-05-16,2026-05-09,"wk inc flu hosp","quantile",0.99,36.0037297802607
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.01,0.414456745586282
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.025,3.31884950259743
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.05,4.55624453754591
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.1,7.18439422135803
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.15,9.11130805051238
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.2,10.3265067666654
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.25,11.2310092540044
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.3,12.2690369586871
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.35,13.1010570452296
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.4,13.8632312798994
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.45,14.7960795089778
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.5,15.424867056016
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.55,16.0837352427303
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.6,16.6227730166223
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.65,17.2806574162876
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.7,17.843658079706
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.75,18.7297073994312
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.8,19.2738685902554
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.85,20.2359991197161
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.9,21.6907838739962
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.95,24.6071889229071
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.975,27.8457562271953
"01",2,2026-05-23,2026-05-09,"wk inc flu hosp","quantile",0.99,36.0296931012973
"01",3,2026-05-30,2026-05-09,"wk inc flu hosp","quantile",0.01,0
"01",3,2026-05-30,2026-05-09,"wk inc flu hosp","quantile",0.025,1.94461430882745
"01",3,2026-05-30,2026-05-09,"wk inc flu hosp","quantile",0.05,3.45189557541995
"01",3,2026-05-30,2026-05-09,"wk inc flu hosp","quantile",0.1,5.94356769676518
"01",3,2026-05-30,2026-05-09,"wk inc flu hosp","quantile",0.15,8.03294211709021
"01",3,2026-05-30,2026-05-09,"wk inc flu hosp","quantile",0.2,9.00496207135944
"01",3,2026-05-30,2026-05-09,"wk inc flu hosp","quantile",0.25,10.1108558720406
"01",3,2026-05-30,2026-05-09,"wk inc flu hosp","quantile",0.3,11.2302521796945
"01",3,2026-05-30,2026-05-09,"wk inc flu hosp","quantile",0.35,12.1422226881049
"01",3,2026-05-30,2026-05-09,"wk inc flu hosp","quantile",0.4,12.972655721483
"01",3,2026-05-30,2026-05-09,"wk inc flu hosp","quantile",0.45,13.9531363342317
"01",3,2026-05-30,2026-05-09,"wk inc flu hosp","quantile",0.5,14.3838733987113
"01",3,2026-05-30,2026-05-09,"wk inc flu hosp","quantile",0.55,14.9890415323157
"01",3,2026-05-30,2026-05-09,"wk inc flu hosp","quantile",0.6,15.9040808620628
"01",3,2026-05-30,2026-05-09,"wk inc flu hosp","quantile",0.65,16.7598733483631
"01",3,2026-05-30,2026-05-09,"wk inc flu hosp","quantile",0.7,17.5854575372649
"01",3,2026-05-30,2026-05-09,"wk inc flu hosp","quantile",0.75,18.3274647408103
"01",3,2026-05-30,2026-05-09,"wk inc flu hosp","quantile",0.8,19.0167198755455
