"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.01",116.452182916928
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.025",131.97557687604
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.05",144.001274550641
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.1",165.792514870611
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.15",180.529137965182
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.2",190.847117764596
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.25",197.03825064475
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.3",200.444800598271
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.35",207.436996613324
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.4",213.877373942287
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.45",220.138872462132
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.5",225.626651460509
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.55",231.089932446095
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.6",237.976707272521
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.65",243.208229960431
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.7",251.873843119724
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.75",259.963596341958
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.8",268.618680020414
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.85",279.309273496269
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.9",289.561473336403
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.95",306.605486168305
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.975",321.246171483091
"01",0,2024-12-21,2024-12-21,"wk inc flu hosp","quantile","0.99",353.591480720996
"01",1,2024-12-28,2024-12-21,"wk inc flu hosp","quantile","0.01",104.688857333945
"01",1,2024-12-28,2024-12-21,"wk inc flu hosp","quantile","0.025",122.309668117517
"01",1,2024-12-28,2024-12-21,"wk inc flu hosp","quantile","0.05",139.588907102824
"01",1,2024-12-28,2024-12-21,"wk inc flu hosp","quantile","0.1",165.956143701867
"01",1,2024-12-28,2024-12-21,"wk inc flu hosp","quantile","0.15",184.101501741969
"01",1,2024-12-28,2024-12-21,"wk inc flu hosp","quantile","0.2",199.566784198128
"01",1,2024-12-28,2024-12-21,"wk inc flu hosp","quantile","0.25",210.455642272338
"01",1,2024-12-28,2024-12-21,"wk inc flu hosp","quantile","0.3",215.845113306991
"01",1,2024-12-28,2024-12-21,"wk inc flu hosp","quantile","0.35",223.54697245071
"01",1,2024-12-28,2024-12-21,"wk inc flu hosp","quantile","0.4",236.237478351229
"01",1,2024-12-28,2024-12-21,"wk inc flu hosp","quantile","0.45",246.360177836175
"01",1,2024-12-28,2024-12-21,"wk inc flu hosp","quantile","0.5",257.020749674912
"01",1,2024-12-28,2024-12-21,"wk inc flu hosp","quantile","0.55",263.19217880785
"01",1,2024-12-28,2024-12-21,"wk inc flu hosp","quantile","0.6",275.35432918648
"01",1,2024-12-28,2024-12-21,"wk inc flu hosp","quantile","0.65",281.480601646937
