"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.01",9.45151794309617
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.025",13.6866891472475
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.05",16.4595591834373
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.1",20.1488918200171
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.15",22.3339518312503
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.2",23.3276862261726
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.25",24.4327390712978
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.3",25.2844810883587
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.35",26.3286348005757
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.4",27.3591580497274
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.45",28.7572973981378
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.5",30.9945639754383
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.55",32.1895917983241
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.6",34.0327958429876
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.65",35.9392447861191
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.7",37.4391631079351
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.75",39.9872037474495
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.8",41.8950695330732
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.85",44.7603883284914
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.9",48.9996135315431
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.95",55.9369393234129
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.975",64.9445059522048
"01",0,2025-11-22,2025-11-22,"wk inc flu hosp","quantile","0.99",77.0662845017063
"01",1,2025-11-29,2025-11-22,"wk inc flu hosp","quantile","0.01",6.750943129111
