"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.01",12.9769203823807
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.025",17.0626959250212
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.05",19.3971397591139
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.1",21.9084168729365
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.15",23.7318971783366
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.2",24.9063797829366
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.25",26.1283867633423
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.3",27.3395641933299
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.35",28.2347732435555
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.4",29.3203065502568
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.45",30.3485928643082
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.5",32.3257937374457
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.55",33.7005614588836
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.6",35.5303520033857
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.65",37.10663591659
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.7",38.8754727331221
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.75",40.7449377892543
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.8",43.0998391939657
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.85",46.0505532164261
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.9",50.3434036310893
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.95",56.1642719125492
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.975",63.1408267069744
"01",0,2025-05-24,2025-05-24,"wk inc flu hosp","quantile","0.99",73.7123616181845
"01",1,2025-05-31,2025-05-24,"wk inc flu hosp","quantile","0.01",8.05823215164908
"01",1,2025-05-31,2025-05-24,"wk inc flu hosp","quantile","0.025",11.499424534999
"01",1,2025-05-31,2025-05-24,"wk inc flu hosp","quantile","0.05",14.8770394315438
"01",1,2025-05-31,2025-05-24,"wk inc flu hosp","quantile","0.1",17.837188035693
"01",1,2025-05-31,2025-05-24,"wk inc flu hosp","quantile","0.15",20.4560778274572
"01",1,2025-05-31,2025-05-24,"wk inc flu hosp","quantile","0.2",22.361430271112
"01",1,2025-05-31,2025-05-24,"wk inc flu hosp","quantile","0.25",23.9378496093045
