reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.01,39.22541163674842
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.025,55.462358712408665
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.05,63.64020667004957
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.1,72.4324867280661
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.15,76.27543443199895
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.2,81.33310408225064
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.25,86.26534951549647
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.3,91.69411562421718
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.35,96.11814227908197
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.4,101.78427549249727
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.45,105.52014553532126
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.5,108.29029956580689
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.55,112.72056095277173
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.6,116.79704292602887
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.65,122.6394824398394
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.7,127.36018167657456
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.75,131.35497876720507
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.8,135.63748996752298
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.85,141.9140009810789
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.9,154.06242535316358
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.95,168.3756710536405
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.975,181.74865582370475
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.99,208.71691067010516
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.01,31.400666990981847
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.025,47.928906064580836
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.05,59.90414837832094
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.1,73.3519329723894
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.15,81.07001203468872
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.2,90.02606589558293
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.25,98.12773483506014
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.3,105.93385939286487
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.35,115.83587072172314
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.4,123.62467234611728
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.45,131.33479688178488
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.5,137.92828992144587
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.55,144.75422148131722
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.6,151.74893774840146
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.65,160.98491497868577
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.7,171.12453588681709
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.75,179.76788770068555
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.8,188.24238651982674
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.85,197.25303019808615
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.9,217.25425980251362
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.95,239.90449346236855
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.975,266.7550997600829
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.99,299.4007138727471
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.01,25.46723448439862
