reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.01,8.358001191152233
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.025,17.55215404304026
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.05,20.40173833591554
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.1,24.238062581848638
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.15,26.597202981640436
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.2,28.603483320033725
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.25,30.83784829334951
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.3,32.89391341412679
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.35,35.06479659734916
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.4,37.50996385138175
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.45,39.30619785738669
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.5,41.93787082892791
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.55,44.38273357878052
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.6,47.4173067006772
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.65,49.147414367229246
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.7,50.9175777176077
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.75,52.327066438151405
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.8,55.79478975507383
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.85,60.95976154426135
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.9,66.73230057445772
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.95,77.39866634541113
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.975,89.27517128664148
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.99,103.39923887868073
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.01,4.7358378960924945
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.025,13.694833223961814
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.05,18.166679304284976
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.1,22.510662579098664
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.15,26.569346580154534
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.2,30.125542001428393
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.25,34.439746802788896
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.3,39.23953057425517
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.35,43.2137055035649
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.4,47.739737633798526
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.45,51.84170156395945
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.5,56.74336157838337
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.55,61.11933318652344
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.6,66.89736858984517
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.65,71.05988535677065
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.7,73.69198363482111
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.75,76.67653453890736
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.8,80.12007873107423
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.85,88.01079816550872
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.9,93.83418632994747
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.95,107.69593489987359
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.975,127.07655969377984
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.99,149.43304451141108
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.01,4.715180056040086
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.025,12.335851992551802
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.05,15.879797900192816
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.1,22.531911688817836
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.15,28.195935870891383
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.2,33.974853551960805
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.25,41.06721074610486
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.3,47.54327858179209
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.35,54.17610414713394
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.4,60.21426897506494
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.45,67.22373147980827
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.5,74.01417552900485
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.55,80.75412996911942
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.6,91.29473726932233
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.65,98.37424879722289
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.7,106.64134709715364
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.75,113.35919028492867
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.8,124.36829183030848
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.85,138.66093494162584
2023-11-04,01,2,wk inc flu hosp,2023-11-18,quantile,0.9,148.61753499520358
