"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.01,5.74058764936427
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.025,9.40954334397656
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.05,11.4722657503282
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.1,13.6894839705446
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.15,15.1908887197706
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.2,16.6520160733169
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.25,17.6015204256681
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.3,18.6721064951764
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.35,19.758343118439
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.4,20.7145927049055
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.45,21.8021613169319
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.5,22.4033826487076
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.55,23.1416659413886
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.6,23.4437333886587
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.65,24.6578533705334
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.7,25.2598795892492
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.75,26.1671192320268
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.8,27.821918196287
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.85,28.8276130782749
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.9,30.9846462960941
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.95,34.2309960196918
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.975,38.845180201204
"01",0,2026-04-11,2026-04-11,"wk inc flu hosp","quantile",0.99,50.1373015379258
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.01,3.34769086670401
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.025,5.95057486412112
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.05,7.99977138744148
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.1,9.97427955343244
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.15,11.5077245844351
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.2,12.517524411054
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.25,13.8422854622908
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.3,14.7886078466064
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.35,15.9823092489814
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.4,16.71408854105
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.45,17.9481138411026
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.5,18.8191143039455
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.55,19.4911355762186
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.6,20.2351706213262
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.65,21.3793874617548
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.7,22.1142122926836
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.75,23.292801332319
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.8,25.1316746962068
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.85,26.598320807092
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.9,28.7239716565381
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.95,33.2825541271736
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.975,38.4387146361095
"01",1,2026-04-18,2026-04-11,"wk inc flu hosp","quantile",0.99,51.0681549029032
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.01,1.4416512984477
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.025,3.56537991350971
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.05,5.27770351507974
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.1,7.40099663252107
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.15,8.93414144874653
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.2,9.8702123054912
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.25,11.1190553193448
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.3,11.6146399309928
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.35,12.6732884159662
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.4,13.2427645031652
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.45,14.4156058750035
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.5,15.4048421528921
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.55,16.2616666643821
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.6,17.4213961750769
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.65,18.7727326319844
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.7,19.9705624689981
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.75,21.4973607429682
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.8,23.126231322237
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.85,24.758822473847
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.9,27.5824107583805
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.95,32.6361827314466
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.975,37.9334509378479
"01",2,2026-04-25,2026-04-11,"wk inc flu hosp","quantile",0.99,51.2142987177582
"01",3,2026-05-02,2026-04-11,"wk inc flu hosp","quantile",0.01,0.225392890809063
"01",3,2026-05-02,2026-04-11,"wk inc flu hosp","quantile",0.025,1.73811277516253
