reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.01,56.30292632377047
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.025,74.91482948337766
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.05,85.1463258473921
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.1,101.00572609646703
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.15,110.41979651302283
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.2,115.82258233533638
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.25,120.03835585093768
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.3,124.23706971310135
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.35,127.80461583503593
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.4,132.35748138409727
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.45,138.10806778420178
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.5,141.52058118376112
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.55,146.62577829494262
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.6,151.62347707941774
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.65,157.3410981414198
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.7,161.14686250554232
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.75,166.83612197703394
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.8,173.70800595469672
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.85,183.62439682673158
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.9,192.1735388411153
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.95,207.53510654654625
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.975,240.4929673335202
2024-01-27,01,0,wk inc flu hosp,2024-01-27,quantile,0.99,286.15327478760514
2024-01-27,01,1,wk inc flu hosp,2024-02-03,quantile,0.01,33.107093072729775
2024-01-27,01,1,wk inc flu hosp,2024-02-03,quantile,0.025,44.76107038887173
2024-01-27,01,1,wk inc flu hosp,2024-02-03,quantile,0.05,56.192608894170014
2024-01-27,01,1,wk inc flu hosp,2024-02-03,quantile,0.1,68.7160003758906
2024-01-27,01,1,wk inc flu hosp,2024-02-03,quantile,0.15,78.16235359388932
2024-01-27,01,1,wk inc flu hosp,2024-02-03,quantile,0.2,83.99371920947728
