reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.01,69.65358465558893
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.025,97.32545242679701
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.05,110.75570046239207
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.1,126.84789801980688
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.15,142.80876912856888
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.2,148.94560702784122
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.25,157.23338042098757
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.3,168.59701923074866
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.35,174.36740111180262
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.4,181.08849465248676
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.45,186.0328137778289
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.5,192.91055697852354
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.55,199.25762712283472
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.6,205.851892753786
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.65,212.53182905642757
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.7,216.27267322763464
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.75,220.55542275492695
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.8,225.10403598903164
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.85,231.16465843054073
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.9,243.52271825195035
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.95,262.0040246665704
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.975,279.32009509372847
2023-12-23,01,0,wk inc flu hosp,2023-12-23,quantile,0.99,312.5907191858664
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.01,53.65277613866434
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.025,80.03132871180465
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.05,99.81953269140249
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.1,121.81984364493933
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.15,142.42398753550285
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.2,151.50697110128266
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.25,165.95919959001202
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.3,182.71483863442413
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.35,194.99649493473692
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.4,206.23396839925914
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.45,213.55563582796643
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.5,225.54966197538363
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.55,237.7055713093759
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.6,249.25686044224673
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.65,258.0398965371947
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.7,271.240927083809
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.75,285.79583683759546
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.8,296.39289860638
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.85,311.5872779173951
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.9,328.913214613746
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.95,349.30494833522124
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.975,385.97007861829155
2023-12-23,01,1,wk inc flu hosp,2023-12-30,quantile,0.99,422.06755750263443
2023-12-23,01,2,wk inc flu hosp,2024-01-06,quantile,0.01,40.508784800110284
2023-12-23,01,2,wk inc flu hosp,2024-01-06,quantile,0.025,70.87684130591968
2023-12-23,01,2,wk inc flu hosp,2024-01-06,quantile,0.05,91.50557270491387
2023-12-23,01,2,wk inc flu hosp,2024-01-06,quantile,0.1,117.16840227727427
2023-12-23,01,2,wk inc flu hosp,2024-01-06,quantile,0.15,142.27280337542965
2023-12-23,01,2,wk inc flu hosp,2024-01-06,quantile,0.2,152.41149182334058
2023-12-23,01,2,wk inc flu hosp,2024-01-06,quantile,0.25,167.45031774164747
2023-12-23,01,2,wk inc flu hosp,2024-01-06,quantile,0.3,189.30498603224163
2023-12-23,01,2,wk inc flu hosp,2024-01-06,quantile,0.35,206.70350647132867
2023-12-23,01,2,wk inc flu hosp,2024-01-06,quantile,0.4,219.94045987438315
2023-12-23,01,2,wk inc flu hosp,2024-01-06,quantile,0.45,231.09259711701299
2023-12-23,01,2,wk inc flu hosp,2024-01-06,quantile,0.5,248.1461092934633
2023-12-23,01,2,wk inc flu hosp,2024-01-06,quantile,0.55,261.497638168064
2023-12-23,01,2,wk inc flu hosp,2024-01-06,quantile,0.6,277.77563252354776
2023-12-23,01,2,wk inc flu hosp,2024-01-06,quantile,0.65,295.4408624636776
2023-12-23,01,2,wk inc flu hosp,2024-01-06,quantile,0.7,306.541330303186
2023-12-23,01,2,wk inc flu hosp,2024-01-06,quantile,0.75,320.23348254180195
2023-12-23,01,2,wk inc flu hosp,2024-01-06,quantile,0.8,336.65566163196655
