"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.01",358.822722006457
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.025",415.256363531358
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.05",455.043781264254
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.1",495.407989003551
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.15",520.131021906923
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.2",540.930165363158
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.25",561.889939108355
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.3",587.502177920491
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.35",616.346068076152
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.4",629.184133718201
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.45",647.887094324398
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.5",662.554823272523
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.55",677.937039541614
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.6",701.84866138821
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.65",710.939368371858
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.7",724.137336691596
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.75",744.348570778688
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.8",766.447780327857
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.85",792.668049938287
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.9",830.721389120237
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.95",862.297117406258
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.975",895.156313090538
"01",0,2025-02-08,2025-02-08,"wk inc flu hosp","quantile","0.99",988.942154418847
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.01",270.088326757578
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.025",308.170444519243
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.05",337.102193276736
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.1",380.381452672101
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.15",422.211633147276
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.2",454.466529379914
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.25",481.429617229402
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.3",509.908603246458
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.35",539.658041313584
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.4",565.588591365758
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.45",580.430810958567
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.5",611.297191402953
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.55",622.741452574601
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.6",644.985503790147
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.65",656.281279700069
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.7",673.7323221368
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.75",704.320462740494
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.8",733.607558009575
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.85",786.133752577525
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.9",832.002063563059
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.95",900.77446889226
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.975",961.021779400692
"01",1,2025-02-15,2025-02-08,"wk inc flu hosp","quantile","0.99",1076.10885965942
"01",2,2025-02-22,2025-02-08,"wk inc flu hosp","quantile","0.01",191.789146727452
"01",2,2025-02-22,2025-02-08,"wk inc flu hosp","quantile","0.025",232.809333609326
"01",2,2025-02-22,2025-02-08,"wk inc flu hosp","quantile","0.05",257.560314077499
"01",2,2025-02-22,2025-02-08,"wk inc flu hosp","quantile","0.1",303.470239771658
"01",2,2025-02-22,2025-02-08,"wk inc flu hosp","quantile","0.15",347.653681867032
"01",2,2025-02-22,2025-02-08,"wk inc flu hosp","quantile","0.2",378.337834133397
"01",2,2025-02-22,2025-02-08,"wk inc flu hosp","quantile","0.25",400.580001435657
