"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.01",4.69568969552786
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.025",8.78875697497701
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.05",10.9904490006663
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.1",12.9465919931787
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.15",14.4980335729814
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.2",15.830872058478
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.25",16.8490427454566
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.3",17.8833439250461
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.35",18.7495482149741
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.4",19.9987140701263
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.45",20.9273229733912
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.5",21.8043827662599
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.55",22.8147739627578
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.6",24.0144689000555
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.65",25.0059904682517
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.7",26.1278030312257
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.75",27.6338287797002
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.8",29.5514332533347
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.85",31.8278097578781
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.9",35.0266366774689
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.95",39.5324938302157
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.975",45.3008796837556
"01",0,2025-05-17,2025-05-17,"wk inc flu hosp","quantile","0.99",54.399786606792
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.01",3.19689976738165
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.025",5.40201228246525
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.05",7.0710360954731
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.1",9.20985033312253
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.15",11.2836334790606
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.2",13.2870647684912
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.25",14.4797684344806
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.3",15.7671100475511
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.35",17.3242880649754
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.4",18.9718813805734
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.45",20.0037662128158
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.5",21.2458619488451
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.55",22.6554487121782
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.6",24.0970752648454
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.65",25.8408153274477
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.7",28.0687807918486
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.75",30.2481495574609
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.8",33.0783341674256
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.85",36.3772094108683
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.9",41.0729029044052
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.95",49.1364428661088
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.975",57.1298787472041
"01",1,2025-05-24,2025-05-17,"wk inc flu hosp","quantile","0.99",72.0262955906896
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.01",2.43140662846442
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.025",4.52388348032594
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.05",5.68886316381831
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.1",6.95784022805961
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.15",9.41120192519367
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.2",11.6523169769323
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.25",13.1582479365368
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.3",14.600950874438
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.35",15.9105739643898
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.4",17.3727032416159
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.45",19.1197324852088
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.5",20.8053428462504
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.55",22.8520155501491
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.6",25.0059921211267
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.65",27.3819229630346
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.7",29.9799812394605
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.75",33.199839220785
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.8",36.3912080148855
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.85",41.1127634510922
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.9",48.3273168352655
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.95",59.4419273541316
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.975",71.1304488030649
"01",2,2025-05-31,2025-05-17,"wk inc flu hosp","quantile","0.99",91.9308409689913
"01",3,2025-06-07,2025-05-17,"wk inc flu hosp","quantile","0.01",2.0505915014826
"01",3,2025-06-07,2025-05-17,"wk inc flu hosp","quantile","0.025",3.85151750010503
"01",3,2025-06-07,2025-05-17,"wk inc flu hosp","quantile","0.05",5.16795185289187
"01",3,2025-06-07,2025-05-17,"wk inc flu hosp","quantile","0.1",5.86297299464601
"01",3,2025-06-07,2025-05-17,"wk inc flu hosp","quantile","0.15",8.01229526102624
"01",3,2025-06-07,2025-05-17,"wk inc flu hosp","quantile","0.2",10.835710437368
"01",3,2025-06-07,2025-05-17,"wk inc flu hosp","quantile","0.25",12.5378901104321
"01",3,2025-06-07,2025-05-17,"wk inc flu hosp","quantile","0.3",14.3600144809869
"01",3,2025-06-07,2025-05-17,"wk inc flu hosp","quantile","0.35",16.2110644229896
"01",3,2025-06-07,2025-05-17,"wk inc flu hosp","quantile","0.4",18.2517973933347
"01",3,2025-06-07,2025-05-17,"wk inc flu hosp","quantile","0.45",20.2914531687366
"01",3,2025-06-07,2025-05-17,"wk inc flu hosp","quantile","0.5",22.1649717224129
"01",3,2025-06-07,2025-05-17,"wk inc flu hosp","quantile","0.55",24.4257965595958
"01",3,2025-06-07,2025-05-17,"wk inc flu hosp","quantile","0.6",27.4114581479501
"01",3,2025-06-07,2025-05-17,"wk inc flu hosp","quantile","0.65",29.8496956673392
