"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.01",160.315702922976
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.025",195.123198091645
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.05",228.015835424371
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.1",257.234984980696
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.15",274.741389066753
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.2",286.039214845504
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.25",295.586589129579
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.3",308.134095928107
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.35",318.956243005194
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.4",321.951033914466
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.45",326.168086998439
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.5",330.379062610649
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.55",334.089293018742
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.6",341.102235529386
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.65",346.680506212198
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.7",351.418800664517
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.75",358.221520062796
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.8",364.640550522688
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.85",382.2471796512
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.9",414.512462904202
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.95",462.885263070853
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.975",485.727007657772
"01",0,2025-02-22,2025-02-22,"wk inc flu hosp","quantile","0.99",557.874283781739
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.01",111.84976680375
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.025",135.041925695829
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.05",156.985093794745
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.1",195.02347289386
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.15",225.012205206288
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.2",248.02513628782
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.25",263.065131282269
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.3",273.708212427149
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.35",281.094111481014
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.4",287.145459290858
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.45",294.157184986789
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.5",301.532241437637
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.55",307.692463616997
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.6",316.649991366875
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.65",323.687512121759
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.7",332.338853284896
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.75",340.806532032175
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.8",355.967637446537
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.85",370.361984016055
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.9",416.460965239143
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.95",486.755080094402
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.975",519.124419473998
"01",1,2025-03-01,2025-02-22,"wk inc flu hosp","quantile","0.99",595.589763675057
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.01",74.0111445728689
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.025",96.1302563005845
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.05",115.410693569411
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.1",162.527559926813
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.15",194.800986233388
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.2",217.087929690286
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.25",226.957105056574
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.3",242.8272110866
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.35",251.720187290314
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.4",256.684906727194
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.45",262.766918407259
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.5",268.555957570435
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.55",281.75729652739
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.6",290.71796981236
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.65",300.149994736536
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.7",307.933202120388
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.75",317.803375476239
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.8",329.212181885761
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.85",356.863816210789
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.9",410.147070574631
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.95",497.710540614973
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.975",528.21704457211
"01",2,2025-03-08,2025-02-22,"wk inc flu hosp","quantile","0.99",633.417975075918
"01",3,2025-03-15,2025-02-22,"wk inc flu hosp","quantile","0.01",43.0196027258479
"01",3,2025-03-15,2025-02-22,"wk inc flu hosp","quantile","0.025",65.1087104717805
"01",3,2025-03-15,2025-02-22,"wk inc flu hosp","quantile","0.05",79.7192442796448
"01",3,2025-03-15,2025-02-22,"wk inc flu hosp","quantile","0.1",123.33608994997
"01",3,2025-03-15,2025-02-22,"wk inc flu hosp","quantile","0.15",155.743070203505
"01",3,2025-03-15,2025-02-22,"wk inc flu hosp","quantile","0.2",179.589290323958
"01",3,2025-03-15,2025-02-22,"wk inc flu hosp","quantile","0.25",189.674838043285
"01",3,2025-03-15,2025-02-22,"wk inc flu hosp","quantile","0.3",206.968456763522
"01",3,2025-03-15,2025-02-22,"wk inc flu hosp","quantile","0.35",215.493547327489
"01",3,2025-03-15,2025-02-22,"wk inc flu hosp","quantile","0.4",222.091255091442
"01",3,2025-03-15,2025-02-22,"wk inc flu hosp","quantile","0.45",229.655073445063
"01",3,2025-03-15,2025-02-22,"wk inc flu hosp","quantile","0.5",235.069346665358
"01",3,2025-03-15,2025-02-22,"wk inc flu hosp","quantile","0.55",243.26795832383
"01",3,2025-03-15,2025-02-22,"wk inc flu hosp","quantile","0.6",249.562690617207
"01",3,2025-03-15,2025-02-22,"wk inc flu hosp","quantile","0.65",259.815527168573
"01",3,2025-03-15,2025-02-22,"wk inc flu hosp","quantile","0.7",268.235565225701
"01",3,2025-03-15,2025-02-22,"wk inc flu hosp","quantile","0.75",281.506560888762
"01",3,2025-03-15,2025-02-22,"wk inc flu hosp","quantile","0.8",307.246833316432
"01",3,2025-03-15,2025-02-22,"wk inc flu hosp","quantile","0.85",333.013244725877
