location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,1.611238740690142,2.61502871527338,4.17510768572993,5480,8894,14200,1.61,2.62,4.18,5480,8894,14200,2026-03-07,2026-03-07,"March 07, 2026","March 07, 2026",2026-03-04,"March 04, 2026",FluSight-ensemble
US,1,0.9864426961706982,2.350703235733154,4.46560109372297,3355,7995,15188,0.99,2.35,4.47,3355,7995,15188,2026-03-14,2026-03-07,"March 14, 2026","March 07, 2026",2026-03-04,"March 04, 2026",FluSight-ensemble
US,2,0.6236199578474071,1.9711212623333418,4.380334810000317,2121,6704,14898,0.62,1.97,4.38,2121,6704,14898,2026-03-21,2026-03-07,"March 21, 2026","March 07, 2026",2026-03-04,"March 04, 2026",FluSight-ensemble
Alabama,0,1.4929137974123732,3.063381558326688,5.3706119725094466,77,158,277,1.49,3.06,5.37,77,158,277,2026-03-07,2026-03-07,"March 07, 2026","March 07, 2026",2026-03-04,"March 04, 2026",FluSight-ensemble
Alabama,1,0.9306475620232976,2.559280795564068,5.293058009007505,48,132,273,0.93,2.56,5.29,48,132,273,2026-03-14,2026-03-07,"March 14, 2026","March 07, 2026",2026-03-04,"March 04, 2026",FluSight-ensemble
Alabama,2,0.5622662353890756,2.035791541925964,5.642050844766242,29,105,291,0.56,2.04,5.64,29,105,291,2026-03-21,2026-03-07,"March 21, 2026","March 07, 2026",2026-03-04,"March 04, 2026",FluSight-ensemble
Alaska,0,0,0.5404434067931034,1.8915519237758618,0,4,14,0,0.54,1.89,0,4,14,2026-03-07,2026-03-07,"March 07, 2026","March 07, 2026",2026-03-04,"March 04, 2026",FluSight-ensemble
Alaska,1,0,0.4053325550948276,1.8915519237758618,0,3,14,0,0.41,1.89,0,3,14,2026-03-14,2026-03-07,"March 14, 2026","March 07, 2026",2026-03-04,"March 04, 2026",FluSight-ensemble
Alaska,2,0,0.4053325550948276,2.0266627754741378,0,3,15,0,0.41,2.03,0,3,15,2026-03-21,2026-03-07,"March 21, 2026","March 07, 2026",2026-03-04,"March 04, 2026",FluSight-ensemble
Arizona,0,1.4375425987393937,3.112477553233917,5.631474217080011,109,236,427,1.44,3.11,5.63,109,236,427,2026-03-07,2026-03-07,"March 07, 2026","March 07, 2026",2026-03-04,"March 04, 2026",FluSight-ensemble
