location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,4.826599306668639,8.028905373109787,11.712826328611035,16165,26890,39228,4.83,8.03,11.71,16165,26890,39228,2025-01-18,2025-01-18,"January 18, 2025","January 18, 2025",2025-01-15,"January 15, 2025",FluSight-ensemble
US,1,3.687802538612085,7.4723460716788965,11.478737008695896,12351,25026,38444,3.69,7.47,11.48,12351,25026,38444,2025-01-25,2025-01-18,"January 25, 2025","January 18, 2025",2025-01-15,"January 15, 2025",FluSight-ensemble
US,2,2.7359189265081802,6.317127221230336,11.232405772815808,9163,21157,37619,2.74,6.32,11.23,9163,21157,37619,2025-02-01,2025-01-18,"February 01, 2025","January 18, 2025",2025-01-15,"January 15, 2025",FluSight-ensemble
Alabama,0,4.052095461887987,8.319519668127509,13.506984872959958,207,425,690,4.05,8.32,13.51,207,425,690,2025-01-18,2025-01-18,"January 18, 2025","January 18, 2025",2025-01-15,"January 15, 2025",FluSight-ensemble
Alabama,1,2.4273422090536734,6.420711649754878,13.918067021267431,124,328,711,2.43,6.42,13.92,124,328,711,2025-01-25,2025-01-18,"January 25, 2025","January 18, 2025",2025-01-15,"January 15, 2025",FluSight-ensemble
Alabama,2,1.4877258700651546,6.24453358619453,13.232930107421637,76,319,676,1.49,6.24,13.23,76,319,676,2025-02-01,2025-01-18,"February 01, 2025","January 18, 2025",2025-01-15,"January 15, 2025",FluSight-ensemble
Alaska,0,2.1816020048922424,5.181304761619076,8.317357643651675,16,38,61,2.18,5.18,8.32,16,38,61,2025-01-18,2025-01-18,"January 18, 2025","January 18, 2025",2025-01-15,"January 15, 2025",FluSight-ensemble
Alaska,1,1.3635012530576516,4.49955413509025,8.862758144874736,10,33,65,1.36,4.5,8.86,10,33,65,2025-01-25,2025-01-18,"January 25, 2025","January 18, 2025",2025-01-15,"January 15, 2025",FluSight-ensemble
Alaska,2,1.0908010024461212,4.090503759172955,8.9991082701805,8,30,66,1.09,4.09,9,8,30,66,2025-02-01,2025-01-18,"February 01, 2025","January 18, 2025",2025-01-15,"January 15, 2025",FluSight-ensemble
Arizona,0,7.481822938084955,14.263907040233907,26.0787281546918,556,1060,1938,7.48,14.26,26.08,556,1060,1938,2025-01-18,2025-01-18,"January 18, 2025","January 18, 2025",2025-01-15,"January 15, 2025",FluSight-ensemble
Arizona,1,4.602128497886789,11.707168985852357,24.477402741684408,342,870,1819,4.6,11.71,24.48,342,870,1819,2025-01-25,2025-01-18,"January 25, 2025","January 18, 2025",2025-01-15,"January 15, 2025",FluSight-ensemble
Arizona,2,2.126129539959394,9.352278672606193,24.28901151662472,158,695,1805,2.13,9.35,24.29,158,695,1805,2025-02-01,2025-01-18,"February 01, 2025","January 18, 2025",2025-01-15,"January 15, 2025",FluSight-ensemble
Arkansas,0,2.0210370397414117,3.8464898498304283,7.367005983573533,62,118,226,2.02,3.85,7.37,62,118,226,2025-01-18,2025-01-18,"January 18, 2025","January 18, 2025",2025-01-15,"January 15, 2025",FluSight-ensemble
Arkansas,1,1.46688172239296,3.9116845930478936,8.507913989879167,45,120,261,1.47,3.91,8.51,45,120,261,2025-01-25,2025-01-18,"January 25, 2025","January 18, 2025",2025-01-15,"January 15, 2025",FluSight-ensemble
Arkansas,2,1.3690896075667627,4.368047795570147,9.355445651706212,42,134,287,1.37,4.37,9.36,42,134,287,2025-02-01,2025-01-18,"February 01, 2025","January 18, 2025",2025-01-15,"January 15, 2025",FluSight-ensemble
California,0,3.7777305504428016,6.567399781646148,9.4956542368467165,1472,2559,3700,3.78,6.57,9.5,1472,2559,3700,2025-01-18,2025-01-18,"January 18, 2025","January 18, 2025",2025-01-15,"January 15, 2025",FluSight-ensemble
California,1,2.4021438826185206,5.327831944782103,9.523884560253556,936,2076,3711,2.4,5.33,9.52,936,2076,3711,2025-01-25,2025-01-18,"January 25, 2025","January 18, 2025",2025-01-15,"January 15, 2025",FluSight-ensemble
