reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.01,1
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.025,1
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.05,1
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.1,1
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.15,2
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.2,2
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.25,2
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.3,2
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.35,2
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.4,2
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.45,2
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.5,3
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.55,3
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.6,3
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.65,3
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.7,3
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.75,3
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.8,3
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.85,3
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.9,4
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.95,4
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.975,4
2026-04-25,wk inc flu hosp,0,45,2026-04-25,quantile,0.99,5
2026-04-25,wk inc flu hosp,1,45,2026-05-02,quantile,0.01,0
2026-04-25,wk inc flu hosp,1,45,2026-05-02,quantile,0.025,1
2026-04-25,wk inc flu hosp,1,45,2026-05-02,quantile,0.05,1
2026-04-25,wk inc flu hosp,1,45,2026-05-02,quantile,0.1,1
2026-04-25,wk inc flu hosp,1,45,2026-05-02,quantile,0.15,1
2026-04-25,wk inc flu hosp,1,45,2026-05-02,quantile,0.2,1
