reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-03-08,0,wk flu hosp rate change,2025-03-08,15,pmf,large_increase,0.00464578336717314
2025-03-08,0,wk flu hosp rate change,2025-03-08,28,pmf,large_increase,0
2025-03-08,0,wk flu hosp rate change,2025-03-08,55,pmf,large_increase,0.06918482014543403
2025-03-08,0,wk flu hosp rate change,2025-03-08,39,pmf,large_increase,0.013345850195211839
2025-03-08,0,wk flu hosp rate change,2025-03-08,05,pmf,large_increase,0.02595358886088739
2025-03-08,0,wk flu hosp rate change,2025-03-08,23,pmf,large_increase,0.15733177131936338
2025-03-08,0,wk flu hosp rate change,2025-03-08,26,pmf,large_increase,0
2025-03-08,0,wk flu hosp rate change,2025-03-08,41,pmf,large_increase,0.0021284007968048746
2025-03-08,0,wk flu hosp rate change,2025-03-08,42,pmf,large_increase,0.10087913231479262
2025-03-08,0,wk flu hosp rate change,2025-03-08,36,pmf,large_increase,0.00606804317135734
2025-03-08,0,wk flu hosp rate change,2025-03-08,24,pmf,large_increase,7.332212876218769e-4
2025-03-08,0,wk flu hosp rate change,2025-03-08,06,pmf,large_increase,1.3025055478621539e-9
2025-03-08,0,wk flu hosp rate change,2025-03-08,22,pmf,large_increase,0.07085480011097633
2025-03-08,0,wk flu hosp rate change,2025-03-08,44,pmf,large_increase,0.017606495808544342
2025-03-08,0,wk flu hosp rate change,2025-03-08,18,pmf,large_increase,0.08168937641311269
2025-03-08,0,wk flu hosp rate change,2025-03-08,37,pmf,large_increase,0.05978028387649048
2025-03-08,0,wk flu hosp rate change,2025-03-08,40,pmf,large_increase,0.03976222847973432
2025-03-08,0,wk flu hosp rate change,2025-03-08,04,pmf,large_increase,0.050000000000000044
2025-03-08,0,wk flu hosp rate change,2025-03-08,27,pmf,large_increase,0.01394665415170837
2025-03-08,0,wk flu hosp rate change,2025-03-08,29,pmf,large_increase,0.07645588015904481
2025-03-08,0,wk flu hosp rate change,2025-03-08,US,pmf,large_increase,0.004280533056972957
2025-03-08,0,wk flu hosp rate change,2025-03-08,01,pmf,large_increase,0.04020464667348422
2025-03-08,0,wk flu hosp rate change,2025-03-08,13,pmf,large_increase,0.013926030304744708
2025-03-08,0,wk flu hosp rate change,2025-03-08,72,pmf,large_increase,0.011967563337959453
2025-03-08,0,wk flu hosp rate change,2025-03-08,49,pmf,large_increase,0.010000000000000009
2025-03-08,0,wk flu hosp rate change,2025-03-08,20,pmf,large_increase,0.01592234278452298
2025-03-08,0,wk flu hosp rate change,2025-03-08,33,pmf,large_increase,0.09999999999999998
2025-03-08,0,wk flu hosp rate change,2025-03-08,34,pmf,large_increase,0.05205333923961808
2025-03-08,0,wk flu hosp rate change,2025-03-08,54,pmf,large_increase,0.08474508183765805
2025-03-08,0,wk flu hosp rate change,2025-03-08,50,pmf,large_increase,0.0035434630178238224
2025-03-08,0,wk flu hosp rate change,2025-03-08,02,pmf,large_increase,0.021194259676055704
2025-03-08,0,wk flu hosp rate change,2025-03-08,21,pmf,large_increase,0.031014203327818568
2025-03-08,0,wk flu hosp rate change,2025-03-08,08,pmf,large_increase,0.06480183648551008
2025-03-08,0,wk flu hosp rate change,2025-03-08,12,pmf,large_increase,0.002798104185364969
2025-03-08,0,wk flu hosp rate change,2025-03-08,30,pmf,large_increase,0.020877381710672327
2025-03-08,0,wk flu hosp rate change,2025-03-08,51,pmf,large_increase,0.010170317160107523
2025-03-08,0,wk flu hosp rate change,2025-03-08,45,pmf,large_increase,0.054759348322957924
2025-03-08,0,wk flu hosp rate change,2025-03-08,48,pmf,large_increase,0.005032316143200655
2025-03-08,0,wk flu hosp rate change,2025-03-08,09,pmf,large_increase,0.06211934550126985
2025-03-08,0,wk flu hosp rate change,2025-03-08,19,pmf,large_increase,0.08507788035849262
2025-03-08,0,wk flu hosp rate change,2025-03-08,11,pmf,large_increase,0.12344104308390014
2025-03-08,0,wk flu hosp rate change,2025-03-08,38,pmf,large_increase,0.06749271137026236
2025-03-08,0,wk flu hosp rate change,2025-03-08,17,pmf,large_increase,0.019784953503356517
2025-03-08,0,wk flu hosp rate change,2025-03-08,25,pmf,large_increase,9.136140241448043e-4
2025-03-08,0,wk flu hosp rate change,2025-03-08,16,pmf,large_increase,0.0683030733079325
2025-03-08,0,wk flu hosp rate change,2025-03-08,31,pmf,large_increase,0.050000000000000044
2025-03-08,0,wk flu hosp rate change,2025-03-08,32,pmf,large_increase,0.012450102012854236
2025-03-08,0,wk flu hosp rate change,2025-03-08,46,pmf,large_increase,0.0019104743813826985
2025-03-08,0,wk flu hosp rate change,2025-03-08,56,pmf,large_increase,0.1333333333333333
2025-03-08,0,wk flu hosp rate change,2025-03-08,10,pmf,large_increase,0.014086767123362542
2025-03-08,0,wk flu hosp rate change,2025-03-08,35,pmf,large_increase,0.017352320427856727
2025-03-08,0,wk flu hosp rate change,2025-03-08,47,pmf,large_increase,0.061669618705386786
2025-03-08,0,wk flu hosp rate change,2025-03-08,53,pmf,large_increase,0.01689358426931642
2025-03-08,1,wk flu hosp rate change,2025-03-15,15,pmf,large_increase,6.4964322631611e-4
2025-03-08,1,wk flu hosp rate change,2025-03-15,28,pmf,large_increase,0.004061262873194305
2025-03-08,1,wk flu hosp rate change,2025-03-15,55,pmf,large_increase,0.006948986742799201
2025-03-08,1,wk flu hosp rate change,2025-03-15,39,pmf,large_increase,0.008133460281880889
2025-03-08,1,wk flu hosp rate change,2025-03-15,05,pmf,large_increase,0.026061433180457283
2025-03-08,1,wk flu hosp rate change,2025-03-15,23,pmf,large_increase,0.041023945535223705
2025-03-08,1,wk flu hosp rate change,2025-03-15,26,pmf,large_increase,0.002251226955928609
2025-03-08,1,wk flu hosp rate change,2025-03-15,41,pmf,large_increase,4.174621683248336e-4
2025-03-08,1,wk flu hosp rate change,2025-03-15,42,pmf,large_increase,0.050974664537869696
2025-03-08,1,wk flu hosp rate change,2025-03-15,36,pmf,large_increase,0.008572221057882135
2025-03-08,1,wk flu hosp rate change,2025-03-15,24,pmf,large_increase,0
2025-03-08,1,wk flu hosp rate change,2025-03-15,06,pmf,large_increase,0.0029077471462352067
2025-03-08,1,wk flu hosp rate change,2025-03-15,22,pmf,large_increase,0.00489987013046056
2025-03-08,1,wk flu hosp rate change,2025-03-15,44,pmf,large_increase,3.180205099262423e-9
2025-03-08,1,wk flu hosp rate change,2025-03-15,18,pmf,large_increase,0.03531657018253975
2025-03-08,1,wk flu hosp rate change,2025-03-15,37,pmf,large_increase,0.026157654761331917
2025-03-08,1,wk flu hosp rate change,2025-03-15,40,pmf,large_increase,0.01998393175119595
2025-03-08,1,wk flu hosp rate change,2025-03-15,04,pmf,large_increase,0.022396811365294922
2025-03-08,1,wk flu hosp rate change,2025-03-15,27,pmf,large_increase,0.004965295997516717
2025-03-08,1,wk flu hosp rate change,2025-03-15,29,pmf,large_increase,0.030402832306170358
2025-03-08,1,wk flu hosp rate change,2025-03-15,US,pmf,large_increase,0.0025932209771202253
2025-03-08,1,wk flu hosp rate change,2025-03-15,01,pmf,large_increase,0.030061491503002524
2025-03-08,1,wk flu hosp rate change,2025-03-15,13,pmf,large_increase,0.0034289324031834267
2025-03-08,1,wk flu hosp rate change,2025-03-15,72,pmf,large_increase,0.0345875016673336
2025-03-08,1,wk flu hosp rate change,2025-03-15,49,pmf,large_increase,0
2025-03-08,1,wk flu hosp rate change,2025-03-15,20,pmf,large_increase,0.00464578336717314
2025-03-08,1,wk flu hosp rate change,2025-03-15,33,pmf,large_increase,0.014937305289390967
2025-03-08,1,wk flu hosp rate change,2025-03-15,34,pmf,large_increase,0.01969376819121027
2025-03-08,1,wk flu hosp rate change,2025-03-15,54,pmf,large_increase,0.050000000000000044
2025-03-08,1,wk flu hosp rate change,2025-03-15,50,pmf,large_increase,9.254978936487079e-4
2025-03-08,1,wk flu hosp rate change,2025-03-15,02,pmf,large_increase,0.006701055118641386
2025-03-08,1,wk flu hosp rate change,2025-03-15,21,pmf,large_increase,0.015745724698676966
2025-03-08,1,wk flu hosp rate change,2025-03-15,08,pmf,large_increase,0.014888770143431707
2025-03-08,1,wk flu hosp rate change,2025-03-15,12,pmf,large_increase,3.875628343092963e-4
2025-03-08,1,wk flu hosp rate change,2025-03-15,30,pmf,large_increase,0.04257981764134222
2025-03-08,1,wk flu hosp rate change,2025-03-15,51,pmf,large_increase,0.006249726591605942
2025-03-08,1,wk flu hosp rate change,2025-03-15,45,pmf,large_increase,0.026992907112047382
2025-03-08,1,wk flu hosp rate change,2025-03-15,48,pmf,large_increase,0.0018949494525680732
2025-03-08,1,wk flu hosp rate change,2025-03-15,09,pmf,large_increase,0.013593088102020978
2025-03-08,1,wk flu hosp rate change,2025-03-15,19,pmf,large_increase,0.021002766425380348
2025-03-08,1,wk flu hosp rate change,2025-03-15,11,pmf,large_increase,0.08310385076177107
2025-03-08,1,wk flu hosp rate change,2025-03-15,38,pmf,large_increase,0.04360848775814763
2025-03-08,1,wk flu hosp rate change,2025-03-15,17,pmf,large_increase,0.0051155431131195694
2025-03-08,1,wk flu hosp rate change,2025-03-15,25,pmf,large_increase,5.9282988098186e-4
2025-03-08,1,wk flu hosp rate change,2025-03-15,16,pmf,large_increase,0.03294373788162608
2025-03-08,1,wk flu hosp rate change,2025-03-15,31,pmf,large_increase,0.03484746085324553
2025-03-08,1,wk flu hosp rate change,2025-03-15,32,pmf,large_increase,0.007173102603744597
2025-03-08,1,wk flu hosp rate change,2025-03-15,46,pmf,large_increase,0.001218999620310246
2025-03-08,1,wk flu hosp rate change,2025-03-15,56,pmf,large_increase,0.06201814058956934
2025-03-08,1,wk flu hosp rate change,2025-03-15,10,pmf,large_increase,0.012092412674110431
2025-03-08,1,wk flu hosp rate change,2025-03-15,35,pmf,large_increase,5.9282988098186e-4
2025-03-08,1,wk flu hosp rate change,2025-03-15,47,pmf,large_increase,0.02206479890130897
2025-03-08,1,wk flu hosp rate change,2025-03-15,53,pmf,large_increase,0.00535817199351174
2025-03-08,2,wk flu hosp rate change,2025-03-22,15,pmf,large_increase,4.572586456954575e-4
2025-03-08,2,wk flu hosp rate change,2025-03-22,28,pmf,large_increase,0.003620551188346699
2025-03-08,2,wk flu hosp rate change,2025-03-22,55,pmf,large_increase,0.0051336334386054006
2025-03-08,2,wk flu hosp rate change,2025-03-22,39,pmf,large_increase,3.8425363758642916e-4
2025-03-08,2,wk flu hosp rate change,2025-03-22,05,pmf,large_increase,0.01685410680648769
2025-03-08,2,wk flu hosp rate change,2025-03-22,23,pmf,large_increase,0.024631634611045117
2025-03-08,2,wk flu hosp rate change,2025-03-22,26,pmf,large_increase,0.0016472255053058271
2025-03-08,2,wk flu hosp rate change,2025-03-22,41,pmf,large_increase,0.0020298765256856477
2025-03-08,2,wk flu hosp rate change,2025-03-22,42,pmf,large_increase,0.03230431309489834
2025-03-08,2,wk flu hosp rate change,2025-03-22,36,pmf,large_increase,0.0013663558715552027
2025-03-08,2,wk flu hosp rate change,2025-03-22,24,pmf,large_increase,0.0027059564177174256
2025-03-08,2,wk flu hosp rate change,2025-03-22,06,pmf,large_increase,0.0014496120115733424
2025-03-08,2,wk flu hosp rate change,2025-03-22,22,pmf,large_increase,0.003232021431391452
2025-03-08,2,wk flu hosp rate change,2025-03-22,44,pmf,large_increase,0.002512199796082748
2025-03-08,2,wk flu hosp rate change,2025-03-22,18,pmf,large_increase,0.015249308782029236
2025-03-08,2,wk flu hosp rate change,2025-03-22,37,pmf,large_increase,0.004893892701247959
2025-03-08,2,wk flu hosp rate change,2025-03-22,40,pmf,large_increase,0.018037624809313035
2025-03-08,2,wk flu hosp rate change,2025-03-22,04,pmf,large_increase,0.023092366135923914
2025-03-08,2,wk flu hosp rate change,2025-03-22,27,pmf,large_increase,0.0021998901804046733
2025-03-08,2,wk flu hosp rate change,2025-03-22,29,pmf,large_increase,0.014288882637543354
2025-03-08,2,wk flu hosp rate change,2025-03-22,US,pmf,large_increase,0.0011667240094414
2025-03-08,2,wk flu hosp rate change,2025-03-22,01,pmf,large_increase,0.01381375955768549
2025-03-08,2,wk flu hosp rate change,2025-03-22,13,pmf,large_increase,0.0032968091996602444
2025-03-08,2,wk flu hosp rate change,2025-03-22,72,pmf,large_increase,0.012401775784417368
2025-03-08,2,wk flu hosp rate change,2025-03-22,49,pmf,large_increase,3.2288462999741085e-5
2025-03-08,2,wk flu hosp rate change,2025-03-22,20,pmf,large_increase,0.0013023420199169689
2025-03-08,2,wk flu hosp rate change,2025-03-22,33,pmf,large_increase,0.032092222376478796
2025-03-08,2,wk flu hosp rate change,2025-03-22,34,pmf,large_increase,0.025544717392842142
2025-03-08,2,wk flu hosp rate change,2025-03-22,54,pmf,large_increase,0.05202612612910407
2025-03-08,2,wk flu hosp rate change,2025-03-22,50,pmf,large_increase,5.40638153618267e-4
2025-03-08,2,wk flu hosp rate change,2025-03-22,02,pmf,large_increase,1.1102230246251565e-16
