"reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"08","pmf","large_increase",4.43754777368355e-09
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"17","pmf","large_increase",0.000347660693363672
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"33","pmf","large_increase",0.00139797694375454
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"44","pmf","large_increase",0.01
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"04","pmf","large_increase",0.00055185484946596
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"56","pmf","large_increase",0.025
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"05","pmf","large_increase",0.000111653461960293
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"49","pmf","large_increase",0
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"45","pmf","large_increase",3.18642432273197e-06
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"26","pmf","large_increase",7.96983007367302e-05
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"11","pmf","large_increase",7.64299196609475e-06
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"27","pmf","large_increase",1.78548917993959e-05
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"30","pmf","large_increase",0.00716605629073364
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"20","pmf","large_increase",1.09802792931379e-05
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"55","pmf","large_increase",0.00116785917197193
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"01","pmf","large_increase",1.30201835801813e-06
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"25","pmf","large_increase",1.73839808685905e-05
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"37","pmf","large_increase",2.60623390868631e-07
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"47","pmf","large_increase",0.000256106359955544
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"09","pmf","large_increase",0.00110995716271789
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"16","pmf","large_increase",7.34619874865894e-05
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"29","pmf","large_increase",0.00838359154865664
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"40","pmf","large_increase",0.030398843995997
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"48","pmf","large_increase",0
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"35","pmf","large_increase",3.43028097038456e-07
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"US","pmf","large_increase",9.21940301878976e-12
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"15","pmf","large_increase",3.056436992388e-09
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"21","pmf","large_increase",0.00701772033991321
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"24","pmf","large_increase",2.66524737835283e-08
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"31","pmf","large_increase",0.000226578889233497
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"53","pmf","large_increase",3.18020509926242e-09
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"18","pmf","large_increase",3.70282065437211e-05
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"38","pmf","large_increase",0.00348265409981274
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"32","pmf","large_increase",4.42171156356252e-08
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"41","pmf","large_increase",2.16935935881679e-09
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"42","pmf","large_increase",0.0261972731223837
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"72","pmf","large_increase",0.0358074182053774
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"12","pmf","large_increase",1.80234196356377e-05
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"23","pmf","large_increase",4.93899859532743e-06
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"54","pmf","large_increase",0.011252196535201
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"06","pmf","large_increase",1.86998194706689e-11
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"13","pmf","large_increase",6.72806110824098e-09
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"36","pmf","large_increase",6.40158604159335e-06
2026-04-11,0,"wk flu hosp rate change",2026-04-11,"39","pmf","large_increase",0
