location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,5.043941714696968,8.100002931984074,10.627413190190726,17155,27549,36145,5.04,8.1,10.63,17155,27549,36145,2025-12-27,2025-12-27,"December 27, 2025","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
US,1,4.664359741297155,8.899153825632943,14.993634960126604,15864,30267,50995,4.66,8.9,14.99,15864,30267,50995,2026-01-03,2025-12-27,"January 03, 2026","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
US,2,4.419439691845533,9.22904613713921,16.059757528327783,15031,31389,54621,4.42,9.23,16.06,15031,31389,54621,2026-01-10,2025-12-27,"January 10, 2026","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
Alabama,0,3.8001442115951316,7.096187660427645,11.245324707781513,196,366,580,3.8,7.1,11.25,196,366,580,2025-12-27,2025-12-27,"December 27, 2025","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
Alabama,1,3.6256477937157636,8.065612204201914,15.452627227761838,187,416,797,3.63,8.07,15.45,187,416,797,2026-01-03,2025-12-27,"January 03, 2026","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
Alabama,2,3.373597412334454,8.395216549085164,17.856800096322022,174,433,921,3.37,8.4,17.86,174,433,921,2026-01-10,2025-12-27,"January 10, 2026","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
Alaska,0,3.1075495890603446,6.485320881517241,11.349311542655173,23,48,84,3.11,6.49,11.35,23,48,84,2025-12-27,2025-12-27,"December 27, 2025","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
Alaska,1,2.7022170339655167,7.160875140008621,14.321750280017241,20,53,106,2.7,7.16,14.32,20,53,106,2026-01-03,2025-12-27,"January 03, 2026","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
Alaska,2,2.0266627754741378,6.890653436612069,15.672858797,15,51,116,2.03,6.89,15.67,15,51,116,2026-01-10,2025-12-27,"January 10, 2026","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
Arizona,0,1.1210194577325547,2.294792772299583,4.55002015197331,85,174,345,1.12,2.29,4.55,85,174,345,2025-12-27,2025-12-27,"December 27, 2025","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
Arizona,1,1.1342079219411731,2.809142876435696,6.805247531647039,86,213,516,1.13,2.81,6.81,86,213,516,2026-01-03,2025-12-27,"January 03, 2026","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
Arizona,2,1.0682656008980815,3.0861006248166802,8.427428629307089,81,234,639,1.07,3.09,8.43,81,234,639,2026-01-10,2025-12-27,"January 10, 2026","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
Arkansas,0,3.399869315499454,6.508321261098954,11.073860056198221,105,201,342,3.4,6.51,11.07,105,201,342,2025-12-27,2025-12-27,"December 27, 2025","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
Arkansas,1,3.0436925300661777,7.447332786332137,16.286993006630716,94,230,503,3.04,7.45,16.29,94,230,503,2026-01-03,2025-12-27,"January 03, 2026","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
Arkansas,2,2.6875157446329014,8.192066064965351,19.945899984263463,83,253,616,2.69,8.19,19.95,83,253,616,2026-01-10,2025-12-27,"January 10, 2026","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
California,0,1.212236087898072,2.198762946041064,3.5809149709457695,478,867,1412,1.21,2.2,3.58,478,867,1412,2025-12-27,2025-12-27,"December 27, 2025","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
California,1,1.2249163817045374,2.820097342557858,5.26739404720564,483,1112,2077,1.22,2.82,5.27,483,1112,2077,2026-01-03,2025-12-27,"January 03, 2026","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
California,2,1.0981134436398854,3.00522963213225,7.658897459104974,433,1185,3020,1.1,3.01,7.66,433,1185,3020,2026-01-10,2025-12-27,"January 10, 2026","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
Colorado,0,6.61352015017055,10.440633333517974,15.308452733389698,394,622,912,6.61,10.44,15.31,394,622,912,2025-12-27,2025-12-27,"December 27, 2025","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
Colorado,1,5.371386923996385,11.044914362467567,17.994146195387895,320,658,1072,5.37,11.04,17.99,320,658,1072,2026-01-03,2025-12-27,"January 03, 2026","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
Colorado,2,4.2299672026471535,10.440633333517974,20.428055895323755,252,622,1217,4.23,10.44,20.43,252,622,1217,2026-01-10,2025-12-27,"January 10, 2026","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
Connecticut,0,8.761740255761184,14.503129056896618,23.37371080651819,322,533,859,8.76,14.5,23.37,322,533,859,2025-12-27,2025-12-27,"December 27, 2025","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
Connecticut,1,8.408005400714925,15.156178020058942,26.82942823658549,309,557,986,8.41,15.16,26.83,309,557,986,2026-01-03,2025-12-27,"January 03, 2026","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
Connecticut,2,6.802593366274212,13.71402822640881,27.754580934398785,250,504,1020,6.8,13.71,27.75,250,504,1020,2026-01-10,2025-12-27,"January 10, 2026","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
Delaware,0,6.464388350031419,12.45345402726641,21.864842948635683,68,131,230,6.46,12.45,21.86,68,131,230,2025-12-27,2025-12-27,"December 27, 2025","December 27, 2025",2025-12-24,"December 24, 2025",FluSight-ensemble
