reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.01,0,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.025,0,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.05,0,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.1,0,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.15,0,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.2,3.989,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.25,7.741,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.3,11.241,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.35,15.307,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.4,17.493,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.45,19.978,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.5,23.094,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.55,26.102,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.6,29.91,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.65,34.32,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.7,37.225,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.75,39.91,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.8,45.41,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.85,50.116,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.9,55.436,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.95,57.961,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.975,65.474,0
2026-04-18,wk inc flu hosp,2026-04-18,01,quantile,0.99,76.065,0
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.01,0,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.025,0,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.05,0,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.1,0,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.15,0,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.2,0,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.25,0,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.3,0,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.35,3.103,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.4,10.87,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.45,15.384,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.5,19.715,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.55,22.515,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.6,25.943,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.65,32.041,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.7,37.604,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.75,43.122,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.8,52.028,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.85,54.264,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.9,61.623,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.95,68.545,1
2026-04-18,wk inc flu hosp,2026-04-25,01,quantile,0.975,73.226,1
