reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.01,15.198,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.025,19.625,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.05,22.83,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.1,24.787,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.15,26.377,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.2,28.686,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.25,30.041,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.3,31.306,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.35,32.775,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.4,33.565,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.45,34.463,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.5,35.589,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.55,36.675,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.6,38.051,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.65,39.645,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.7,40.694,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.75,41.665,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.8,43.652,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.85,45.352,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.9,47.275,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.95,48.187,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.975,50.901,0
2025-05-24,wk inc flu hosp,2025-05-24,01,quantile,0.99,54.728,0
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.01,9.487,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.025,12,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.05,12.921,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.1,17.85,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.15,21.841,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.2,24.152,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.25,26.048,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.3,26.681,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.35,28.366,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.4,31.172,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.45,32.803,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.5,34.368,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.55,35.38,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.6,36.618,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.65,38.821,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.7,40.831,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.75,42.825,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.8,46.043,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.85,46.851,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.9,49.51,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.95,52.011,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.975,53.702,1
2025-05-24,wk inc flu hosp,2025-05-31,01,quantile,0.99,55.407,1
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.01,1.363,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.025,8.083,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.05,10.484,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.1,15.744,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.15,17.38,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.2,22.474,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.25,25.036,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.3,25.865,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.35,27.378,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.4,30.212,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.45,32.102,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.5,33.804,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.55,35.669,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.6,37.671,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.65,40.722,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.7,44.358,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.75,46.242,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.8,47.389,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.85,49.708,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.9,51.313,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.95,55.899,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.975,61.486,2
2025-05-24,wk inc flu hosp,2025-06-07,01,quantile,0.99,65.195,2
2025-05-24,wk inc flu hosp,2025-06-14,01,quantile,0.01,0,3
2025-05-24,wk inc flu hosp,2025-06-14,01,quantile,0.025,0,3
