reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.01,52.174,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.025,62.696,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.05,70.315,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.1,74.966,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.15,78.748,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.2,84.235,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.25,87.458,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.3,90.464,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.35,93.956,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.4,95.834,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.45,97.968,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.5,100.645,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.55,103.228,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.6,106.499,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.65,110.287,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.7,112.782,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.75,115.089,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.8,119.813,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.85,123.855,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.9,128.425,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.95,130.593,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.975,137.046,0
2025-12-27,wk inc flu hosp,2025-12-27,01,quantile,0.99,146.143,0
2025-12-27,wk inc flu hosp,2026-01-03,01,quantile,0.01,38.597,1
2025-12-27,wk inc flu hosp,2026-01-03,01,quantile,0.025,44.57,1
2025-12-27,wk inc flu hosp,2026-01-03,01,quantile,0.05,46.759,1
