reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.01,16.506,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.025,56.196,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.05,93.602,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.1,116.443,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.15,135.01,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.2,161.952,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.25,177.779,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.3,192.538,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.35,209.685,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.4,218.904,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.45,229.385,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.5,242.526,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.55,255.211,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.6,271.273,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.65,289.872,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.7,302.122,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.75,313.448,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.8,336.644,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.85,356.49,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.9,378.927,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.95,389.574,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.975,421.258,0
2026-02-07,wk inc flu hosp,2026-02-07,01,quantile,0.99,465.928,0
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.01,0,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.025,0,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.05,0,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.1,35.482,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.15,82.061,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.2,109.031,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.25,131.164,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.3,138.558,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.35,158.218,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.4,190.973,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.45,210.009,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.5,228.275,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.55,240.087,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.6,254.54,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.65,280.259,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.7,303.721,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.75,326.995,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.8,364.551,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.85,373.983,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.9,405.02,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.95,434.212,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.975,453.955,1
2026-02-07,wk inc flu hosp,2026-02-14,01,quantile,0.99,473.847,1
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.01,0,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.025,0,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.05,0,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.1,10.894,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.15,29.996,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.2,89.454,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.25,119.352,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.3,129.033,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.35,146.69,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.4,179.774,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.45,201.827,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.5,221.701,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.55,243.461,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.6,266.832,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.65,302.442,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.7,344.887,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.75,366.871,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.8,380.266,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.85,407.332,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.9,426.066,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.95,479.598,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.975,544.807,2
2026-02-07,wk inc flu hosp,2026-02-21,01,quantile,0.99,588.095,2
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.01,0,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.025,0,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.05,0,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.1,0,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.15,15.123,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.2,52.402,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.25,88.507,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.3,136.35,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.35,152.989,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.4,173.553,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.45,198.795,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.5,211.061,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.55,240.05,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.6,268.068,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.65,298.803,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.7,336.771,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.75,364.028,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.8,389.652,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.85,413.433,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.9,468.051,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.95,516.118,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.975,536.768,3
2026-02-07,wk inc flu hosp,2026-02-28,01,quantile,0.99,619.551,3
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.01,0,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.025,0,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.05,0,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.1,5.48,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.15,10.943,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.2,15.129,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.25,16.575,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.3,17.872,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.35,20.032,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.4,21.492,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.45,24.827,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.5,28.429,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.55,30.092,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.6,30.855,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.65,32.517,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.7,34.622,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.75,36.318,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.8,39.801,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.85,42.149,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.9,45.493,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.95,47.92,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.975,52.436,0
2026-02-07,wk inc flu hosp,2026-02-07,02,quantile,0.99,63.456,0
2026-02-07,wk inc flu hosp,2026-02-14,02,quantile,0.01,0,1
2026-02-07,wk inc flu hosp,2026-02-14,02,quantile,0.025,0,1
2026-02-07,wk inc flu hosp,2026-02-14,02,quantile,0.05,0,1
2026-02-07,wk inc flu hosp,2026-02-14,02,quantile,0.1,0.461,1
2026-02-07,wk inc flu hosp,2026-02-14,02,quantile,0.15,10.675,1
2026-02-07,wk inc flu hosp,2026-02-14,02,quantile,0.2,14.212,1
2026-02-07,wk inc flu hosp,2026-02-14,02,quantile,0.25,15.105,1
2026-02-07,wk inc flu hosp,2026-02-14,02,quantile,0.3,16.957,1
2026-02-07,wk inc flu hosp,2026-02-14,02,quantile,0.35,18.139,1
2026-02-07,wk inc flu hosp,2026-02-14,02,quantile,0.4,22.252,1
