reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.01,0,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.025,0,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.05,0,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.1,0.52,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.15,3.708,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.2,8.335,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.25,11.052,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.3,13.587,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.35,16.531,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.4,18.115,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.45,19.914,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.5,22.171,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.55,24.349,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.6,27.107,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.65,30.301,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.7,32.405,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.75,34.35,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.8,38.333,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.85,41.741,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.9,45.594,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.95,47.423,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.975,52.864,0
2025-05-10,wk inc flu hosp,2025-05-10,01,quantile,0.99,60.534,0
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.01,0,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.025,0,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.05,0,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.1,0,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.15,0,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.2,0,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.25,3.048,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.3,4.317,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.35,7.693,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.4,13.318,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.45,16.587,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.5,19.724,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.55,21.752,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.6,24.234,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.65,28.651,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.7,32.68,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.75,36.676,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.8,43.126,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.85,44.745,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.9,50.075,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.95,55.088,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.975,58.478,1
2025-05-10,wk inc flu hosp,2025-05-17,01,quantile,0.99,61.894,1
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.01,0,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.025,0,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.05,0,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.1,0,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.15,0,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.2,0,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.25,1.019,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.3,2.682,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.35,5.714,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.4,11.395,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.45,15.182,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.5,18.595,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.55,22.332,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.6,26.345,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.65,32.46,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.7,39.749,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.75,43.524,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.8,45.824,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.85,50.472,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.9,53.689,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.95,62.882,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.975,74.08,2
2025-05-10,wk inc flu hosp,2025-05-24,01,quantile,0.99,81.513,2
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.01,0,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.025,0,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.05,0,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.1,0,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.15,0,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.2,0,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.25,0,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.3,3.938,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.35,6.795,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.4,10.327,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.45,14.661,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.5,16.768,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.55,21.746,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.6,26.557,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.65,31.835,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.7,38.355,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.75,43.036,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.8,47.436,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.85,51.52,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.9,60.899,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.95,69.153,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.975,72.699,3
2025-05-10,wk inc flu hosp,2025-05-31,01,quantile,0.99,86.915,3
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.01,0,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.025,0,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.05,0,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.1,0.838,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.15,2.212,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.2,3.265,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.25,3.629,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.3,3.955,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.35,4.499,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.4,4.866,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.45,5.705,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.5,6.611,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.55,7.029,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.6,7.221,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.65,7.639,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.7,8.169,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.75,8.595,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.8,9.472,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.85,10.062,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.9,10.904,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.95,11.514,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.975,12.65,0
2025-05-10,wk inc flu hosp,2025-05-10,02,quantile,0.99,15.422,0
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.01,0,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.025,0,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.05,0,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.1,0,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.15,2.145,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.2,3.035,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.25,3.259,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.3,3.725,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.35,4.022,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.4,5.057,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.45,5.711,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.5,6.559,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.55,6.978,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.6,7.714,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.65,8.648,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.7,9.688,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.75,10.041,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.8,10.719,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.85,12.261,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.9,13.338,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.95,15.24,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.975,16.556,1
2025-05-10,wk inc flu hosp,2025-05-17,02,quantile,0.99,20.498,1
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.01,0,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.025,0,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.05,0,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.1,0,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.15,0.335,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.2,1.826,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.25,2.685,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.3,3.253,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.35,3.647,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.4,4.663,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.45,5.111,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.5,6.4,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.55,6.906,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.6,7.619,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.65,9.205,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.7,10.49,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.75,11.803,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.8,12.513,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.85,14.195,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.9,15.836,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.95,17.032,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.975,19.048,2
2025-05-10,wk inc flu hosp,2025-05-24,02,quantile,0.99,21.853,2
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.01,0,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.025,0,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.05,0,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.1,0,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.15,0,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.2,0,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.25,1.429,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.3,2.491,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.35,3.77,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.4,5.256,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.45,5.73,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.5,7.14,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.55,8.239,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.6,9.447,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.65,10.082,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.7,11.936,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.75,13.048,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.8,15.666,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.85,16.35,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.9,17.826,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.95,18.891,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.975,22.255,3
2025-05-10,wk inc flu hosp,2025-05-31,02,quantile,0.99,26.266,3
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.01,30.25,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.025,36.01,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.05,37.347,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.1,45.643,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.15,49.318,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.2,52.632,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.25,56.119,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.3,58.796,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.35,59.753,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.4,61.001,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.45,64.626,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.5,66.733,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.55,67.739,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.6,68.668,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.65,72.039,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.7,73.467,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.75,75.867,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.8,80.47,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.85,83.157,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.9,85.225,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.95,92.004,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.975,110.206,0
2025-05-10,wk inc flu hosp,2025-05-10,04,quantile,0.99,111.261,0
2025-05-10,wk inc flu hosp,2025-05-17,04,quantile,0.01,17.061,1
2025-05-10,wk inc flu hosp,2025-05-17,04,quantile,0.025,27.256,1
2025-05-10,wk inc flu hosp,2025-05-17,04,quantile,0.05,30.711,1
2025-05-10,wk inc flu hosp,2025-05-17,04,quantile,0.1,39.827,1
2025-05-10,wk inc flu hosp,2025-05-17,04,quantile,0.15,44.835,1
2025-05-10,wk inc flu hosp,2025-05-17,04,quantile,0.2,49.987,1
