reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.01,14.8,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.025,17.074,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.05,18.72,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.1,19.725,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.15,20.543,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.2,21.729,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.25,22.425,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.3,23.075,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.35,23.829,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.4,24.235,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.45,24.697,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.5,25.275,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.55,25.833,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.6,26.54,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.65,27.359,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.7,27.898,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.75,28.396,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.8,29.417,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.85,30.291,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.9,31.278,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.95,31.747,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.975,33.142,0
2025-11-22,wk inc flu hosp,2025-11-22,01,quantile,0.99,35.108,0
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.01,11.866,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.025,13.156,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.05,13.629,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.1,16.162,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.15,18.212,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.2,19.399,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.25,20.373,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.3,20.699,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.35,21.564,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.4,23.006,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.45,23.844,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.5,24.648,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.55,25.168,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.6,25.804,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.65,26.936,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.7,27.968,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.75,28.993,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.8,30.646,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.85,31.061,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.9,32.427,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.95,33.712,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.975,34.581,1
2025-11-22,wk inc flu hosp,2025-11-29,01,quantile,0.99,35.456,1
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.01,5.407,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.025,11.144,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.05,12.377,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.1,15.08,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.15,15.921,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.2,18.538,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.25,19.854,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.3,20.28,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.35,21.057,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.4,22.513,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.45,23.484,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.5,24.358,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.55,25.316,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.6,26.345,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.65,27.912,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.7,29.78,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.75,30.748,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.8,31.337,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.85,32.529,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.9,33.353,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.95,35.709,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.975,38.58,2
2025-11-22,wk inc flu hosp,2025-12-06,01,quantile,0.99,40.485,2
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.01,3.543,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.025,5.8,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.05,9.525,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.1,11.976,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.15,15.266,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.2,16.907,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.25,18.496,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.3,20.602,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.35,21.334,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.4,22.239,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.45,23.35,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.5,23.89,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.55,25.166,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.6,26.399,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.65,27.752,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.7,29.423,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.75,30.623,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.8,31.751,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.85,32.797,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.9,35.201,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.95,37.317,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.975,38.226,3
2025-11-22,wk inc flu hosp,2025-12-13,01,quantile,0.99,41.869,3
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.01,0,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.025,0,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.05,0,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.1,0,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.15,0,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.2,0,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.25,0,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.3,0,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.35,0,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.4,0,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.45,0,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.5,0.15,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.55,0.253,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.6,0.301,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.65,0.404,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.7,0.534,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.75,0.639,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.8,0.855,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.85,1,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.9,1.207,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.95,1.357,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.975,1.637,0
2025-11-22,wk inc flu hosp,2025-11-22,02,quantile,0.99,2.32,0
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.01,0,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.025,0,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.05,0,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.1,0,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.15,0,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.2,0,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.25,0,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.3,0,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.35,0,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.4,0,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.45,0,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.5,0.138,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.55,0.241,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.6,0.422,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.65,0.652,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.7,0.908,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.75,0.995,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.8,1.162,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.85,1.541,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.9,1.807,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.95,2.275,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.975,2.599,1
2025-11-22,wk inc flu hosp,2025-11-29,02,quantile,0.99,3.569,1
2025-11-22,wk inc flu hosp,2025-12-06,02,quantile,0.01,0,2
2025-11-22,wk inc flu hosp,2025-12-06,02,quantile,0.025,0,2
2025-11-22,wk inc flu hosp,2025-12-06,02,quantile,0.05,0,2
2025-11-22,wk inc flu hosp,2025-12-06,02,quantile,0.1,0,2
2025-11-22,wk inc flu hosp,2025-12-06,02,quantile,0.15,0,2
2025-11-22,wk inc flu hosp,2025-12-06,02,quantile,0.2,0,2
2025-11-22,wk inc flu hosp,2025-12-06,02,quantile,0.25,0,2
2025-11-22,wk inc flu hosp,2025-12-06,02,quantile,0.3,0,2
2025-11-22,wk inc flu hosp,2025-12-06,02,quantile,0.35,0,2
