reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.01,66.689,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.025,108.984,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.05,139.605,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.1,158.302,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.15,173.501,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.2,195.556,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.25,208.512,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.3,220.594,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.35,234.63,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.4,242.178,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.45,250.757,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.5,261.514,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.55,271.898,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.6,285.046,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.65,300.272,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.7,310.3,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.75,319.571,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.8,338.56,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.85,354.806,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.9,373.173,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.95,381.888,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.975,407.825,0
2026-01-03,wk inc flu hosp,2026-01-03,01,quantile,0.99,444.392,0
2026-01-03,wk inc flu hosp,2026-01-10,01,quantile,0.01,12.119,1
2026-01-03,wk inc flu hosp,2026-01-10,01,quantile,0.025,36.127,1
2026-01-03,wk inc flu hosp,2026-01-10,01,quantile,0.05,44.923,1
2026-01-03,wk inc flu hosp,2026-01-10,01,quantile,0.1,92.027,1
2026-01-03,wk inc flu hosp,2026-01-10,01,quantile,0.15,130.157,1
2026-01-03,wk inc flu hosp,2026-01-10,01,quantile,0.2,152.235,1
2026-01-03,wk inc flu hosp,2026-01-10,01,quantile,0.25,170.353,1
